neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
1078,-1.052187,0.247047,-2.327072e-02,3.877634e-03,1.569591e-02,1,0
1581,-1.043796,0.237994,-2.313902e-02,3.735525e-03,1.569591e-02,1,0
669,-1.039064,0.233564,-2.306474e-02,3.665993e-03,1.569591e-02,1,0
769,-1.038395,0.236425,-2.305424e-02,3.710908e-03,1.569591e-02,1,0
166,-1.036784,0.230272,-2.302896e-02,3.614336e-03,1.569591e-02,1,0
363,-1.028556,0.221035,-2.289981e-02,3.469349e-03,1.569591e-02,1,0
354,-1.026943,0.217606,-2.287450e-02,3.415525e-03,1.569591e-02,1,0
1955,-1.025479,0.222989,-2.285151e-02,3.500015e-03,1.569591e-02,1,0
1364,-1.022572,0.219585,-2.280589e-02,3.446592e-03,1.569591e-02,1,0
270,-1.015859,0.214878,-2.270052e-02,3.372711e-03,1.569591e-02,1,0
1603,-1.012526,0.201211,-2.264821e-02,3.158196e-03,1.569591e-02,1,0
56,-1.011355,0.199992,-2.262983e-02,3.139052e-03,1.569591e-02,1,0
213,-1.006406,0.202792,-2.255214e-02,3.183002e-03,1.569591e-02,1,0
1607,-1.002778,0.204338,-2.249520e-02,3.207272e-03,1.569591e-02,1,0
723,-1.000008,0.196855,-2.245172e-02,3.089820e-03,1.569591e-02,1,0
1196,-1.000008,0.192321,-2.245172e-02,3.018647e-03,1.569591e-02,1,0
144,-1.000007,0.186734,-2.245172e-02,2.930958e-03,1.569591e-02,1,0
550,-1.000007,0.189154,-2.245172e-02,2.968940e-03,1.569591e-02,1,0
84,-1.000007,0.185002,-2.245171e-02,2.903772e-03,1.569591e-02,1,0
1548,-1.000007,0.182893,-2.245171e-02,2.870679e-03,1.569591e-02,1,0
63,-1.000007,0.178646,-2.245171e-02,2.804015e-03,1.569591e-02,1,0
1416,-1.000007,0.176574,-2.245171e-02,2.771483e-03,1.569591e-02,1,0
559,-1.000007,0.174963,-2.245171e-02,2.746206e-03,1.569591e-02,1,0
1507,-1.000007,0.176605,-2.245171e-02,2.771977e-03,1.569591e-02,1,0
269,-1.000007,0.174906,-2.245171e-02,2.745309e-03,1.569591e-02,1,0
1141,-1.000007,0.173587,-2.245171e-02,2.724601e-03,1.569591e-02,1,0
715,-1.000007,0.171617,-2.245171e-02,2.693683e-03,1.569591e-02,1,0
765,-1.000007,0.171303,-2.245170e-02,2.688758e-03,1.569591e-02,1,0
1863,-1.000006,0.164453,-2.245170e-02,2.581231e-03,1.569591e-02,1,0
1998,-1.000006,0.159823,-2.245170e-02,2.508568e-03,1.569591e-02,1,0
518,-1.000006,0.160629,-2.245170e-02,2.521218e-03,1.569591e-02,1,0
1234,-1.000006,0.157864,-2.245170e-02,2.477818e-03,1.569591e-02,1,0
569,-1.000006,0.155429,-2.245170e-02,2.439597e-03,1.569591e-02,1,0
1402,-1.000006,0.144666,-2.245169e-02,2.270659e-03,1.569591e-02,1,0
1162,-1.000006,0.144510,-2.245169e-02,2.268211e-03,1.569591e-02,1,0
539,-1.000005,0.139699,-2.245169e-02,2.192703e-03,1.569591e-02,1,0
459,-1.000005,0.139494,-2.245169e-02,2.189481e-03,1.569591e-02,1,0
1587,-1.000005,0.141232,-2.245169e-02,2.216769e-03,1.569591e-02,1,0
922,-1.000005,0.139309,-2.245169e-02,2.186589e-03,1.569591e-02,1,0
871,-1.000005,0.138683,-2.245168e-02,2.176756e-03,1.569591e-02,1,0
1120,-1.000005,0.133232,-2.245168e-02,2.091193e-03,1.569591e-02,1,0
1938,-1.000005,0.130805,-2.245168e-02,2.053111e-03,1.569591e-02,1,0
134,-1.000005,0.132329,-2.245168e-02,2.077023e-03,1.569591e-02,1,0
1648,-1.000005,0.130785,-2.245168e-02,2.052789e-03,1.569591e-02,1,0
155,-1.000005,0.123593,-2.245168e-02,1.939901e-03,1.569591e-02,1,0
429,-1.000005,0.124198,-2.245168e-02,1.949399e-03,1.569591e-02,1,0
1377,-1.000005,0.124492,-2.245168e-02,1.954020e-03,1.569591e-02,1,0
137,-1.000005,0.120770,-2.245167e-02,1.895591e-03,1.569591e-02,1,0
1397,-1.000005,0.115673,-2.245167e-02,1.815592e-03,1.569591e-02,1,0
427,-1.000004,0.114348,-2.245167e-02,1.794791e-03,1.569591e-02,1,0
160,-1.000004,0.106356,-2.245167e-02,1.669360e-03,1.569591e-02,1,0
1959,-1.000004,0.103114,-2.245166e-02,1.618465e-03,1.569591e-02,1,0
675,-1.000004,0.099846,-2.245166e-02,1.567176e-03,1.569591e-02,1,0
1686,-1.000004,0.097576,-2.245166e-02,1.531542e-03,1.569591e-02,1,0
1778,-1.000003,0.083336,-2.245165e-02,1.308036e-03,1.569591e-02,1,0
955,-1.000003,0.078476,-2.245165e-02,1.231750e-03,1.569591e-02,1,0
864,-0.996286,0.050781,-2.239641e-02,7.547426e-04,1.486271e-02,1,0
281,-0.984291,0.033166,-2.222097e-02,4.762775e-04,1.436036e-02,1,0
1869,-0.974576,0.022422,-2.208250e-02,3.176101e-04,1.416531e-02,1,0
836,-0.972397,0.021180,-2.205162e-02,3.000205e-04,1.416531e-02,1,0
1106,-0.929648,-0.023738,-2.142295e-02,-3.719434e-04,1.566866e-02,1,0
613,-0.928620,-0.028861,-2.140684e-02,-4.522179e-04,1.566866e-02,1,0
171,-0.927542,-0.030272,-2.138995e-02,-4.743260e-04,1.566866e-02,1,0
1551,-0.920268,-0.044392,-2.127597e-02,-6.955660e-04,1.566866e-02,1,0
1293,-0.920207,-0.039122,-2.127502e-02,-6.129849e-04,1.566866e-02,1,0
1414,-0.915338,-0.067905,-2.119810e-02,-1.074065e-03,1.581707e-02,1,0
834,-0.915147,-0.062993,-2.119508e-02,-9.963675e-04,1.581707e-02,1,0
1246,-0.914770,-0.068292,-2.118912e-02,-1.080178e-03,1.581707e-02,1,0
351,-0.914351,-0.053882,-2.118248e-02,-8.522560e-04,1.581707e-02,1,0
875,-0.914180,-0.051925,-2.117978e-02,-8.213011e-04,1.581707e-02,1,0
1971,-0.913998,-0.100140,-2.117690e-02,-1.583922e-03,1.581707e-02,1,0
1462,-0.913565,-0.084431,-2.117005e-02,-1.335444e-03,1.581707e-02,1,0
861,-0.913464,-0.120880,-2.116846e-02,-1.911968e-03,1.581707e-02,1,0
1147,-0.913366,-0.094111,-2.116690e-02,-1.488557e-03,1.581707e-02,1,0
1115,-0.912791,-0.071360,-2.115781e-02,-1.128713e-03,1.581707e-02,1,0
309,-0.912642,-0.097796,-2.115545e-02,-1.546843e-03,1.581707e-02,1,0
1089,-0.912613,-0.100470,-2.115499e-02,-1.589143e-03,1.581707e-02,1,0
