neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
134,-1.774770,-0.640913,1.524945e-02,3.733894e-03,-5.825895e-03,1,0
85,-1.252384,-0.118527,1.220609e-02,6.905270e-04,-5.825895e-03,1,0
49,-0.939606,0.277238,1.081101e-02,-1.765478e-03,-6.368098e-03,1,0
241,-0.939584,0.371393,1.081086e-02,-2.365067e-03,-6.368098e-03,1,0
47,-0.939583,0.372962,1.081086e-02,-2.375058e-03,-6.368098e-03,1,0
148,-0.939581,0.378714,1.081084e-02,-2.411688e-03,-6.368098e-03,1,0
10,-0.939580,0.353415,1.081084e-02,-2.250580e-03,-6.368098e-03,1,0
193,-0.939574,0.392203,1.081080e-02,-2.497584e-03,-6.368098e-03,1,0
13,-0.939572,0.397143,1.081079e-02,-2.529044e-03,-6.368098e-03,1,0
136,-0.939569,0.386157,1.081077e-02,-2.459084e-03,-6.368098e-03,1,0
102,-0.939568,0.390679,1.081076e-02,-2.487880e-03,-6.368098e-03,1,0
25,-0.939568,0.415571,1.081076e-02,-2.646399e-03,-6.368098e-03,1,0
12,-0.939567,0.416584,1.081076e-02,-2.652848e-03,-6.368098e-03,1,0
192,-0.939565,0.416707,1.081075e-02,-2.653628e-03,-6.368098e-03,1,0
55,-0.939565,0.417100,1.081074e-02,-2.656134e-03,-6.368098e-03,1,0
235,-0.939564,0.419250,1.081074e-02,-2.669827e-03,-6.368098e-03,1,0
34,-0.939564,0.419337,1.081074e-02,-2.670378e-03,-6.368098e-03,1,0
150,-0.939563,0.418344,1.081073e-02,-2.664057e-03,-6.368098e-03,1,0
164,-0.939562,0.424510,1.081073e-02,-2.703318e-03,-6.368098e-03,1,0
206,-0.939558,0.407316,1.081070e-02,-2.593826e-03,-6.368098e-03,1,0
111,-0.796094,-0.411711,7.386288e-03,2.890751e-03,-7.021310e-03,1,0
117,-0.795918,-0.402406,7.385050e-03,2.825414e-03,-7.021310e-03,1,0
50,-0.795916,-0.403309,7.385040e-03,2.831755e-03,-7.021310e-03,1,0
132,-0.795887,-0.422121,7.384835e-03,2.963839e-03,-7.021310e-03,1,0
87,-0.795857,-0.399214,7.384628e-03,2.803004e-03,-7.021310e-03,1,0
100,-0.795849,-0.419983,7.384571e-03,2.948831e-03,-7.021310e-03,1,0
224,-0.795760,-0.414913,7.383942e-03,2.913235e-03,-7.021310e-03,1,0
11,-0.795727,-0.413116,7.383709e-03,2.900616e-03,-7.021310e-03,1,0
78,-0.795694,-0.411278,7.383483e-03,2.887709e-03,-7.021310e-03,1,0
48,-0.795632,-0.407749,7.383043e-03,2.862929e-03,-7.021310e-03,1,0
17,-0.795608,-0.406400,7.382876e-03,2.853458e-03,-7.021310e-03,1,0
107,-0.795584,-0.405078,7.382711e-03,2.844175e-03,-7.021310e-03,1,0
58,-0.795526,-0.401980,7.382303e-03,2.822425e-03,-7.021310e-03,1,0
240,-0.795456,-0.374300,7.381809e-03,2.628078e-03,-7.021310e-03,1,0
127,-0.795446,-0.397758,7.381737e-03,2.792783e-03,-7.021310e-03,1,0
138,-0.795431,-0.396918,7.381632e-03,2.786884e-03,-7.021310e-03,1,0
118,-0.795376,-0.370079,7.381245e-03,2.598439e-03,-7.021310e-03,1,0
217,-0.795297,-0.388971,7.380693e-03,2.731084e-03,-7.021310e-03,1,0
112,-0.795297,-0.388969,7.380693e-03,2.731071e-03,-7.021310e-03,1,0
52,-0.794560,-0.346579,7.375516e-03,2.433440e-03,-7.021310e-03,1,0
114,-0.794375,-0.337220,7.374219e-03,2.367727e-03,-7.021310e-03,1,0
175,-0.794342,-0.334368,7.373987e-03,2.347702e-03,-7.021310e-03,1,0
154,-0.794037,-0.317302,7.371845e-03,2.227874e-03,-7.021310e-03,1,0
32,-0.793143,-0.265181,7.365569e-03,1.861919e-03,-7.021310e-03,1,0
137,-0.789027,-0.408933,7.336668e-03,2.871248e-03,-7.021310e-03,1,0
234,-0.648230,0.452200,9.790516e-03,-5.083777e-03,-1.124232e-02,1,0
197,-0.648230,0.496253,9.790515e-03,-5.579037e-03,-1.124232e-02,1,0
171,-0.648229,0.523410,9.790502e-03,-5.884350e-03,-1.124232e-02,1,0
31,-0.648228,0.547907,9.790500e-03,-6.159748e-03,-1.124232e-02,1,0
20,-0.648228,0.550054,9.790497e-03,-6.183882e-03,-1.124232e-02,1,0
65,-0.648227,0.549526,9.790483e-03,-6.177950e-03,-1.124232e-02,1,0
46,-0.648220,0.517154,9.790402e-03,-5.814017e-03,-1.124232e-02,1,0
108,-0.648219,0.446292,9.790397e-03,-5.017361e-03,-1.124232e-02,1,0
239,-0.648217,0.485169,9.790377e-03,-5.454422e-03,-1.124232e-02,1,0
183,-0.648215,0.531404,9.790348e-03,-5.974220e-03,-1.124232e-02,1,0
7,-0.497514,-0.518017,4.486681e-03,6.138268e-03,-1.184955e-02,1,0
215,-0.497514,-0.517977,4.486681e-03,6.137795e-03,-1.184955e-02,1,0
