neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
605,-1.015407,0.218525,-3.117907e-03,4.680814e-04,2.142007e-03,1,0
625,-1.000333,0.190544,-3.085620e-03,4.081473e-04,2.142007e-03,1,0
928,-1.000005,0.202050,-3.084917e-03,4.327918e-04,2.142007e-03,1,0
999,-1.000005,0.197197,-3.084916e-03,4.223964e-04,2.142007e-03,1,0
187,-1.000005,0.191953,-3.084916e-03,4.111654e-04,2.142007e-03,1,0
219,-1.000005,0.190812,-3.084916e-03,4.087207e-04,2.142007e-03,1,0
503,-1.000005,0.188881,-3.084916e-03,4.045845e-04,2.142007e-03,1,0
590,-1.000005,0.187402,-3.084916e-03,4.014165e-04,2.142007e-03,1,0
998,-1.000005,0.185725,-3.084916e-03,3.978238e-04,2.142007e-03,1,0
835,-1.000005,0.183278,-3.084916e-03,3.925822e-04,2.142007e-03,1,0
456,-1.000005,0.179406,-3.084915e-03,3.842890e-04,2.142007e-03,1,0
916,-1.000005,0.177281,-3.084915e-03,3.797378e-04,2.142007e-03,1,0
130,-1.000004,0.173343,-3.084915e-03,3.713015e-04,2.142007e-03,1,0
447,-1.000004,0.169629,-3.084915e-03,3.633470e-04,2.142007e-03,1,0
450,-1.000004,0.164232,-3.084915e-03,3.517860e-04,2.142007e-03,1,0
217,-1.000004,0.163831,-3.084915e-03,3.509275e-04,2.142007e-03,1,0
206,-1.000004,0.156782,-3.084914e-03,3.358286e-04,2.142007e-03,1,0
280,-1.000004,0.155518,-3.084914e-03,3.331201e-04,2.142007e-03,1,0
784,-1.000004,0.153151,-3.084914e-03,3.280508e-04,2.142007e-03,1,0
106,-1.000004,0.147386,-3.084914e-03,3.157020e-04,2.142007e-03,1,0
517,-1.000004,0.144242,-3.084913e-03,3.089681e-04,2.142007e-03,1,0
673,-1.000004,0.138965,-3.084913e-03,2.976650e-04,2.142007e-03,1,0
722,-1.000003,0.134622,-3.084913e-03,2.883610e-04,2.142007e-03,1,0
886,-1.000003,0.133665,-3.084913e-03,2.863111e-04,2.142007e-03,1,0
252,-1.000003,0.127681,-3.084913e-03,2.734936e-04,2.142007e-03,1,0
674,-1.000003,0.125237,-3.084912e-03,2.682578e-04,2.142007e-03,1,0
43,-1.000003,0.124803,-3.084912e-03,2.673286e-04,2.142007e-03,1,0
4,-1.000003,0.122757,-3.084912e-03,2.629468e-04,2.142007e-03,1,0
714,-1.000003,0.119243,-3.084912e-03,2.554201e-04,2.142007e-03,1,0
400,-1.000003,0.115592,-3.084912e-03,2.475983e-04,2.142007e-03,1,0
120,-1.000003,0.114432,-3.084912e-03,2.451136e-04,2.142007e-03,1,0
354,-1.000003,0.109020,-3.084911e-03,2.335205e-04,2.142007e-03,1,0
139,-1.000003,0.107026,-3.084911e-03,2.292506e-04,2.142007e-03,1,0
158,-1.000003,0.106185,-3.084911e-03,2.274500e-04,2.142007e-03,1,0
53,-1.000003,0.106557,-3.084911e-03,2.282462e-04,2.142007e-03,1,0
907,-1.000003,0.100487,-3.084911e-03,2.152429e-04,2.142007e-03,1,0
530,-1.000003,0.097842,-3.084911e-03,2.095785e-04,2.142007e-03,1,0
945,-1.000002,0.088096,-3.084910e-03,1.887018e-04,2.142007e-03,1,0
987,-1.000002,0.082618,-3.084910e-03,1.769686e-04,2.142007e-03,1,0
607,-1.000002,0.078301,-3.084910e-03,1.677202e-04,2.142007e-03,1,0
484,-1.000002,0.074028,-3.084910e-03,1.585686e-04,2.142007e-03,1,0
570,-1.000002,0.067299,-3.084909e-03,1.441554e-04,2.142007e-03,1,0
6,-1.000001,0.055553,-3.084909e-03,1.189949e-04,2.142007e-03,1,0
498,-0.990603,0.021939,-3.065104e-03,4.623179e-05,2.107314e-03,1,0
126,-0.975775,0.007673,-3.033998e-03,1.612760e-05,2.101934e-03,0,0
420,-0.942470,-0.014714,-2.962910e-03,-3.184570e-05,2.164260e-03,1,0
935,-0.936183,-0.033563,-2.949297e-03,-7.270264e-05,2.166124e-03,1,0
169,-0.935966,-0.039165,-2.948826e-03,-8.483614e-05,2.166124e-03,1,0
727,-0.934704,-0.031026,-2.946094e-03,-6.720578e-05,2.166124e-03,1,0
117,-0.934246,-0.064674,-2.945102e-03,-1.400914e-04,2.166124e-03,1,0
768,-0.933218,-0.047194,-2.942875e-03,-1.022280e-04,2.166124e-03,1,0
429,-0.931616,-0.077838,-2.939403e-03,-1.686064e-04,2.166124e-03,1,0
23,-0.930178,-0.071144,-2.936288e-03,-1.541065e-04,2.166124e-03,1,0
325,-0.929982,-0.068591,-2.935863e-03,-1.485768e-04,2.166124e-03,1,0
418,-0.926628,-0.032324,-2.928647e-03,-6.950381e-05,2.150202e-03,1,0
702,-0.926310,-0.056016,-2.927963e-03,-1.204453e-04,2.150202e-03,1,0
644,-0.921815,-0.051605,-2.918297e-03,-1.109608e-04,2.150202e-03,1,0
415,-0.920999,-0.062456,-2.916543e-03,-1.342925e-04,2.150202e-03,1,0
224,-0.920616,-0.057237,-2.915721e-03,-1.230704e-04,2.150202e-03,1,0
764,-0.915036,-0.038598,-2.903775e-03,-8.254822e-05,2.138692e-03,1,0
715,-0.913864,-0.039525,-2.901267e-03,-8.453108e-05,2.138692e-03,1,0
950,-0.911552,-0.057468,-2.896324e-03,-1.229060e-04,2.138692e-03,1,0
785,-0.906390,-0.042333,-2.885296e-03,-9.037110e-05,2.134756e-03,1,0
633,-0.904855,-0.059471,-2.882019e-03,-1.269568e-04,2.134756e-03,1,0
712,-0.899120,-0.060867,-2.869777e-03,-1.297484e-04,2.131657e-03,1,0
492,-0.896905,-0.054707,-2.865057e-03,-1.166164e-04,2.131657e-03,1,0
310,-0.896415,-0.059713,-2.864011e-03,-1.272883e-04,2.131657e-03,1,0
399,-0.894568,-0.042408,-2.860074e-03,-9.039985e-05,2.131657e-03,1,0
750,-0.893522,-0.067111,-2.857844e-03,-1.430567e-04,2.131657e-03,1,0
701,-0.893088,-0.045667,-2.856920e-03,-9.734615e-05,2.131657e-03,1,0
875,-0.892380,-0.037332,-2.855410e-03,-7.957816e-05,2.131657e-03,1,0
308,-0.886997,-0.051532,-2.843936e-03,-1.098567e-04,2.131797e-03,1,0
501,-0.885398,-0.038613,-2.840527e-03,-8.231576e-05,2.131797e-03,1,0
983,-0.881281,-0.059383,-2.831749e-03,-1.265921e-04,2.131797e-03,1,0
502,-0.880368,-0.075222,-2.829803e-03,-1.603572e-04,2.131797e-03,1,0
42,-0.879992,-0.061964,-2.829001e-03,-1.320953e-04,2.131797e-03,1,0
197,-0.876582,-0.059776,-2.821728e-03,-1.275192e-04,2.133273e-03,1,0
95,-0.875762,-0.078349,-2.819978e-03,-1.671392e-04,2.133273e-03,1,0
643,-0.868371,-0.081112,-2.804207e-03,-1.734504e-04,2.138415e-03,1,0
942,-0.864974,-0.058506,-2.796944e-03,-1.251100e-04,2.138415e-03,1,0
301,-0.861720,-0.071938,-2.789984e-03,-1.538325e-04,2.138415e-03,1,0
840,-0.857877,-0.066112,-2.781770e-03,-1.411464e-04,2.134947e-03,1,0
689,-0.856650,-0.061621,-2.779152e-03,-1.315584e-04,2.134947e-03,1,0
753,-0.855820,-0.055887,-2.777379e-03,-1.193151e-04,2.134947e-03,1,0
14,-0.855795,-0.085005,-2.777326e-03,-1.814819e-04,2.134947e-03,1,0
380,-0.855122,-0.075963,-2.775890e-03,-1.621768e-04,2.134947e-03,1,0
822,-0.855012,-0.043725,-2.775656e-03,-9.335157e-05,2.134947e-03,1,0
22,-0.854747,-0.066652,-2.775089e-03,-1.422992e-04,2.134947e-03,1,0
518,-0.853772,-0.066683,-2.773008e-03,-1.423637e-04,2.134947e-03,1,0
302,-0.845805,-0.061867,-2.756000e-03,-1.320317e-04,2.134114e-03,1,0
499,-0.845530,-0.084206,-2.755414e-03,-1.797042e-04,2.134114e-03,1,0
654,-0.843401,-0.044342,-2.750872e-03,-9.463188e-05,2.134114e-03,1,0
358,-0.841646,-0.067703,-2.747124e-03,-1.444856e-04,2.134114e-03,1,0
348,-0.839867,-0.079535,-2.743328e-03,-1.697375e-04,2.134114e-03,1,0
629,-0.833304,-0.061958,-2.729309e-03,-1.323597e-04,2.136283e-03,1,0
145,-0.831584,-0.065693,-2.725636e-03,-1.403391e-04,2.136283e-03,1,0
954,-0.830907,-0.074491,-2.724190e-03,-1.591345e-04,2.136283e-03,1,0
279,-0.827613,-0.078434,-2.717155e-03,-1.673456e-04,2.133599e-03,1,0
271,-0.827571,-0.089135,-2.717067e-03,-1.901791e-04,2.133599e-03,1,0
926,-0.825652,-0.080402,-2.712972e-03,-1.715452e-04,2.133599e-03,1,0
