neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
3296,-1.038811,0.103186,-3.294507e-03,2.505271e-04,2.427929e-03,1,0
3478,-1.030748,0.094095,-3.274932e-03,2.284570e-04,2.427929e-03,1,0
542,-1.029423,0.088370,-3.271716e-03,2.145553e-04,2.427929e-03,1,0
2827,-1.026158,0.081697,-3.263787e-03,1.983556e-04,2.427929e-03,1,0
1426,-1.024807,0.097532,-3.260508e-03,2.368014e-04,2.427929e-03,1,0
2461,-1.024197,0.086819,-3.259027e-03,2.107894e-04,2.427929e-03,1,0
289,-1.022202,0.074844,-3.254183e-03,1.817166e-04,2.427929e-03,1,0
903,-1.021967,0.089658,-3.253613e-03,2.176841e-04,2.427929e-03,1,0
340,-1.019694,0.071726,-3.248093e-03,1.741460e-04,2.427929e-03,1,0
2318,-1.019653,0.073778,-3.247995e-03,1.791272e-04,2.427929e-03,1,0
67,-1.019096,0.085723,-3.246641e-03,2.081294e-04,2.427929e-03,1,0
3146,-1.018848,0.072106,-3.246039e-03,1.750672e-04,2.427929e-03,1,0
3359,-1.018156,0.069538,-3.244358e-03,1.688322e-04,2.427929e-03,1,0
334,-1.017553,0.084548,-3.242895e-03,2.052760e-04,2.427929e-03,1,0
2571,-1.015687,0.064324,-3.238364e-03,1.561751e-04,2.427929e-03,1,0
1421,-1.014144,0.083213,-3.234620e-03,2.020361e-04,2.427929e-03,1,0
1686,-1.014060,0.071062,-3.234416e-03,1.725332e-04,2.427929e-03,1,0
3286,-1.011481,0.070526,-3.228152e-03,1.712328e-04,2.427929e-03,1,0
464,-1.011410,0.072197,-3.227981e-03,1.752895e-04,2.427929e-03,1,0
3138,-1.010124,0.076016,-3.224858e-03,1.845616e-04,2.427929e-03,1,0
2301,-1.010102,0.064420,-3.224805e-03,1.564073e-04,2.427929e-03,1,0
799,-1.009199,0.071951,-3.222612e-03,1.746916e-04,2.427929e-03,1,0
2135,-1.008262,0.066622,-3.220337e-03,1.617524e-04,2.427929e-03,1,0
1511,-1.008115,0.069522,-3.219980e-03,1.687948e-04,2.427929e-03,1,0
2664,-1.007980,0.074612,-3.219653e-03,1.811532e-04,2.427929e-03,1,0
251,-1.007585,0.077951,-3.218693e-03,1.892585e-04,2.427929e-03,1,0
3347,-1.006971,0.082880,-3.217203e-03,2.012275e-04,2.427929e-03,1,0
3426,-1.006244,0.071880,-3.215438e-03,1.745200e-04,2.427929e-03,1,0
3433,-1.005410,0.068603,-3.213412e-03,1.665641e-04,2.427929e-03,1,0
1038,-1.004436,0.070539,-3.211048e-03,1.712636e-04,2.427929e-03,1,0
2794,-1.003753,0.068099,-3.209390e-03,1.653406e-04,2.427929e-03,1,0
320,-1.003235,0.068789,-3.208132e-03,1.670142e-04,2.427929e-03,1,0
2047,-1.002068,0.067224,-3.205298e-03,1.632143e-04,2.427929e-03,1,0
1549,-1.001583,0.076679,-3.204122e-03,1.861710e-04,2.427929e-03,1,0
2067,-1.001298,0.065757,-3.203429e-03,1.596536e-04,2.427929e-03,1,0
3161,-1.001283,0.070402,-3.203393e-03,1.709322e-04,2.427929e-03,1,0
376,-1.000836,0.073411,-3.202307e-03,1.782355e-04,2.427929e-03,1,0
3041,-1.000000,0.064946,-3.200278e-03,1.576831e-04,2.427929e-03,1,0
1545,-1.000000,0.061133,-3.200278e-03,1.484267e-04,2.427929e-03,1,0
947,-1.000000,0.060048,-3.200278e-03,1.457912e-04,2.427929e-03,1,0
2097,-1.000000,0.055065,-3.200278e-03,1.336928e-04,2.427929e-03,1,0
1914,-1.000000,0.048379,-3.200278e-03,1.174617e-04,2.427929e-03,1,0
2249,-1.000000,0.069171,-3.200278e-03,1.679432e-04,2.427929e-03,1,0
910,-1.000000,0.055750,-3.200278e-03,1.353563e-04,2.427929e-03,1,0
1554,-1.000000,0.058798,-3.200278e-03,1.427581e-04,2.427929e-03,1,0
1407,-1.000000,0.075897,-3.200278e-03,1.842729e-04,2.427929e-03,1,0
2649,-1.000000,0.064472,-3.200278e-03,1.565343e-04,2.427929e-03,1,0
3373,-1.000000,0.072137,-3.200278e-03,1.751434e-04,2.427929e-03,1,0
865,-1.000000,0.061640,-3.200278e-03,1.247038e-04,2.023104e-03,1,0
2117,-1.000000,0.057112,-3.200278e-03,1.155428e-04,2.023104e-03,1,0
2517,-1.000000,0.042997,-3.200278e-03,8.698818e-05,2.023104e-03,1,0
2376,-1.000000,0.057837,-3.200278e-03,1.170111e-04,2.023104e-03,1,0
633,-1.000000,0.058482,-3.200278e-03,1.183151e-04,2.023104e-03,1,0
1698,-0.999958,0.059450,-3.200193e-03,1.202735e-04,2.023104e-03,1,0
3413,-0.998194,0.049146,-3.196625e-03,9.942819e-05,2.023104e-03,1,0
1202,-0.997274,0.054765,-3.194764e-03,1.107959e-04,2.023104e-03,1,0
