neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
3296,-1.059033,0.180705,-4.416650e-03,5.768159e-04,3.192028e-03,1,0
3478,-1.045000,0.166057,-4.371855e-03,5.300584e-04,3.192028e-03,1,0
542,-1.040421,0.158846,-4.357240e-03,5.070401e-04,3.192028e-03,1,0
1426,-1.040026,0.166711,-4.355978e-03,5.321458e-04,3.192028e-03,1,0
2461,-1.033656,0.154279,-4.335644e-03,4.924618e-04,3.192028e-03,1,0
2827,-1.033132,0.149518,-4.333970e-03,4.772656e-04,3.192028e-03,1,0
903,-1.032610,0.156274,-4.332307e-03,4.988320e-04,3.192028e-03,1,0
67,-1.027232,0.150262,-4.315140e-03,4.796421e-04,3.192028e-03,1,0
289,-1.024961,0.139614,-4.307891e-03,4.456530e-04,3.192028e-03,1,0
334,-1.024840,0.148094,-4.307503e-03,4.727215e-04,3.192028e-03,1,0
2318,-1.021496,0.137035,-4.296828e-03,4.374204e-04,3.192028e-03,1,0
340,-1.020440,0.134728,-4.293458e-03,4.300552e-04,3.192028e-03,1,0
1421,-1.020230,0.144741,-4.292788e-03,4.620181e-04,3.192028e-03,1,0
3146,-1.019683,0.134704,-4.291043e-03,4.299800e-04,3.192028e-03,1,0
3359,-1.017519,0.131418,-4.284134e-03,4.194887e-04,3.192028e-03,1,0
1686,-1.013687,0.130948,-4.271905e-03,4.179899e-04,3.192028e-03,1,0
2571,-1.011917,0.124174,-4.266253e-03,3.963673e-04,3.192028e-03,1,0
3138,-1.011818,0.134431,-4.265937e-03,4.291079e-04,3.192028e-03,1,0
3347,-1.011707,0.140412,-4.265584e-03,4.482005e-04,3.192028e-03,1,0
464,-1.011266,0.130801,-4.264175e-03,4.175214e-04,3.192028e-03,1,0
3286,-1.010463,0.128951,-4.261613e-03,4.116137e-04,3.192028e-03,1,0
251,-1.009899,0.135226,-4.259810e-03,4.316446e-04,3.192028e-03,1,0
2664,-1.008625,0.131692,-4.255744e-03,4.203658e-04,3.192028e-03,1,0
799,-1.008605,0.129331,-4.255682e-03,4.128291e-04,3.192028e-03,1,0
1511,-1.006079,0.125999,-4.247617e-03,4.021929e-04,3.192028e-03,1,0
2301,-1.005628,0.121282,-4.246177e-03,3.871342e-04,3.192028e-03,1,0
3426,-1.005192,0.127669,-4.244787e-03,4.075224e-04,3.192028e-03,1,0
2135,-1.004710,0.122794,-4.243248e-03,3.919616e-04,3.192028e-03,1,0
3433,-1.002501,0.123510,-4.236196e-03,3.942486e-04,3.192028e-03,1,0
1038,-1.002414,0.125183,-4.235919e-03,3.995876e-04,3.192028e-03,1,0
1549,-1.002242,0.130527,-4.235370e-03,4.166469e-04,3.192028e-03,1,0
2794,-1.000339,0.122054,-4.229295e-03,3.896001e-04,3.192028e-03,1,0
320,-1.000110,0.122558,-4.228566e-03,3.912081e-04,3.192028e-03,1,0
1407,-1.000002,0.127091,-4.228220e-03,4.056794e-04,3.192028e-03,1,0
376,-1.000002,0.126441,-4.228220e-03,4.036039e-04,3.192028e-03,1,0
3161,-1.000002,0.123287,-4.228220e-03,3.935362e-04,3.192028e-03,1,0
3373,-1.000002,0.118403,-4.228220e-03,3.779456e-04,3.192028e-03,1,0
2047,-1.000002,0.120142,-4.228219e-03,3.834970e-04,3.192028e-03,1,0
2067,-1.000002,0.118026,-4.228219e-03,3.767407e-04,3.192028e-03,1,0
2249,-1.000002,0.117755,-4.228219e-03,3.758784e-04,3.192028e-03,1,0
3041,-1.000002,0.114272,-4.228219e-03,3.647606e-04,3.192028e-03,1,0
947,-1.000002,0.110106,-4.228219e-03,3.514625e-04,3.192028e-03,1,0
2649,-1.000002,0.109122,-4.228219e-03,3.483215e-04,3.192028e-03,1,0
865,-1.000002,0.111242,-4.228219e-03,3.550871e-04,3.192028e-03,1,0
1554,-1.000002,0.104465,-4.228219e-03,3.334540e-04,3.192028e-03,1,0
2376,-1.000002,0.103349,-4.228219e-03,3.298925e-04,3.192028e-03,1,0
1545,-1.000002,0.105130,-4.228219e-03,3.355767e-04,3.192028e-03,1,0
2117,-1.000002,0.106065,-4.228219e-03,3.385619e-04,3.192028e-03,1,0
2955,-1.000002,0.101478,-4.228219e-03,3.239217e-04,3.192028e-03,1,0
633,-1.000002,0.105037,-4.228219e-03,3.352799e-04,3.192028e-03,1,0
2837,-1.000002,0.104260,-4.228219e-03,3.328010e-04,3.192028e-03,1,0
1698,-1.000002,0.101787,-4.228219e-03,3.249066e-04,3.192028e-03,1,0
1506,-1.000002,0.099058,-4.228219e-03,3.161950e-04,3.192028e-03,1,0
2097,-1.000002,0.102223,-4.228219e-03,3.262971e-04,3.192028e-03,1,0
910,-1.000001,0.098978,-4.228218e-03,3.159409e-04,3.192028e-03,1,0
71,-1.000001,0.099767,-4.228218e-03,3.184605e-04,3.192028e-03,1,0
3339,-1.000001,0.097480,-4.228218e-03,3.111573e-04,3.192028e-03,1,0
1202,-1.000001,0.094677,-4.228218e-03,3.022111e-04,3.192028e-03,1,0
3203,-1.000001,0.093267,-4.228218e-03,2.977122e-04,3.192028e-03,1,0
2418,-1.000001,0.092425,-4.228218e-03,2.950218e-04,3.192028e-03,1,0
1914,-1.000001,0.092910,-4.228218e-03,2.965726e-04,3.192028e-03,1,0
863,-1.000001,0.090065,-4.228218e-03,2.874905e-04,3.192028e-03,1,0
3413,-1.000001,0.088479,-4.228218e-03,2.824269e-04,3.192028e-03,1,0
115,-1.000001,0.086088,-4.228218e-03,2.747959e-04,3.192028e-03,1,0
3076,-1.000001,0.086201,-4.228218e-03,2.751545e-04,3.192028e-03,1,0
2517,-1.000001,0.083643,-4.228218e-03,2.669916e-04,3.192028e-03,1,0
857,-1.000001,0.081470,-4.228218e-03,2.600540e-04,3.192028e-03,1,0
736,-1.000001,0.079888,-4.228218e-03,2.550058e-04,3.192028e-03,1,0
2005,-1.000001,0.078472,-4.228218e-03,2.504859e-04,3.192028e-03,1,0
1748,-1.000001,0.071915,-4.228217e-03,2.295551e-04,3.192028e-03,1,0
2998,-1.000001,0.069854,-4.228217e-03,2.229756e-04,3.192028e-03,1,0
2513,-1.000001,0.069080,-4.228217e-03,2.205060e-04,3.192028e-03,1,0
1422,-1.000001,0.066198,-4.228217e-03,2.113065e-04,3.192028e-03,1,0
1817,-1.000001,0.066466,-4.228217e-03,2.121611e-04,3.192028e-03,1,0
3352,-1.000001,0.063794,-4.228217e-03,2.036322e-04,3.192028e-03,1,0
697,-1.000001,0.061419,-4.228217e-03,1.960519e-04,3.192028e-03,1,0
1653,-0.999220,0.057649,-4.226414e-03,1.330998e-04,2.308790e-03,1,0
3345,-0.998853,0.059981,-4.225566e-03,1.384826e-04,2.308790e-03,1,0
1129,-0.998654,0.057605,-4.225106e-03,1.329975e-04,2.308790e-03,1,0
2090,-0.997848,0.056035,-4.223245e-03,1.293719e-04,2.308790e-03,1,0
110,-0.996630,0.050435,-4.220432e-03,1.164433e-04,2.308790e-03,1,0
50,-0.996023,0.052434,-4.219032e-03,1.210589e-04,2.308790e-03,1,0
1348,-0.995333,0.048719,-4.217438e-03,1.124830e-04,2.308790e-03,1,0
654,-0.992209,0.048275,-4.210225e-03,1.114576e-04,2.308790e-03,1,0
83,-0.985700,0.034006,-4.197437e-03,6.059759e-05,1.781988e-03,1,0
1239,-0.979842,0.030276,-4.187009e-03,4.772907e-05,1.576468e-03,1,0
2611,-0.975134,0.021523,-4.179588e-03,3.392967e-05,1.576468e-03,1,0
1946,-0.974644,0.023176,-4.178815e-03,3.653695e-05,1.576468e-03,1,0
2061,-0.967034,0.015082,-4.166624e-03,2.481772e-05,1.645470e-03,1,0
3435,-0.950239,0.001395,-4.136303e-03,2.686563e-06,1.926407e-03,0,0
3269,-0.947965,-0.001227,-4.131183e-03,-2.872556e-06,2.341366e-03,0,0
2553,-0.937387,-0.013294,-4.105363e-03,-3.716639e-05,2.795806e-03,1,0
306,-0.935086,-0.012974,-4.098931e-03,-3.627358e-05,2.795806e-03,1,0
737,-0.933693,-0.015168,-4.095036e-03,-4.240712e-05,2.795806e-03,1,0
1338,-0.931662,-0.020968,-4.089357e-03,-5.862268e-05,2.795806e-03,1,0
1002,-0.931371,-0.020077,-4.088544e-03,-5.613253e-05,2.795806e-03,1,0
452,-0.930702,-0.023417,-4.086674e-03,-6.547027e-05,2.795806e-03,1,0
3133,-0.929508,-0.019867,-4.083282e-03,-6.323791e-05,3.183096e-03,1,0
2670,-0.926715,-0.030996,-4.074390e-03,-9.866363e-05,3.183096e-03,1,0
629,-0.925991,-0.025354,-4.072085e-03,-8.070317e-05,3.183096e-03,1,0
1883,-0.924136,-0.033435,-4.066184e-03,-1.064257e-04,3.183096e-03,1,0
1210,-0.922017,-0.037859,-4.059438e-03,-1.205092e-04,3.183096e-03,1,0
543,-0.921389,-0.028129,-4.057438e-03,-8.953650e-05,3.183096e-03,1,0
2873,-0.920554,-0.041382,-4.054782e-03,-1.317219e-04,3.183096e-03,1,0
2630,-0.920490,-0.033761,-4.054577e-03,-1.074656e-04,3.183096e-03,1,0
311,-0.920342,-0.034384,-4.054104e-03,-1.094483e-04,3.183096e-03,1,0
1719,-0.920271,-0.042804,-4.053879e-03,-1.362477e-04,3.183096e-03,1,0
2915,-0.920098,-0.031264,-4.053328e-03,-9.951610e-05,3.183096e-03,1,0
2590,-0.919804,-0.035338,-4.052394e-03,-1.124850e-04,3.183096e-03,1,0
1089,-0.918710,-0.044279,-4.048720e-03,-1.504172e-04,3.397003e-03,1,0
2022,-0.918170,-0.036474,-4.046887e-03,-1.239033e-04,3.397003e-03,1,0
