neuron_idx,a_j,b_j
90,0.01466689,-0.46553549
91,-0.00284172,-0.58769885
92,0.00138085,-0.38079077
93,-0.00852185,0.58301361
94,-0.02561994,-0.94398411
95,0.00640326,0.89004729
96,-0.00575028,0.19158954
97,-0.00310246,-0.74774037
98,0.00382384,0.28679219
99,-0.06593553,-1.00000007
100,0.00680026,0.31753820
101,0.00215440,0.03015415
102,-0.01879385,0.37562847
103,0.00624563,0.98475906
104,0.00335513,0.39360745
105,0.00647421,0.70028112
106,-0.00930869,-0.10937598
107,0.22268731,-1.26790962
108,-0.01318719,0.08554654
109,0.00643464,0.22845967
110,0.00269695,-0.39287878
111,-0.00342696,-0.20103369
112,0.00703434,0.30772473
113,-0.00564030,0.48124227
114,-0.02448299,0.31194071
115,-0.00678915,-0.82894233
116,0.00157942,0.73728667
117,0.02145785,0.25516706
118,-0.01565314,-0.11046869
119,0.00260764,-0.53750105
120,0.01725488,-0.43336356
121,0.00444744,0.59650805
122,-0.00135233,-0.41111499
123,-0.01087060,-0.47874228
124,-0.01983935,0.52285180
125,-0.00715517,0.03704725
126,-0.00199114,-0.75054483
127,-0.01973510,-0.62360237
128,-0.06774457,-1.00000008
129,0.00021613,0.74503517
130,-0.00194466,-0.37473237
131,-0.01003508,0.76749733
132,-0.00400321,-0.04965734
133,-0.00313394,-0.83318433
134,0.00752342,0.86872117
135,0.01885731,-0.72479822
136,0.01897754,0.16704015
137,0.00628029,0.93388512
138,-0.05661350,-0.99491864
139,0.01808614,-0.68121641
140,0.02065066,-0.46706194
141,0.01698648,-0.40505448
142,0.00960457,0.42510519
143,-0.00721764,0.22168752
144,-0.01364067,-0.56103093
145,0.00861665,-0.14811864
146,-0.00284366,0.14107192
147,-0.06666025,-1.00000007
148,-0.00541647,-0.65983757
149,-0.01463506,0.59806719
150,0.01170845,0.64229915
151,0.00222064,0.77575814
152,-0.00502281,-0.84241961
153,0.00726498,-0.68636279
154,0.00202242,0.09201295
155,0.00679520,-0.77758424
156,0.02379545,-0.75790940
157,0.00117890,-0.20364051
158,-0.01049456,-0.40145766
159,-0.00051509,0.24899668
160,-0.00432845,-0.31817836
161,0.00768463,-0.59073744
162,0.00719128,-0.86653661
163,0.00170529,0.86746544
164,-0.00332436,-0.56178425
165,0.00224093,0.15463204
166,-0.00258114,-0.41973072
167,0.00433516,0.22656020
168,-0.00326214,-0.14443888
169,-0.00811883,-0.63669795
170,0.00801653,-0.44957225
171,-0.06399477,-1.00000007
172,0.01805559,-0.81712012
173,0.00345097,0.26332787
174,-0.06001970,-0.99629974
175,-0.00058046,0.39226018
176,-0.00229240,0.54805638
177,-0.02144076,-0.23603769
178,0.01512840,-0.70848680
179,-0.01148287,0.67531390
180,0.00873721,-0.09984801
181,-0.00312285,-0.46640033
182,-0.00093353,0.02712214
183,0.00035159,-0.54684143
184,-0.00723886,-0.63998593
185,-0.00421747,0.76617955
186,0.00303618,0.87120356
187,0.08695656,-1.13497104
188,-0.00644691,-0.85977255
189,0.00018628,-0.85976112
190,0.00580963,-0.47254459
191,-0.02899317,-0.96616143
192,0.00645550,0.14082301
193,0.00125431,0.56246100
194,-0.00410527,-0.85421595
195,0.00556039,0.68199074
196,0.00239252,-0.37602074
197,-0.00388414,0.11095466
198,0.01454135,-0.84982782
199,0.00639075,0.04208340
200,0.00470590,-0.06654734
201,-0.00847578,-0.45002638
202,-0.00543393,0.01083209
203,-0.01889400,0.62146947
204,0.00452380,-0.24697295
205,0.00350545,-0.64394598
206,0.00857285,-0.09170304
207,0.00364612,-0.20366904
208,-0.00478330,0.33992241
209,0.01941692,0.54822321
210,-0.00780281,-0.24066415
211,-0.01000349,-0.48910578
212,-0.00660624,0.07080605
213,0.00497825,0.06144330
214,0.00100742,-0.87499518
215,-0.00604809,0.87901162
216,-0.01424111,0.45444797
217,0.01288675,0.53511179
218,-0.00899294,0.43506475
219,-0.01193371,0.29590124
220,-0.00205818,0.23019274
221,-0.00577129,-0.29989787
222,-0.00303546,-0.08846418
223,0.01659689,-0.46499293
224,-0.00209717,-0.23360045
225,0.00120828,-0.88790218
226,-0.00120027,-0.24016597
227,0.18294943,-1.23171701
228,0.01129622,-0.51818652
229,0.00780690,-0.28295101
230,-0.00047570,-0.44414097
231,-0.00991515,0.94772139
232,0.00386157,-0.86622973
233,0.01144297,-0.51690394
234,-0.00318379,0.46795232
235,0.00087314,-0.88667967
236,-0.01473712,-0.68946206
237,0.01175622,-0.21305463
238,-0.01582235,0.21631662
239,-0.00950644,-0.47304864
240,-0.00487270,0.20195735
241,-0.00090017,0.19429219
242,0.00027963,-0.14743858
243,-0.00498481,-0.42798103
244,-0.00085439,-0.59937743
245,-0.00635955,-0.06661637
246,-0.01482682,-0.50467236
247,-0.07149869,-1.00000008
248,-0.00753639,-0.13015525
249,0.00255701,0.59960854
250,-0.00343781,0.82691782
251,0.00928921,-0.06919017
252,0.00613579,0.23494726
253,-0.04416447,-0.98395871
254,0.01582007,-0.82016817
255,0.00925641,-0.23180536
256,-0.00035895,-0.19672653
257,0.01377824,-0.04030429
258,-0.01144193,0.80803760
259,0.13894347,-1.18702333
260,0.00749316,0.09466980
261,-0.07646832,-1.00000008
262,0.01223014,-0.83899626
263,-0.00981404,0.39954958
264,-0.07536786,-1.00000008
265,0.00450157,0.26069244
266,0.00920717,-0.35547487
267,0.01141193,-0.07944351
268,-0.00175599,0.20560549
269,0.00627090,-0.50242281
270,0.00957328,-0.68925460
271,0.00102188,0.69034887
272,-0.01053104,-0.24080528
273,-0.00734674,0.60142127
274,0.01254261,0.13725520
275,-0.01519004,0.48542735
276,0.00964613,-0.48289108
277,-0.00770885,0.67935418
278,0.00919833,0.22925213
279,-0.00437626,-0.65457675
280,-0.00203530,0.42549093
281,-0.01795526,-0.60140810
282,-0.00051896,-0.05791324
283,0.01140508,-0.17633066
284,-0.01293115,-0.34231483
285,0.00919070,0.65370504
286,-0.00438455,-0.43427032
287,0.00045279,-0.18604195
288,-0.02968425,0.62668472
289,0.00996620,-0.11581823
290,-0.00981550,0.27473341
291,-0.00567813,-0.06694898
292,-0.01260266,0.04376999
293,-0.00651743,-0.68329778
294,0.00952445,0.62462889
295,-0.00638572,0.37819728
296,0.00704595,0.15225862
297,0.00155477,-0.47330144
298,0.00366557,-0.04273380
299,-0.00278664,-0.56710010
300,0.00741654,-0.51486717
301,0.26593878,-1.31157492
302,0.00287079,0.70826263
303,0.00426680,0.93578988
304,-0.00557528,0.93394575
305,0.01238457,-0.30269059
306,0.01061009,0.66311719
307,-0.01466404,-0.40749432
308,-0.01542505,0.88030454
309,0.01906665,0.83151966
310,0.00658139,-0.40373417
311,0.00016540,0.30999336
312,0.00419011,0.38567076
313,-0.02412657,-1.01771848
314,0.00627977,0.54509458
315,-0.00462330,0.78168918
316,0.01883716,0.16397322
317,-0.00100121,0.30371424
318,-0.00525807,-0.81257891
319,-0.00642198,-0.10451303
320,-0.05587803,-0.99039863
321,-0.00590254,0.81284253
322,-0.00294237,0.09327237
323,0.00042731,0.43363051
324,-0.03559474,0.48495713
325,-0.01080711,0.46665939
326,0.01172212,-0.22723543
327,0.00450280,0.29812622
328,0.14262660,-1.19167789
329,-0.00373337,-0.55140708
330,0.01355521,-0.37584046
331,-0.00536426,0.44179977
332,-0.00221360,-0.51891999
333,0.01653830,0.82314002
334,-0.00335440,0.03606861
335,0.00896236,-0.36798362
336,-0.00156541,0.33316288
337,-0.00180961,0.79197481
338,-0.01035120,0.08612311
339,-0.00916151,0.25064257
340,0.01062372,0.83062514
341,-0.01251130,0.29319939
342,0.00079667,0.82797171
343,-0.01453552,0.75770756
344,0.00048578,-0.71011943
345,-0.00231936,0.83201881
346,-0.01737294,0.91478887
347,0.00783872,0.71654949
348,0.00113725,-0.80915173
349,0.01480929,-0.42861085
350,-0.01097290,0.87976999
351,0.00744339,0.60627433
352,0.02644611,-0.81177394
353,0.00133052,-0.11195471
354,-0.00730196,-0.10083614
355,0.00789640,-0.63899972
356,0.00363270,-0.39070270
357,0.00014816,-0.22841516
358,-0.00376721,0.76007827
359,-0.00709716,0.90026211
360,0.00061108,0.68796293
361,-0.00518018,0.19100563
362,-0.01033661,0.16631285
363,0.01155550,-0.68372064
364,-0.00184344,0.05829941
365,0.02135942,-0.90063206
366,-0.00034110,-0.37688529
367,-0.00470669,-0.28546279
368,-0.03465370,-0.95963239
369,0.00127858,0.50200196
370,-0.00797274,0.26628626
371,-0.01361165,0.21113979
372,0.01642227,-0.05157525
373,-0.01402507,0.56146735
374,0.01266373,0.76901863
375,0.00030850,0.34684927
376,-0.01248261,0.15840953
377,0.02179311,-0.84130930
378,0.00044337,-0.41691386
379,-0.01091312,0.22674689
380,0.00318819,-0.55011256
381,0.01507858,-0.38890812
382,0.01018605,-0.47796629
383,0.00630228,0.62775667
384,-0.02552146,-0.96625775
385,0.00107118,0.20447168
386,0.05195645,-1.09809069
387,0.00015434,-0.23566356
388,-0.01537998,0.23037609
389,0.00341392,-0.83224207
390,0.01668136,-0.17139987
391,-0.01959281,0.79572679
392,0.01506890,-0.78062250
393,0.00826288,-0.85413104
394,-0.00649005,-0.26657541
395,-0.00026562,0.08762205
396,0.02127845,-0.87571205
397,-0.00350028,-0.57244189
398,0.00628048,0.56095893
399,0.01199423,-0.00577106
400,-0.00832541,-0.01028736
401,0.00593618,0.96014450
402,0.00452925,-0.09925000
403,-0.00586723,0.31422790
404,0.00382697,0.46571261
405,-0.00486970,0.37570126
406,-0.00864150,0.66001787
407,-0.01463190,0.41708549
408,0.00736551,-0.67096698
409,0.00014314,-0.82819657
410,-0.07482397,-1.00000008
411,-0.01351544,0.82224982
412,-0.01104213,-0.25221259
413,-0.00901835,0.31353869
414,0.00768499,-0.03223553
415,-0.00260352,-0.84522150
416,0.01415991,0.06211016
417,0.00299458,0.91414257
418,0.00479571,-0.46241074
419,-0.00995614,-0.33834348
420,0.02172481,-0.57901510
421,-0.01178722,-0.26468616
422,0.00369683,0.87877227
423,0.01606553,0.22078359
424,-0.00308701,0.28306012
425,-0.00465879,-0.58843785
426,0.00313689,-0.49796894
427,0.01227938,-0.69995568
428,0.01315254,-0.07308740
429,0.00555703,0.95470275
430,-0.00742308,-0.46714240
431,-0.00718437,0.06844617
432,0.00220279,0.04413580
433,-0.01468990,0.83478080
434,-0.00408551,0.87523117
435,0.02219804,0.05903741
436,-0.01177009,0.37004849
437,0.01114102,0.95603465
438,-0.01039236,0.91575682
439,-0.00430006,0.25082391
440,-0.00258440,0.13637641
441,-0.01548516,-0.07312940
442,-0.00171595,0.07743412
443,0.01347596,-0.02403326
444,0.00543998,0.16843458
445,0.00585198,0.31287717
446,-0.00469041,-0.49054646
447,-0.00255267,0.34602240
448,0.00013820,0.84222294
449,0.00489561,0.15583020
450,0.01407299,-0.01001582
451,-0.01108413,0.28137732
452,0.01611487,0.22039841
453,0.00039543,-0.69331805
454,-0.00022236,-0.73060536
455,-0.01283644,-0.09170868
456,-0.00086715,0.97253979
457,-0.00342498,0.36287803
458,-0.01064672,-0.75225027
459,0.00018196,-0.70198600
460,-0.00167113,0.74211211
461,-0.00356737,-0.02063737
462,0.00980592,-0.21970062
463,-0.01272520,0.76831675
464,0.00697538,0.14494295
465,-0.00194780,0.98043931
466,0.00000589,0.69833391
467,-0.01781087,-0.01088532
468,-0.00039135,0.60753894
469,-0.00234553,0.87124331
470,0.00993882,-0.01756964
471,-0.01393031,0.51714107
472,0.01382163,-0.16002101
473,-0.01165342,0.23667160
474,0.01536374,-0.31067778
475,0.00494360,0.22608932
476,-0.00933582,0.61715145
477,0.01926893,0.50234714
478,-0.00900921,-0.63155816
479,-0.00227243,-0.13236184
480,0.00152897,-0.07855490
481,0.00852945,-0.47255499
482,0.00539151,-0.45562393
483,-0.06423135,-1.00000007
484,0.00283242,0.54201948
485,0.00024948,0.98191091
486,-0.00352753,-0.85511894
487,0.00206871,-0.84683050
488,-0.01607497,-0.94401208
489,-0.01534885,0.69429553
490,-0.02324116,-0.94741119
491,-0.01815483,-0.40452399
492,-0.00803422,0.27828573
493,-0.01342459,-0.43647171
494,0.00941904,0.46455962
495,-0.02161362,0.67695499
496,-0.00298241,0.94899354
497,0.01264443,-0.84463783
498,0.00250904,0.71271554
499,0.00483353,0.47717592
500,0.00884719,0.61578457
501,0.00108148,0.70870604
502,0.00675249,0.58308851
503,0.00157432,-0.32182351
504,-0.00237877,0.81154612
505,-0.01409081,-0.66988552
506,-0.00197670,0.69176093
507,0.01325683,-0.01736045
508,-0.00244876,-0.83412210
509,-0.08489293,-1.00000009
510,-0.00080703,0.87190042
511,0.00831772,0.45418091
512,0.01275277,-0.00375201
513,-0.01200562,-0.44754948
514,0.00676518,-0.30365527
515,-0.00828742,0.54537775
516,0.00502790,-0.30473414
517,-0.02419525,0.59526059
518,0.01035531,-0.19161502
519,-0.00607732,0.63519657
520,0.00543741,-0.65318579
521,-0.00366081,0.13440909
522,-0.00966136,0.00945193
523,0.00735935,-0.32404904
524,-0.00594428,0.30324710
525,-0.00359264,-0.46982934
526,0.00404945,0.76205706
527,0.00049900,-0.19768457
528,-0.00477751,-0.73316956
529,0.00124386,-1.04482917
530,-0.00808468,0.41345244
531,-0.00114611,0.23823370
532,0.00473019,0.49282214
533,0.01151471,-0.33891414
534,0.00857042,0.72026914
535,0.01985425,-0.50266270
536,0.00253648,-0.35412810
537,-0.00859994,0.07561735
538,0.01365246,0.48128971
539,0.01212320,0.61719025
540,-0.00508291,0.81512439
541,0.02477279,-1.06965639
542,-0.00531315,0.39000750
543,-0.08889173,-1.00000010
544,0.00977826,0.94804381
545,0.22972995,-1.27820360
546,0.00120980,0.99300019
547,0.01918480,-0.59982163
548,0.01316037,0.36734746
549,-0.00691176,-0.07614674
550,-0.01318047,0.63409732
551,-0.01614333,-0.62567098
552,0.00079884,-0.17866814
553,-0.00149123,-0.72743709
554,0.00904104,-0.85904204
555,0.00031891,0.04314918
556,-0.00305129,-0.67081380
557,-0.00143709,-0.25163706
558,-0.01556103,0.05042056
559,0.01485725,-0.27320390
560,-0.00765928,0.41874840
561,0.00450366,0.11762143
562,-0.00124276,-0.87078582
563,0.00069112,-0.15288971
564,0.00705386,-0.88939112
565,-0.00249094,-0.16210448
566,-0.00897929,0.23478376
567,0.02022399,0.46394380
568,-0.00360744,0.59698819
569,0.00389109,0.16463123
570,0.00228383,-0.45344578
571,-0.00437969,-0.65047312
572,0.01461223,-0.77057096
573,0.00221453,0.60899866
574,0.00219625,0.37158757
575,-0.02435601,0.56784111
576,0.00152075,0.38104998
577,0.00556265,0.65876326
578,0.00170827,0.29297457
579,-0.00149835,0.99300002
580,0.00963898,0.79506441
581,0.00534687,-0.71069105
582,0.00403880,0.86631103
583,0.00980368,-0.07963540
584,0.01222917,-0.30803887
585,-0.01327152,-0.05937008
586,0.00169708,0.60473492
587,-0.00844921,0.23025479
588,-0.01682059,-0.50598726
589,-0.00003735,0.74181856
590,-0.01793154,0.95083550
591,-0.00554531,0.92917204
592,-0.02578754,0.07890537
593,-0.01382629,0.68752931
594,-0.00377104,-0.18475271
595,0.00189707,-0.79044759
596,-0.00292110,-0.28432250
597,-0.00873808,-0.02420473
598,-0.00582885,-0.51221777
599,0.01270441,0.75627378
600,-0.00646577,0.12576296
601,0.00222393,-0.46138109
602,0.01517691,0.70720506
603,-0.01959690,0.80660218
604,-0.02070009,0.99441565
605,-0.01305527,0.65907917
606,-0.00569790,0.39812693
607,-0.00877707,-0.43046064
608,-0.00139682,0.21214654
609,0.00189084,-0.43527899
610,-0.01329573,-0.30820172
611,0.00052954,0.27834294
612,-0.08874173,-1.00000009
613,0.00673809,-0.06434582
614,0.00132707,-0.89646918
615,0.02399793,-0.31926842
616,0.00721352,0.26581279
617,-0.00309581,0.26467381
618,0.00134136,0.82141811
619,0.00343357,-0.22043925
620,-0.00532013,-0.37665739
621,-0.01455772,-0.90287584
622,0.01313774,-0.39010788
623,0.01765881,-0.27772442
624,-0.00695048,0.79992867
625,-0.00081435,-0.78338529
626,-0.00853255,0.71067145
627,0.00699818,0.45942546
628,0.01202948,0.99609766
629,-0.01065905,0.84441708
630,-0.00409506,-0.12872467
631,-0.00750965,0.81549573
632,0.08419086,-1.13117464
633,0.00688429,-0.12202968
634,0.01339767,-0.43368696
635,-0.00296627,0.97566543
636,-0.00720041,-0.62123212
637,0.00767471,-0.60327431
638,0.00477242,0.29271716
639,-0.00526539,0.54624013
640,0.00421451,-0.72219450
641,0.00252510,0.26952363
642,0.00860504,-0.06095927
643,-0.00214494,0.65880079
644,-0.02601061,-0.95587721
645,0.00458575,-0.53516787
646,-0.00739693,-0.89148232
647,0.00720120,-0.04423311
648,0.00264125,-0.75302877
649,0.01280256,-0.59922918
650,-0.00922588,-0.54423725
651,-0.00369532,-0.49662075
652,0.00161117,0.17319337
653,-0.01827103,0.33681025
654,-0.00319066,0.40197781
655,-0.00205301,-0.23632204
656,-0.00592909,0.61587586
657,-0.00364593,0.29300975
658,-0.02583715,0.68398716
659,-0.00141049,0.16160894
660,-0.00219805,0.47376484
661,0.00773318,0.74775013
662,0.01332985,0.35157580
663,0.00639854,-0.80496505
664,0.00884853,0.06675164
665,-0.02520428,0.37647473
666,0.00789680,-0.55614769
667,0.00924952,0.61802106
668,0.00662465,0.81651861
669,0.00139286,0.08990980
670,-0.00525364,0.54859384
671,-0.00061269,-0.44970785
672,0.00231080,-0.34271015
673,0.00318476,0.33712341
674,0.00706577,-0.19822685
675,0.16261014,-1.21103123
676,-0.00906739,-0.66616406
677,0.01726573,0.08920101
678,-0.00675894,-0.74345948
679,-0.02461046,-0.57960760
680,0.01394699,-0.14230628
681,0.01264825,-0.80153903
682,-0.00114210,0.46405623
683,0.01252985,-0.71365460
684,-0.06794022,-1.00000008
685,-0.00944443,0.32535508
686,0.00451488,-0.49139388
687,-0.01273648,0.96073701
688,-0.00732945,0.23170732
689,-0.00945732,-0.09460008
690,-0.00125677,0.65845605
691,0.00766842,0.47172585
692,-0.00412238,-0.79802520
693,0.00217133,0.50204518
694,-0.02389504,0.75881656
695,-0.00869086,-0.73767518
696,-0.00846225,-0.92561531
697,0.00897184,-0.08195645
698,0.01250293,-0.52004032
699,0.01301268,-0.56385791
700,-0.01901328,0.75552938
701,-0.00323097,-0.21818151
702,-0.02471725,-0.18934805
703,0.00084367,-0.29128407
704,0.00491200,-0.24546546
705,-0.00090633,-0.24043864
706,-0.01189225,0.65273157
707,0.00638141,-0.35382238
708,0.00855423,-0.46432729
709,0.00068191,0.94486463
710,-0.00861610,0.49419976
711,-0.00071175,0.09631766
712,0.00572322,-0.87146048
713,0.00081538,0.84836501
714,0.00930052,-0.51950699
715,0.00180831,-0.33594935
716,-0.01379354,-0.00838081
717,0.00123927,-0.82077806
718,0.00259892,0.32946962
719,-0.00534843,0.21311267
720,0.00197977,0.97159699
721,-0.00464497,-0.59133126
722,0.01564997,-0.38978185
723,0.00243657,0.88172716
724,0.00387221,-0.55356034
725,0.00742960,-0.14861756
726,0.00501324,0.49232346
727,-0.00028455,0.19771738
728,0.00844542,0.11461931
729,0.00899212,-0.41382008
730,0.00543266,-0.69184730
731,0.00223645,-0.59205580
732,-0.00844661,-0.54476597
733,0.00456105,-0.25557548
734,0.00375716,-0.21854734
735,-0.01009608,0.39889705
736,0.01614636,-0.55014860
737,0.00175031,-0.21215789
738,-0.01074169,0.99022846
739,-0.00185861,-0.40350464
740,-0.00014285,0.03903967
741,-0.00197283,0.59525099
742,-0.00604561,-0.74679859
743,-0.00126590,0.59497107
744,-0.01463804,0.98349314
745,-0.00181964,-0.28434747
746,0.00294956,0.89499219
747,-0.01489094,-1.03154550
748,0.00568557,-0.09375550
749,0.01032479,-0.60204348
750,-0.00884962,0.44251450
751,-0.02186523,-0.73557107
752,0.01165622,-0.43909089
753,0.01574640,-0.39817443
754,-0.01753608,0.11821399
755,0.00452505,-0.23619672
756,0.00041616,0.48003264
757,-0.01387576,-0.22941340
758,-0.00699036,0.17359217
759,0.01239095,0.97337071
760,0.00474301,-0.23666150
761,0.00016386,0.05625185
762,0.00985981,0.15918615
763,-0.00763272,0.15511076
764,-0.01566910,-0.58549347
765,0.00997692,0.69834158
766,-0.00972946,0.63479123
767,0.00471731,-0.83069875
768,0.01085560,0.91939334
769,0.00145373,0.17505555
770,0.00435110,-0.40981437
771,-0.00837379,0.42885170
772,0.00872308,-0.42453643
773,0.02545600,-0.51545331
774,-0.00283084,-0.24704892
775,-0.01194269,0.36648431
776,0.15650904,-1.20423153
777,-0.00355907,-0.47975561
778,-0.00005229,0.61060096
779,0.00337006,-0.43182008
780,0.00517804,0.97156839
781,0.00454297,-0.36782866
782,0.00153129,0.52160063
783,0.01025067,0.47514768
784,-0.01009905,0.22133258
785,-0.00157082,0.76372830
786,0.00257010,0.29830195
787,-0.01336454,0.12110439
788,-0.00606946,-0.80593354
789,-0.00560156,0.48475579
790,-0.00572031,-0.10611863
791,0.01401026,-0.56315169
792,0.00459350,-0.62463369
793,0.02872701,0.20389161
794,-0.00492878,0.12120635
795,-0.00372621,0.32545573
796,0.02600542,-0.44408444
797,-0.00199229,-0.63783589
798,0.02220448,-0.06562888
799,-0.11064641,-1.00000012
800,-0.00053190,-0.84324692
801,0.01773487,-0.51189297
802,0.01909045,-0.72029920
803,0.00731205,-0.58860258
804,-0.00324663,-0.71749103
805,0.00167071,-0.61194069
806,0.00639634,0.62864105
807,0.00297418,0.93656958
808,0.01230583,-0.57780212
809,-0.07961781,-1.00000009
810,0.00706336,0.83892602
811,0.01081653,0.43080645
812,-0.01209104,-1.02460074
813,0.00942996,-0.75722449
814,0.00683279,0.25135889
815,-0.00865919,0.21736772
816,-0.08187098,-1.00000009
817,-0.01934654,-0.44015702
818,0.00792587,-0.25184917
819,0.02261805,-0.74877168
820,-0.00236920,0.81681670
821,-0.02615568,0.40634207
822,0.00033306,0.50938722
823,-0.00220933,0.23812739
824,-0.00452075,0.38750599
825,0.02150927,-0.64202439
826,0.01147290,0.55698095
827,0.01457494,0.32283540
828,-0.00754006,-0.07000003
829,0.00322713,0.90931394
830,-0.00607829,-0.82071482
831,0.01496445,-0.62313892
832,-0.01153007,0.34839382
833,0.01642330,-0.52302025
834,0.00127970,0.82337030
835,0.00123524,0.84805350
836,-0.01144000,-0.31186092
837,0.00764980,0.05978437
838,-0.01186783,-0.83555833
839,-0.01433169,0.65277423
840,-0.01038828,0.61519218
841,0.02039315,0.27816376
842,0.00438555,-0.42212297
843,-0.00776920,0.60727065
844,0.00423463,0.61388151
845,0.02723280,-0.43058296
846,-0.00245127,0.58949275
847,-0.01091645,0.27303633
848,-0.01128803,0.24244683
849,0.00344523,-0.50151170
850,-0.00625898,-0.93683457
851,0.00266682,-0.65327916
852,-0.00281395,0.28299109
853,-0.06022208,-0.99056894
854,-0.00740477,-0.68624387
855,0.00740693,0.70004248
856,0.00715176,-0.52298798
857,0.00787577,-0.45239061
858,-0.01099605,-0.37695031
859,0.00338754,0.65966764
860,0.00685530,-0.44684061
861,0.01342368,0.77946143
862,0.01289652,-0.20754307
863,-0.00469748,0.74034166
864,0.00303230,0.92928857
865,0.00447953,-0.00033692
866,-0.00411973,0.69696469
867,-0.00487695,-0.68930328
868,0.00657991,0.44935538
869,-0.01609987,-0.95748989
870,-0.00302825,0.49236867
871,0.01459787,0.77798193
872,-0.00362275,0.92716997
873,-0.00431036,0.18551328
874,0.00247608,-0.39053358
875,-0.00038069,-0.32972974
876,0.00953121,-0.12184974
877,-0.00898890,-0.93544496
878,-0.02675779,0.17880339
879,0.00590889,0.43617353
880,0.00288931,0.58698290
881,0.02014605,-0.32513339
882,-0.00681299,-0.75393126
883,0.00035910,0.89012729
884,0.01303087,-0.03827192
885,0.00780720,0.54677073
886,0.01493044,0.26389889
887,-0.00482407,-0.41703179
888,-0.00350287,-0.54097187
889,0.00566187,0.93528086
890,-0.01099963,-0.30721870
891,0.00744980,-0.55557776
892,0.00696594,0.44536914
893,0.00524709,-0.19552183
894,-0.01092283,-0.35660332
895,-0.00607466,-0.09559808
896,-0.00016146,-0.24269991
897,0.00382645,0.22465437
898,-0.06754963,-1.00000008
899,-0.00472369,-0.11583232
900,-0.01371425,-0.71571602
901,-0.01482990,-0.45421764
902,-0.01143210,0.60024458
903,-0.01140752,0.90067698
904,-0.00723691,0.31296891
905,-0.07261409,-0.99942560
906,-0.00323926,0.15716297
907,-0.00758062,0.11685639
908,0.00153938,0.07173275
909,0.00186540,-0.78339448
910,0.00377106,0.80107949
911,-0.01149773,0.84107502
912,-0.00496607,-0.88256197
913,-0.01020146,-0.18417839
914,0.00150489,-0.01895172
915,0.00961977,-0.73064276
916,0.01047776,0.35578852
917,-0.00066762,0.78420298
918,-0.00438106,0.46488916
919,0.00977346,-0.72794311
920,0.00119787,-0.74957784
921,-0.01005147,0.98353756
922,0.00684083,-0.12874073
923,-0.00499694,-0.11606912
924,-0.01422868,0.02311894
925,0.00047313,-0.79692391
926,-0.00892156,0.07685593
927,-0.00385992,0.71830661
928,-0.00859517,0.10704996
929,-0.00358637,-0.14108280
