neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
130,-1.050690,-0.123749,6.605800e-04,8.984437e-05,-7.260214e-04,1,1
625,-1.046216,-0.112969,6.573315e-04,8.201780e-05,-7.260214e-04,1,1
998,-1.040673,-0.109785,6.533079e-04,7.970636e-05,-7.260214e-04,1,1
187,-1.035670,-0.102741,6.496753e-04,7.459245e-05,-7.260214e-04,1,1
219,-1.029536,-0.097550,6.452220e-04,7.082373e-05,-7.260214e-04,1,1
447,-1.029199,-0.105046,6.449773e-04,7.626578e-05,-7.260214e-04,1,1
999,-1.025001,-0.090872,6.419291e-04,6.597470e-05,-7.260214e-04,1,1
590,-1.024926,-0.094606,6.418748e-04,6.868610e-05,-7.260214e-04,1,1
605,-1.020126,-0.077828,6.383903e-04,5.650501e-05,-7.260214e-04,1,1
456,-1.019054,-0.092109,6.376120e-04,6.687295e-05,-7.260214e-04,1,1
835,-1.014797,-0.086738,6.345211e-04,6.297400e-05,-7.260214e-04,1,1
503,-1.013276,-0.083254,6.334164e-04,6.044429e-05,-7.260214e-04,1,1
217,-1.004011,-0.083149,6.266901e-04,6.036768e-05,-7.260214e-04,1,1
722,-1.003999,-0.091570,6.266813e-04,6.648158e-05,-7.260214e-04,1,1
928,-1.003914,-0.069458,6.266200e-04,5.042773e-05,-7.260214e-04,1,1
517,-1.003195,-0.088204,6.260978e-04,6.403792e-05,-7.260214e-04,1,1
450,-1.000247,-0.079148,6.239577e-04,5.746337e-05,-7.260214e-04,1,1
916,-1.000000,-0.072280,6.237781e-04,2.546395e-05,-3.522970e-04,1,1
674,-1.000000,-0.088153,6.237780e-04,3.105601e-05,-3.522970e-04,1,1
400,-1.000000,-0.087659,6.237780e-04,3.088187e-05,-3.522970e-04,1,1
280,-0.992383,-0.068096,6.210946e-04,2.398989e-05,-3.522970e-04,1,1
673,-0.990839,-0.069777,6.205507e-04,2.458212e-05,-3.522970e-04,1,1
139,-0.990023,-0.074193,6.202632e-04,2.613786e-05,-3.522970e-04,1,1
