neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
1863,-1.075622,-0.307675,3.290500e-02,6.720325e-03,-2.184226e-02,1,0
56,-1.073966,-0.303231,3.286883e-02,6.623242e-03,-2.184226e-02,1,0
1603,-1.073422,-0.302587,3.285693e-02,6.609192e-03,-2.184226e-02,1,0
63,-1.061342,-0.292380,3.259309e-02,6.386245e-03,-2.184226e-02,1,0
354,-1.050080,-0.277975,3.234710e-02,6.071600e-03,-2.184226e-02,1,0
84,-1.046239,-0.276824,3.226319e-02,6.046466e-03,-2.184226e-02,1,0
429,-1.029308,-0.263823,3.189340e-02,5.762498e-03,-2.184226e-02,1,0
363,-1.028160,-0.255846,3.186830e-02,5.588255e-03,-2.184226e-02,1,0
1162,-1.025745,-0.259258,3.181556e-02,5.662791e-03,-2.184226e-02,1,0
765,-1.017486,-0.249236,3.163516e-02,5.443883e-03,-2.184226e-02,1,0
166,-1.016281,-0.243247,3.160885e-02,5.313058e-03,-2.184226e-02,1,0
1581,-1.007992,-0.234349,3.142779e-02,5.118719e-03,-2.184226e-02,1,0
459,-1.007779,-0.241667,3.142314e-02,5.278544e-03,-2.184226e-02,1,0
1196,-1.006478,-0.236621,3.139472e-02,5.168342e-03,-2.184226e-02,1,0
1234,-1.004782,-0.237545,3.135768e-02,5.188525e-03,-2.184226e-02,1,0
559,-1.004667,-0.236199,3.135517e-02,5.159118e-03,-2.184226e-02,1,0
669,-1.004133,-0.230868,3.134351e-02,5.042679e-03,-2.184226e-02,1,0
1078,-1.000311,-0.225949,3.126004e-02,4.935229e-03,-2.184226e-02,1,0
1971,-1.000015,-0.230799,3.125357e-02,5.041174e-03,-2.184226e-02,1,0
550,-1.000015,-0.224557,3.125355e-02,4.904832e-03,-2.184226e-02,1,0
134,-1.000014,-0.217171,3.125355e-02,4.743509e-03,-2.184226e-02,1,0
871,-1.000014,-0.215127,3.125354e-02,4.698854e-03,-2.184226e-02,1,0
213,-1.000014,-0.208754,3.125354e-02,4.559655e-03,-2.184226e-02,1,0
1416,-1.000014,-0.206199,3.125353e-02,4.503860e-03,-2.184226e-02,1,0
144,-1.000013,-0.208477,3.125353e-02,4.553605e-03,-2.184226e-02,1,0
569,-1.000013,-0.203908,3.125353e-02,4.453804e-03,-2.184226e-02,1,0
539,-1.000013,-0.200381,3.125353e-02,4.376779e-03,-2.184226e-02,1,0
1397,-1.000013,-0.205878,3.125353e-02,4.496835e-03,-2.184226e-02,1,0
160,-1.000013,-0.199125,3.125352e-02,4.349348e-03,-2.184226e-02,1,0
1364,-1.000013,-0.199359,3.125352e-02,4.354450e-03,-2.184226e-02,1,0
1998,-1.000013,-0.196191,3.125351e-02,4.285262e-03,-2.184226e-02,1,0
269,-1.000013,-0.197951,3.125351e-02,4.323692e-03,-2.184226e-02,1,0
155,-1.000013,-0.193877,3.125351e-02,4.234705e-03,-2.184226e-02,1,0
1955,-1.000012,-0.192076,3.125351e-02,4.195370e-03,-2.184226e-02,1,0
723,-1.000012,-0.190362,3.125350e-02,4.157934e-03,-2.184226e-02,1,0
1587,-1.000012,-0.185681,3.125350e-02,4.055688e-03,-2.184226e-02,1,0
769,-1.000012,-0.183486,3.125349e-02,4.007757e-03,-2.184226e-02,1,0
675,-1.000012,-0.178668,3.125349e-02,3.902503e-03,-2.184226e-02,1,0
518,-1.000011,-0.174965,3.125349e-02,3.821626e-03,-2.184226e-02,1,0
613,-1.000011,-0.166077,3.125348e-02,3.627496e-03,-2.184226e-02,1,0
270,-1.000011,-0.166386,3.125347e-02,3.634255e-03,-2.184226e-02,1,0
1548,-1.000010,-0.149005,3.125345e-02,3.254616e-03,-2.184226e-02,1,0
137,-1.000009,-0.146274,3.125344e-02,3.194947e-03,-2.184226e-02,1,0
1686,-1.000008,-0.121570,3.125341e-02,2.655358e-03,-2.184226e-02,1,0
864,-1.000005,-0.070238,3.125334e-02,1.534150e-03,-2.184226e-02,1,0
171,-0.989960,-0.037990,3.104918e-02,7.720849e-04,-2.032358e-02,1,0
