neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
1078,-1.092203,0.219451,-6.994173e-03,1.177161e-03,5.364113e-03,1,0
1581,-1.082094,0.208785,-6.939946e-03,1.119949e-03,5.364113e-03,1,0
669,-1.076511,0.203456,-6.909998e-03,1.091364e-03,5.364113e-03,1,0
769,-1.076335,0.206243,-6.909057e-03,1.106313e-03,5.364113e-03,1,0
166,-1.073618,0.199715,-6.894480e-03,1.071294e-03,5.364113e-03,1,0
363,-1.063642,0.188892,-6.840967e-03,1.013237e-03,5.364113e-03,1,0
354,-1.061401,0.185127,-6.828949e-03,9.930444e-04,5.364113e-03,1,0
1955,-1.060862,0.190333,-6.826055e-03,1.020970e-03,5.364113e-03,1,0
1364,-1.057313,0.186367,-6.807019e-03,9.996961e-04,5.364113e-03,1,0
270,-1.049671,0.180409,-6.766027e-03,9.677337e-04,5.364113e-03,1,0
1603,-1.043884,0.165951,-6.734982e-03,8.901778e-04,5.364113e-03,1,0
56,-1.042481,0.164507,-6.727458e-03,8.824328e-04,5.364113e-03,1,0
213,-1.037950,0.166478,-6.703152e-03,8.930072e-04,5.364113e-03,1,0
1607,-1.034540,0.167409,-6.684860e-03,8.980029e-04,5.364113e-03,1,0
723,-1.029511,0.159173,-6.657885e-03,8.538200e-04,5.364113e-03,1,0
1196,-1.027733,0.154407,-6.648349e-03,8.282579e-04,5.364113e-03,1,0
550,-1.023028,0.150561,-6.623112e-03,8.076266e-04,5.364113e-03,1,0
84,-1.022479,0.146375,-6.620167e-03,7.851707e-04,5.364113e-03,1,0
144,-1.019034,0.147641,-6.601685e-03,7.919605e-04,5.364113e-03,1,0
63,-1.016483,0.139315,-6.588001e-03,7.473024e-04,5.364113e-03,1,0
1548,-1.011677,0.143088,-6.562221e-03,7.675397e-04,5.364113e-03,1,0
559,-1.008172,0.134939,-6.543419e-03,7.238272e-04,5.364113e-03,1,0
1416,-1.007722,0.136520,-6.541005e-03,7.323110e-04,5.364113e-03,1,0
269,-1.005423,0.134747,-6.528674e-03,7.227959e-04,5.364113e-03,1,0
765,-1.005284,0.131142,-6.527930e-03,7.034627e-04,5.364113e-03,1,0
1507,-1.003367,0.136378,-6.517648e-03,7.315483e-04,5.364113e-03,1,0
1863,-1.002417,0.124212,-6.512549e-03,6.662886e-04,5.364113e-03,1,0
1141,-1.000003,0.133319,-6.499600e-03,7.151400e-04,5.364113e-03,1,0
715,-1.000003,0.131350,-6.499600e-03,7.045777e-04,5.364113e-03,1,0
518,-1.000002,0.120367,-6.499599e-03,6.456597e-04,5.364113e-03,1,0
1998,-1.000002,0.119561,-6.499599e-03,6.413383e-04,5.364113e-03,1,0
1234,-1.000002,0.117603,-6.499598e-03,6.308333e-04,5.364113e-03,1,0
569,-1.000002,0.115168,-6.499598e-03,6.177763e-04,5.364113e-03,1,0
1402,-1.000002,0.104409,-6.499597e-03,5.600632e-04,5.364113e-03,1,0
1162,-1.000002,0.104253,-6.499597e-03,5.592269e-04,5.364113e-03,1,0
1587,-1.000002,0.100977,-6.499597e-03,5.416529e-04,5.364113e-03,1,0
539,-1.000002,0.099445,-6.499596e-03,5.334317e-04,5.364113e-03,1,0
922,-1.000002,0.099055,-6.499596e-03,5.313428e-04,5.364113e-03,1,0
459,-1.000002,0.099239,-6.499596e-03,5.323309e-04,5.364113e-03,1,0
871,-1.000002,0.098429,-6.499596e-03,5.279837e-04,5.364113e-03,1,0
1120,-1.000002,0.092980,-6.499596e-03,4.987534e-04,5.364113e-03,1,0
134,-1.000002,0.092077,-6.499596e-03,4.939126e-04,5.364113e-03,1,0
1648,-1.000002,0.090534,-6.499596e-03,4.856340e-04,5.364113e-03,1,0
1938,-1.000002,0.090554,-6.499596e-03,4.857438e-04,5.364113e-03,1,0
1377,-1.000002,0.084244,-6.499595e-03,4.518919e-04,5.364113e-03,1,0
429,-1.000002,0.083949,-6.499595e-03,4.503136e-04,5.364113e-03,1,0
155,-1.000002,0.083344,-6.499595e-03,4.470688e-04,5.364113e-03,1,0
137,-1.000002,0.080522,-6.499594e-03,4.319316e-04,5.364113e-03,1,0
1397,-0.999776,0.075428,-6.498815e-03,2.596369e-04,3.442186e-03,1,0
427,-0.998277,0.074122,-6.493653e-03,2.551434e-04,3.442186e-03,1,0
160,-0.996035,0.066228,-6.485938e-03,2.279691e-04,3.442186e-03,1,0
1959,-0.994224,0.063121,-6.479705e-03,2.172746e-04,3.442186e-03,1,0
675,-0.993483,0.059935,-6.477152e-03,2.063085e-04,3.442186e-03,1,0
1686,-0.992522,0.057780,-6.473845e-03,1.988907e-04,3.442186e-03,1,0
1778,-0.985327,0.044686,-6.455309e-03,9.358088e-05,2.094185e-03,1,0
955,-0.981279,0.040901,-6.446832e-03,8.565340e-05,2.094185e-03,1,0
864,-0.966626,0.022793,-6.427986e-03,2.180664e-05,9.567317e-04,1,1
281,-0.958617,0.016330,-6.420200e-03,1.732388e-05,1.060849e-03,1,0
1869,-0.955709,0.012196,-6.417115e-03,1.293825e-05,1.060849e-03,1,0
836,-0.953947,0.012902,-6.415247e-03,1.368708e-05,1.060849e-03,1,0
1106,-0.933943,-0.008094,-6.382844e-03,-1.792961e-05,2.215183e-03,0,0
613,-0.931957,-0.012457,-6.378445e-03,-2.759444e-05,2.215183e-03,1,0
171,-0.930439,-0.013575,-6.375082e-03,-3.007043e-05,2.215183e-03,1,0
1293,-0.922148,-0.020893,-6.350379e-03,-6.393488e-05,3.060150e-03,1,0
1551,-0.919301,-0.026002,-6.341407e-03,-1.020998e-04,3.926654e-03,1,0
875,-0.910501,-0.033890,-6.306854e-03,-1.330731e-04,3.926654e-03,1,0
351,-0.909547,-0.035825,-6.303106e-03,-1.677867e-04,4.683540e-03,1,0
834,-0.907899,-0.044925,-6.295389e-03,-2.104064e-04,4.683540e-03,1,0
1414,-0.905778,-0.049935,-6.285454e-03,-2.338715e-04,4.683540e-03,1,0
1246,-0.904211,-0.050487,-6.278117e-03,-2.364582e-04,4.683540e-03,1,0
1509,-0.901141,-0.050054,-6.263736e-03,-2.344298e-04,4.683540e-03,1,0
1115,-0.900678,-0.054055,-6.261569e-03,-2.531695e-04,4.683540e-03,1,0
1462,-0.898170,-0.067201,-6.249131e-03,-3.496604e-04,5.203166e-03,1,0
1411,-0.895366,-0.068129,-6.234542e-03,-3.544855e-04,5.203166e-03,1,0
1541,-0.895040,-0.063053,-6.232845e-03,-3.280775e-04,5.203166e-03,1,0
310,-0.894614,-0.072208,-6.230629e-03,-3.757077e-04,5.203166e-03,1,0
1147,-0.894277,-0.077201,-6.228876e-03,-4.016915e-04,5.203166e-03,1,0
1971,-0.893506,-0.083237,-6.224864e-03,-4.330955e-04,5.203166e-03,1,0
1668,-0.892930,-0.069809,-6.221868e-03,-3.632287e-04,5.203166e-03,1,0
1769,-0.892921,-0.071155,-6.221823e-03,-3.702311e-04,5.203166e-03,1,0
1419,-0.892459,-0.071891,-6.219416e-03,-3.740604e-04,5.203166e-03,1,0
940,-0.892435,-0.079675,-6.219291e-03,-4.145641e-04,5.203166e-03,1,0
840,-0.892390,-0.078555,-6.219059e-03,-4.087369e-04,5.203166e-03,1,0
1362,-0.892306,-0.076268,-6.218623e-03,-3.968355e-04,5.203166e-03,1,0
309,-0.892253,-0.081165,-6.218344e-03,-4.223146e-04,5.203166e-03,1,0
391,-0.891965,-0.078582,-6.216845e-03,-4.088757e-04,5.203166e-03,1,0
1089,-0.891530,-0.083918,-6.214582e-03,-4.366400e-04,5.203166e-03,1,0
1326,-0.887333,-0.099476,-6.192348e-03,-5.363523e-04,5.391779e-03,1,0
861,-0.887062,-0.104684,-6.190886e-03,-5.644317e-04,5.391779e-03,1,0
58,-0.886891,-0.090691,-6.189964e-03,-4.889857e-04,5.391779e-03,1,0
228,-0.886736,-0.099951,-6.189128e-03,-5.389154e-04,5.391779e-03,1,0
1793,-0.886704,-0.088792,-6.188958e-03,-4.787478e-04,5.391779e-03,1,0
1410,-0.886348,-0.083977,-6.187038e-03,-4.527861e-04,5.391779e-03,1,0
289,-0.886318,-0.100321,-6.186873e-03,-5.409087e-04,5.391779e-03,1,0
96,-0.886246,-0.093570,-6.186487e-03,-5.045110e-04,5.391779e-03,1,0
1260,-0.885203,-0.093518,-6.180861e-03,-5.042289e-04,5.391779e-03,1,0
1845,-0.884434,-0.106618,-6.176717e-03,-5.748625e-04,5.391779e-03,1,0
1839,-0.884203,-0.100831,-6.175472e-03,-5.436608e-04,5.391779e-03,1,0
1430,-0.884113,-0.096957,-6.174988e-03,-5.227708e-04,5.391779e-03,1,0
1114,-0.883948,-0.098421,-6.174097e-03,-5.306666e-04,5.391779e-03,1,0
232,-0.883832,-0.099393,-6.173474e-03,-5.359051e-04,5.391779e-03,1,0
1824,-0.882985,-0.099439,-6.168907e-03,-5.361542e-04,5.391779e-03,1,0
1841,-0.882822,-0.115396,-6.168025e-03,-6.221888e-04,5.391779e-03,1,0
105,-0.882447,-0.098184,-6.166005e-03,-5.293874e-04,5.391779e-03,1,0
1559,-0.882369,-0.103765,-6.165582e-03,-5.594759e-04,5.391779e-03,1,0
461,-0.881863,-0.101916,-6.162854e-03,-5.495098e-04,5.391779e-03,1,0
1014,-0.881360,-0.088157,-6.160145e-03,-4.753253e-04,5.391779e-03,1,0
53,-0.881101,-0.098101,-6.158745e-03,-5.289413e-04,5.391779e-03,1,0
1261,-0.881071,-0.102550,-6.158583e-03,-5.529293e-04,5.391779e-03,1,0
1123,-0.880933,-0.113272,-6.157843e-03,-6.107354e-04,5.391779e-03,1,0
1445,-0.880530,-0.109332,-6.155669e-03,-5.894942e-04,5.391779e-03,1,0
939,-0.880414,-0.109135,-6.155044e-03,-5.884342e-04,5.391779e-03,1,0
901,-0.879825,-0.108644,-6.151867e-03,-5.857830e-04,5.391779e-03,1,0
1195,-0.879509,-0.101355,-6.150163e-03,-5.464815e-04,5.391779e-03,1,0
14,-0.879484,-0.120596,-6.150030e-03,-6.502279e-04,5.391779e-03,1,0
357,-0.878984,-0.108681,-6.147381e-03,-5.729908e-04,5.272225e-03,1,0
476,-0.878965,-0.100817,-6.147280e-03,-5.315296e-04,5.272225e-03,1,0
616,-0.878381,-0.105613,-6.144200e-03,-5.568138e-04,5.272225e-03,1,0
438,-0.878187,-0.121790,-6.143182e-03,-6.421057e-04,5.272225e-03,1,0
685,-0.878052,-0.100375,-6.142467e-03,-5.291994e-04,5.272225e-03,1,0
1812,-0.878044,-0.092138,-6.142426e-03,-4.857700e-04,5.272225e-03,1,0
1688,-0.877985,-0.104337,-6.142115e-03,-5.500865e-04,5.272225e-03,1,0
1787,-0.877892,-0.113767,-6.141626e-03,-5.998060e-04,5.272225e-03,1,0
1661,-0.876766,-0.108845,-6.135690e-03,-5.738572e-04,5.272225e-03,1,0
184,-0.875643,-0.110645,-6.129767e-03,-5.833449e-04,5.272225e-03,1,0
1461,-0.875586,-0.120557,-6.129466e-03,-6.356031e-04,5.272225e-03,1,0
129,-0.875296,-0.113857,-6.127937e-03,-6.002774e-04,5.272225e-03,1,0
1537,-0.875102,-0.115359,-6.126914e-03,-6.082007e-04,5.272225e-03,1,0
1735,-0.874876,-0.125976,-6.125723e-03,-6.641751e-04,5.272225e-03,1,0
1832,-0.874740,-0.101026,-6.125005e-03,-5.326333e-04,5.272225e-03,1,0
1907,-0.874701,-0.121405,-6.124799e-03,-6.400740e-04,5.272225e-03,1,0
1703,-0.874668,-0.099372,-6.124626e-03,-5.239117e-04,5.272225e-03,1,0
211,-0.874661,-0.099210,-6.124589e-03,-5.230594e-04,5.272225e-03,1,0
961,-0.874578,-0.097295,-6.124152e-03,-5.129607e-04,5.272225e-03,1,0
574,-0.874249,-0.102603,-6.122415e-03,-5.409453e-04,5.272225e-03,1,0
1719,-0.873763,-0.115116,-6.119855e-03,-6.069156e-04,5.272225e-03,1,0
609,-0.873404,-0.096487,-6.117962e-03,-5.087024e-04,5.272225e-03,1,0
61,-0.872337,-0.113137,-6.112337e-03,-5.964849e-04,5.272225e-03,1,0
1178,-0.872197,-0.120969,-6.111599e-03,-6.377773e-04,5.272225e-03,1,0
991,-0.868280,-0.131993,-6.091209e-03,-6.635337e-04,5.027020e-03,1,0
773,-0.867362,-0.102646,-6.086593e-03,-5.160027e-04,5.027020e-03,1,0
178,-0.866927,-0.114901,-6.084406e-03,-5.776088e-04,5.027020e-03,1,0
1,-0.866345,-0.113703,-6.081484e-03,-5.715897e-04,5.027020e-03,1,0
1140,-0.865614,-0.115343,-6.077805e-03,-5.798312e-04,5.027020e-03,1,0
963,-0.865376,-0.105421,-6.076612e-03,-5.299527e-04,5.027020e-03,1,0
747,-0.863811,-0.120061,-6.068743e-03,-6.035480e-04,5.027020e-03,1,0
38,-0.863486,-0.126578,-6.067111e-03,-6.363083e-04,5.027020e-03,1,0
626,-0.863401,-0.123230,-6.066684e-03,-6.194789e-04,5.027020e-03,1,0
1243,-0.863393,-0.122898,-6.066643e-03,-6.178130e-04,5.027020e-03,1,0
336,-0.863357,-0.121441,-6.066459e-03,-6.104847e-04,5.027020e-03,1,0
742,-0.863313,-0.118861,-6.066239e-03,-5.975162e-04,5.027020e-03,1,0
852,-0.863297,-0.119082,-6.066157e-03,-5.986272e-04,5.027020e-03,1,0
591,-0.863264,-0.117819,-6.065991e-03,-5.922790e-04,5.027020e-03,1,0
470,-0.863212,-0.115747,-6.065732e-03,-5.818643e-04,5.027020e-03,1,0
335,-0.863188,-0.114788,-6.065611e-03,-5.770407e-04,5.027020e-03,1,0
