neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
1863,-1.134762,-0.251539,4.547473e-03,9.952253e-04,-3.956541e-03,1,0
56,-1.132087,-0.246625,4.536888e-03,9.757820e-04,-3.956541e-03,1,0
1603,-1.131387,-0.245847,4.534122e-03,9.727022e-04,-3.956541e-03,1,0
63,-1.116773,-0.232736,4.476301e-03,9.208295e-04,-3.956541e-03,1,0
354,-1.102071,-0.215509,4.418129e-03,8.526709e-04,-3.956541e-03,1,0
84,-1.097885,-0.213484,4.401568e-03,8.446589e-04,-3.956541e-03,1,0
429,-1.077690,-0.196445,4.321667e-03,7.772409e-04,-3.956541e-03,1,0
363,-1.074755,-0.188027,4.310054e-03,7.439359e-04,-3.956541e-03,1,0
1162,-1.073036,-0.190987,4.303254e-03,7.556467e-04,-3.956541e-03,1,0
765,-1.062373,-0.178908,4.261065e-03,7.078568e-04,-3.956541e-03,1,0
166,-1.059819,-0.172512,4.250960e-03,6.825521e-04,-3.956541e-03,1,0
459,-1.050769,-0.169020,4.215153e-03,6.687343e-04,-3.956541e-03,1,0
1581,-1.049373,-0.161578,4.209630e-03,6.392905e-04,-3.956541e-03,1,0
1196,-1.048325,-0.163569,4.205482e-03,6.471690e-04,-3.956541e-03,1,0
1234,-1.046793,-0.164141,4.199421e-03,6.494307e-04,-3.956541e-03,1,0
559,-1.046379,-0.162738,4.197781e-03,6.438788e-04,-3.956541e-03,1,0
669,-1.044656,-0.157164,4.190967e-03,6.218263e-04,-3.956541e-03,1,0
1078,-1.039660,-0.151287,4.171199e-03,5.985716e-04,-3.956541e-03,1,0
550,-1.033087,-0.148590,4.145194e-03,5.879013e-04,-3.956541e-03,1,0
1971,-1.030173,-0.154204,4.133663e-03,6.101149e-04,-3.956541e-03,1,0
134,-1.020622,-0.139295,4.095876e-03,5.511279e-04,-3.956541e-03,1,0
871,-1.018587,-0.137011,4.087824e-03,5.420887e-04,-3.956541e-03,1,0
213,-1.015715,-0.130353,4.076461e-03,5.157460e-04,-3.956541e-03,1,0
144,-1.014203,-0.129919,4.070476e-03,5.140317e-04,-3.956541e-03,1,0
1416,-1.010976,-0.127362,4.057711e-03,5.039127e-04,-3.956541e-03,1,0
1397,-1.007431,-0.126799,4.043682e-03,5.016874e-04,-3.956541e-03,1,0
569,-1.007168,-0.124819,4.042644e-03,4.938521e-04,-3.956541e-03,1,0
1364,-1.006741,-0.120257,4.040953e-03,4.758009e-04,-3.956541e-03,1,0
539,-1.002681,-0.121124,4.024891e-03,4.792315e-04,-3.956541e-03,1,0
269,-1.002175,-0.118685,4.022888e-03,4.695829e-04,-3.956541e-03,1,0
160,-1.000161,-0.119839,4.014919e-03,4.741483e-04,-3.956541e-03,1,0
155,-1.000003,-0.114594,4.014295e-03,4.533945e-04,-3.956541e-03,1,0
1998,-1.000003,-0.116907,4.014295e-03,4.625466e-04,-3.956541e-03,1,0
769,-1.000003,-0.104210,4.014294e-03,4.123109e-04,-3.956541e-03,1,0
1955,-1.000003,-0.112794,4.014294e-03,4.462738e-04,-3.956541e-03,1,0
1587,-1.000003,-0.106403,4.014294e-03,4.209877e-04,-3.956541e-03,1,0
675,-1.000003,-0.099394,4.014294e-03,3.932571e-04,-3.956541e-03,1,0
723,-1.000003,-0.111081,4.014294e-03,4.394969e-04,-3.956541e-03,1,0
518,-1.000002,-0.095694,4.014292e-03,3.786164e-04,-3.956541e-03,1,0
270,-1.000002,-0.087121,4.014291e-03,3.446971e-04,-3.956541e-03,1,0
613,-1.000002,-0.086812,4.014291e-03,3.434737e-04,-3.956541e-03,1,0
137,-1.000002,-0.067021,4.014290e-03,2.651708e-04,-3.956541e-03,1,0
1548,-1.000002,-0.069751,4.014290e-03,2.759725e-04,-3.956541e-03,1,0
1686,-0.989285,-0.043385,4.006699e-03,-5.773902e-05,1.330852e-03,1,0
864,-0.961961,-0.013001,4.069566e-03,-3.984217e-05,3.064538e-03,1,0
171,-0.954852,-0.006077,4.090126e-03,-1.711719e-05,2.816946e-03,0,0
922,-0.946182,0.003199,4.111684e-03,6.439974e-06,2.013394e-03,0,0
1778,-0.940854,0.008306,4.122411e-03,1.672327e-05,2.013394e-03,0,0
1507,-0.918872,0.037175,4.126461e-03,-6.835856e-05,-1.838856e-03,1,0
1607,-0.917334,0.040941,4.123632e-03,-7.528380e-05,-1.838856e-03,1,0
1869,-0.910923,0.050257,4.111843e-03,-9.241555e-05,-1.838856e-03,1,0
1147,-0.907328,0.060725,4.102936e-03,-1.744502e-04,-2.872804e-03,1,0
715,-0.903804,0.072158,4.092814e-03,-2.072960e-04,-2.872804e-03,1,0
1141,-0.899498,0.090243,4.080443e-03,-2.592518e-04,-2.872804e-03,1,0
1551,-0.899498,0.089598,4.080442e-03,-2.573981e-04,-2.872804e-03,1,0
1959,-0.899498,0.080521,4.080442e-03,-2.313211e-04,-2.872804e-03,1,0
1414,-0.899498,0.080805,4.080442e-03,-2.321368e-04,-2.872804e-03,1,0
940,-0.899498,0.079875,4.080442e-03,-2.294656e-04,-2.872804e-03,1,0
427,-0.896977,0.100320,4.071884e-03,-3.406237e-04,-3.395383e-03,1,0
