neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
671,-1.134111,-0.264611,-3.389979e-02,-5.511944e-03,2.083040e-02,1,0
1396,-1.103139,-0.232816,-3.325463e-02,-4.849648e-03,2.083040e-02,1,0
3711,-1.100811,-0.230487,-3.320614e-02,-4.801142e-03,2.083040e-02,1,0
1578,-1.068647,-0.197922,-3.253615e-02,-4.122803e-03,2.083040e-02,1,0
2344,-1.067375,-0.200450,-3.250964e-02,-4.175445e-03,2.083040e-02,1,0
14,-1.066301,-0.198267,-3.248727e-02,-4.129991e-03,2.083040e-02,1,0
3529,-1.059860,-0.190272,-3.235311e-02,-3.963446e-03,2.083040e-02,1,0
2843,-1.058245,-0.189021,-3.231947e-02,-3.937380e-03,2.083040e-02,1,0
401,-1.052331,-0.181821,-3.219628e-02,-3.787414e-03,2.083040e-02,1,0
1246,-1.048426,-0.176392,-3.211493e-02,-3.674323e-03,2.083040e-02,1,0
4695,-1.048050,-0.176638,-3.210710e-02,-3.679443e-03,2.083040e-02,1,0
3680,-1.047172,-0.178220,-3.208881e-02,-3.712390e-03,2.083040e-02,1,0
2616,-1.045794,-0.175866,-3.206011e-02,-3.663369e-03,2.083040e-02,1,0
4947,-1.045142,-0.176843,-3.204653e-02,-3.683703e-03,2.083040e-02,1,0
2144,-1.044645,-0.173418,-3.203618e-02,-3.612362e-03,2.083040e-02,1,0
4574,-1.043226,-0.173430,-3.200661e-02,-3.612609e-03,2.083040e-02,1,0
927,-1.042520,-0.169793,-3.199190e-02,-3.536853e-03,2.083040e-02,1,0
3370,-1.042241,-0.170715,-3.198609e-02,-3.556066e-03,2.083040e-02,1,0
147,-1.030706,-0.162917,-3.174582e-02,-3.393620e-03,2.083040e-02,1,0
4413,-1.030379,-0.165942,-3.173901e-02,-3.456646e-03,2.083040e-02,1,0
1459,-1.029197,-0.156160,-3.171439e-02,-3.252869e-03,2.083040e-02,1,0
2851,-1.028366,-0.154937,-3.169706e-02,-3.227405e-03,2.083040e-02,1,0
3955,-1.026512,-0.156960,-3.165844e-02,-3.269537e-03,2.083040e-02,1,0
4338,-1.025989,-0.160494,-3.164757e-02,-3.343145e-03,2.083040e-02,1,0
1513,-1.021614,-0.155748,-3.155643e-02,-3.244301e-03,2.083040e-02,1,0
2170,-1.019957,-0.146418,-3.152192e-02,-3.049953e-03,2.083040e-02,1,0
3059,-1.011863,-0.142286,-3.135331e-02,-2.963875e-03,2.083040e-02,1,0
4451,-1.010196,-0.140963,-3.131859e-02,-2.936308e-03,2.083040e-02,1,0
3571,-1.009286,-0.135267,-3.129963e-02,-2.817660e-03,2.083040e-02,1,0
4330,-1.008503,-0.136159,-3.128331e-02,-2.836249e-03,2.083040e-02,1,0
1789,-1.008222,-0.134164,-3.127746e-02,-2.794697e-03,2.083040e-02,1,0
1916,-1.006311,-0.138031,-3.123766e-02,-2.875242e-03,2.083040e-02,1,0
418,-1.005114,-0.131583,-3.121272e-02,-2.740934e-03,2.083040e-02,1,0
217,-1.003191,-0.133517,-3.117267e-02,-2.781219e-03,2.083040e-02,1,0
1844,-1.001755,-0.131051,-3.114276e-02,-2.729838e-03,2.083040e-02,1,0
1533,-1.000313,-0.130506,-3.111272e-02,-2.718485e-03,2.083040e-02,1,0
2255,-1.000000,-0.098315,-3.110620e-02,-2.047951e-03,2.083040e-02,1,0
4028,-1.000000,-0.109036,-3.110620e-02,-2.271269e-03,2.083040e-02,1,0
2855,-1.000000,-0.053497,-3.110620e-02,-1.114368e-03,2.083040e-02,1,0
3499,-1.000000,-0.051691,-3.110620e-02,-1.216260e-03,2.352922e-02,1,0
1876,-1.000000,-0.055633,-3.110620e-02,-1.309002e-03,2.352922e-02,1,0
2357,-1.000000,-0.069443,-3.110620e-02,-1.633942e-03,2.352922e-02,1,0
2508,-1.000000,-0.077845,-3.110620e-02,-1.831624e-03,2.352922e-02,1,0
4382,-1.000000,-0.129899,-3.110620e-02,-3.056422e-03,2.352922e-02,1,0
3856,-1.000000,-0.091890,-3.110620e-02,-2.162094e-03,2.352922e-02,1,0
1386,-1.000000,-0.089808,-3.110620e-02,-2.113102e-03,2.352922e-02,1,0
4788,-1.000000,-0.129234,-3.110620e-02,-3.040767e-03,2.352922e-02,1,0
2424,-1.000000,-0.085027,-3.110620e-02,-2.000629e-03,2.352922e-02,1,0
3606,-1.000000,-0.126437,-3.110620e-02,-2.974954e-03,2.352922e-02,1,0
1238,-1.000000,-0.100202,-3.110620e-02,-2.357663e-03,2.352922e-02,1,0
1261,-1.000000,-0.085835,-3.110620e-02,-2.019624e-03,2.352922e-02,1,0
3404,-1.000000,-0.095822,-3.110620e-02,-2.254624e-03,2.352922e-02,1,0
749,-1.000000,-0.096015,-3.110620e-02,-2.259161e-03,2.352922e-02,1,0
3102,-1.000000,-0.117167,-3.110620e-02,-2.756853e-03,2.352922e-02,1,0
2558,-1.000000,-0.098639,-3.110620e-02,-2.320905e-03,2.352922e-02,1,0
235,-1.000000,-0.119712,-3.110620e-02,-2.816720e-03,2.352922e-02,1,0
2648,-1.000000,-0.097133,-3.110620e-02,-2.285472e-03,2.352922e-02,1,0
