neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
130,-1.298483,-0.428583,7.773662e-03,2.518277e-03,-5.875827e-03,1,0
625,-1.242426,-0.371674,7.444284e-03,2.183893e-03,-5.875827e-03,1,0
998,-1.209808,-0.339376,7.252625e-03,1.994115e-03,-5.875827e-03,1,0
187,-1.165345,-0.294638,6.991365e-03,1.731243e-03,-5.875827e-03,1,0
447,-1.148446,-0.278962,6.892074e-03,1.639135e-03,-5.875827e-03,1,0
219,-1.123413,-0.252847,6.744984e-03,1.485684e-03,-5.875827e-03,1,0
590,-1.095587,-0.225262,6.581478e-03,1.323598e-03,-5.875827e-03,1,0
999,-1.082484,-0.211636,6.504490e-03,1.243537e-03,-5.875827e-03,1,0
456,-1.064621,-0.194810,6.399529e-03,1.144670e-03,-5.875827e-03,1,0
835,-1.030549,-0.160631,6.199331e-03,9.438399e-04,-5.875827e-03,1,0
605,-1.017961,-0.145997,6.125366e-03,8.578536e-04,-5.875827e-03,1,0
503,-1.013230,-0.143037,6.097567e-03,8.404605e-04,-5.875827e-03,1,0
722,-1.005854,-0.138505,6.054224e-03,8.138287e-04,-5.875827e-03,1,0
517,-1.000009,-0.125228,6.019879e-03,7.358203e-04,-5.875827e-03,1,0
217,-1.000008,-0.108670,6.019873e-03,6.385237e-04,-5.875827e-03,1,0
674,-1.000007,-0.101090,6.019870e-03,5.939860e-04,-5.875827e-03,1,0
400,-0.991094,-0.054617,6.009779e-03,6.162547e-05,-1.128316e-03,1,0
450,-0.901015,0.053621,6.328314e-03,-6.427920e-05,-1.198773e-03,1,0
928,-0.883569,0.112096,6.273303e-03,-4.594471e-04,-4.098676e-03,1,0
916,-0.880400,0.124132,6.260314e-03,-5.087752e-04,-4.098676e-03,1,0
139,-0.878396,0.151550,6.251629e-03,-6.923202e-04,-4.568261e-03,1,0
158,-0.878073,0.156272,6.250155e-03,-7.138932e-04,-4.568261e-03,1,0
673,-0.878072,0.156808,6.250149e-03,-7.163418e-04,-4.568261e-03,1,0
280,-0.878068,0.157166,6.250131e-03,-7.179734e-04,-4.568261e-03,1,0
607,-0.876414,0.178147,6.242576e-03,-8.138215e-04,-4.568261e-03,1,0
206,-0.876344,0.180320,6.242257e-03,-8.237506e-04,-4.568261e-03,1,0
945,-0.876337,0.179363,6.242224e-03,-8.193783e-04,-4.568261e-03,1,0
43,-0.876250,0.181157,6.241826e-03,-8.275737e-04,-4.568261e-03,1,0
145,-0.875988,0.152529,6.240631e-03,-6.967915e-04,-4.568261e-03,1,0
4,-0.875930,0.185730,6.240363e-03,-8.484631e-04,-4.568261e-03,1,0
14,-0.875910,0.155451,6.240275e-03,-7.101393e-04,-4.568261e-03,1,0
784,-0.875858,0.187324,6.240037e-03,-8.557432e-04,-4.568261e-03,1,0
629,-0.875544,0.168815,6.238603e-03,-7.711929e-04,-4.568261e-03,1,0
358,-0.875409,0.173695,6.237983e-03,-7.934836e-04,-4.568261e-03,1,0
380,-0.875405,0.173836,6.237965e-03,-7.941270e-04,-4.568261e-03,1,0
643,-0.875401,0.173949,6.237950e-03,-7.946442e-04,-4.568261e-03,1,0
484,-0.875278,0.194525,6.237387e-03,-8.886389e-04,-4.568261e-03,1,0
95,-0.875274,0.184832,6.237367e-03,-8.443587e-04,-4.568261e-03,1,0
714,-0.875266,0.195015,6.237331e-03,-8.908804e-04,-4.568261e-03,1,0
301,-0.875211,0.184339,6.237080e-03,-8.421093e-04,-4.568261e-03,1,0
126,-0.875155,0.196950,6.236825e-03,-8.997205e-04,-4.568261e-03,1,0
518,-0.875120,0.188508,6.236665e-03,-8.611548e-04,-4.568261e-03,1,0
22,-0.875078,0.189491,6.236474e-03,-8.656442e-04,-4.568261e-03,1,0
498,-0.875073,0.198587,6.236450e-03,-9.071995e-04,-4.568261e-03,1,0
302,-0.875051,0.190195,6.236351e-03,-8.688588e-04,-4.568261e-03,1,0
502,-0.875042,0.190490,6.236308e-03,-8.702070e-04,-4.568261e-03,1,0
354,-0.874971,0.200685,6.235985e-03,-9.167814e-04,-4.568261e-03,1,0
840,-0.874929,0.193337,6.235792e-03,-8.832120e-04,-4.568261e-03,1,0
886,-0.874817,0.203857,6.235279e-03,-9.312728e-04,-4.568261e-03,1,0
429,-0.874770,0.197493,6.235064e-03,-9.022006e-04,-4.568261e-03,1,0
689,-0.874734,0.198544,6.234901e-03,-9.069996e-04,-4.568261e-03,1,0
169,-0.874676,0.206898,6.234638e-03,-9.451637e-04,-4.568261e-03,1,0
750,-0.874637,0.201875,6.234457e-03,-9.222170e-04,-4.568261e-03,1,0
23,-0.874632,0.202063,6.234433e-03,-9.230768e-04,-4.568261e-03,1,0
325,-0.874570,0.204305,6.234153e-03,-9.333166e-04,-4.568261e-03,1,0
935,-0.874556,0.209519,6.234090e-03,-9.571377e-04,-4.568261e-03,1,0
942,-0.874543,0.205237,6.234030e-03,-9.375778e-04,-4.568261e-03,1,0
117,-0.874538,0.205491,6.234005e-03,-9.387359e-04,-4.568261e-03,1,0
753,-0.874530,0.205784,6.233968e-03,-9.400730e-04,-4.568261e-03,1,0
42,-0.874522,0.206012,6.233933e-03,-9.411175e-04,-4.568261e-03,1,0
570,-0.874481,0.211279,6.233743e-03,-9.651782e-04,-4.568261e-03,1,0
197,-0.874467,0.208025,6.233681e-03,-9.503135e-04,-4.568261e-03,1,0
712,-0.874461,0.208226,6.233656e-03,-9.512317e-04,-4.568261e-03,1,0
