neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
605,-1.067466,0.201676,-1.564140e-03,3.194981e-04,1.584213e-03,1,0
625,-1.044567,0.168836,-1.527863e-03,2.674726e-04,1.584213e-03,1,0
999,-1.043765,0.175071,-1.526592e-03,2.773498e-04,1.584213e-03,1,0
187,-1.041897,0.169540,-1.523633e-03,2.685878e-04,1.584213e-03,1,0
928,-1.040868,0.179121,-1.522002e-03,2.837650e-04,1.584213e-03,1,0
219,-1.038074,0.167560,-1.517576e-03,2.654504e-04,1.584213e-03,1,0
998,-1.036593,0.162280,-1.515230e-03,2.570856e-04,1.584213e-03,1,0
590,-1.032343,0.163060,-1.508498e-03,2.583219e-04,1.584213e-03,1,0
503,-1.029533,0.164004,-1.504046e-03,2.598173e-04,1.584213e-03,1,0
130,-1.026386,0.148179,-1.499060e-03,2.347463e-04,1.584213e-03,1,0
835,-1.023923,0.157586,-1.495159e-03,2.496500e-04,1.584213e-03,1,0
456,-1.021295,0.153390,-1.490994e-03,2.430027e-04,1.584213e-03,1,0
447,-1.014568,0.142909,-1.480338e-03,2.263983e-04,1.584213e-03,1,0
916,-1.011294,0.150238,-1.475151e-03,2.380093e-04,1.584213e-03,1,0
217,-1.000291,0.136386,-1.457721e-03,2.160640e-04,1.584213e-03,1,0
784,-1.000000,0.125721,-1.457259e-03,1.991690e-04,1.584213e-03,1,0
517,-1.000000,0.116825,-1.457259e-03,1.850764e-04,1.584213e-03,1,0
206,-1.000000,0.129347,-1.457259e-03,2.049128e-04,1.584213e-03,1,0
280,-1.000000,0.128084,-1.457259e-03,2.029126e-04,1.584213e-03,1,0
673,-1.000000,0.111556,-1.457259e-03,1.767290e-04,1.584213e-03,1,0
722,-1.000000,0.107219,-1.457259e-03,1.698580e-04,1.584213e-03,1,0
450,-1.000000,0.136786,-1.457259e-03,1.061469e-04,7.760095e-04,1,1
106,-0.997740,0.119987,-1.455505e-03,9.311075e-05,7.760095e-04,1,1
674,-0.993226,0.098075,-1.452002e-03,7.610737e-05,7.760095e-04,1,1
886,-0.992452,0.106524,-1.451402e-03,8.266372e-05,7.760095e-04,1,1
43,-0.992239,0.097713,-1.451237e-03,7.582596e-05,7.760095e-04,1,1
4,-0.992192,0.095680,-1.451200e-03,7.424823e-05,7.760095e-04,1,1
400,-0.992023,0.088561,-1.451069e-03,6.872427e-05,7.760095e-04,1,1
714,-0.991642,0.092227,-1.450774e-03,7.156865e-05,7.760095e-04,1,1
252,-0.991640,0.100624,-1.450772e-03,7.808530e-05,7.760095e-04,1,1
139,-0.990052,0.080243,-1.449539e-03,6.226914e-05,7.760095e-04,1,1
120,-0.989994,0.087600,-1.449494e-03,6.797838e-05,7.760095e-04,1,1
158,-0.989591,0.079435,-1.449373e-03,1.940019e-05,2.442260e-04,1,1
354,-0.988591,0.082295,-1.449128e-03,2.009866e-05,2.442260e-04,1,1
53,-0.985679,0.080076,-1.448417e-03,1.955668e-05,2.442260e-04,1,1
907,-0.981971,0.074553,-1.447512e-03,1.820774e-05,2.442260e-04,1,1
530,-0.980757,0.072160,-1.447215e-03,1.762334e-05,2.442260e-04,1,1
945,-0.978517,0.063044,-1.447155e-03,-6.819070e-06,-1.081644e-04,1,1
607,-0.972286,0.055148,-1.447829e-03,-5.965020e-06,-1.081644e-04,1,1
987,-0.969949,0.059886,-1.448082e-03,-6.477530e-06,-1.081644e-04,1,1
