neuron_idx,a_j,b_j
928,-0.00827660,0.00235960
929,0.09279766,0.31529551
930,0.13010736,0.86479438
931,0.11322774,-0.12989207
932,0.14444193,-0.62451724
933,0.11047658,0.91419917
934,-0.12069058,-0.35882748
935,-0.10414664,-0.33772047
936,0.07700482,0.43446998
937,0.11590821,-0.13342597
938,0.12992192,-0.66875907
939,0.12670325,0.82763001
940,-0.10657073,0.60147789
941,-0.12760460,0.61990794
942,-0.00436446,-0.25720646
943,0.11493400,0.89949599
944,-0.10237356,0.67181414
945,-0.12123388,-0.39511366
946,-0.11207201,0.10809327
947,0.06863415,0.93163071
948,-0.11929697,-0.34952148
949,-0.13843772,-0.89443599
950,-0.11736048,0.11177784
951,-0.07933180,0.69209299
952,0.10366757,0.42377104
953,0.11914704,-0.16034212
954,-0.08600516,0.18634461
955,-0.08667073,-0.31511095
956,0.11130562,0.32230310
957,-0.07913932,-0.30897896
958,-0.06968520,-0.30778107
959,-0.08904418,0.56564970
960,-0.11448048,0.60805467
961,0.02973794,0.27934116
962,-0.01101013,-0.25904034
963,0.08460622,-0.18027707
964,-0.12977852,-0.84611091
965,-0.08393611,0.68952070
966,-0.11815320,0.68557640
967,0.05667799,0.93969803
968,-0.03853762,-0.29648101
969,0.11077852,0.41561340
970,-0.11025016,0.67739352
971,0.07054217,-0.19686177
972,0.02801033,-0.03116451
973,0.12285767,-0.66735776
974,-0.07965045,-0.44125413
975,0.11417477,0.37687405
976,-0.10726047,-0.40664819
977,0.21608412,-1.03956907
978,-0.09048975,0.68365533
979,-0.09912306,0.68453582
980,-0.06787501,-0.90532464
981,0.11440490,-0.11028445
982,-0.09881950,-0.86245162
983,0.08486029,0.44017845
984,0.09239672,-0.55717306
985,-0.03656284,0.53341855
986,0.09747573,-0.10327583
987,-0.11622396,0.59020719
988,-0.08710625,0.18514285
989,-0.09044287,0.18473885
990,-0.12238052,0.64824255
991,-0.12879209,-0.40172041
992,0.19693343,-1.02466406
993,0.13444615,-0.60388456
994,-0.04450784,0.54046339
995,0.08809848,0.80904149
996,-0.09268538,0.18049953
997,0.11281184,0.82065428
998,-0.09814695,-0.32250235
999,0.13250418,-0.58970693
1000,-0.07368474,0.69421582
1001,0.13168849,0.88944506
1002,-0.10375121,0.67559332
1003,-0.10414239,0.06936618
1004,0.05184531,0.45516672
1005,-0.02778971,-0.46733577
1006,0.01220531,-0.24074866
1007,0.03640305,0.28928609
1008,0.12744544,0.37123275
1009,-0.11063785,-0.41614628
1010,-0.10643459,-0.33951988
1011,-0.11474876,0.06424679
1012,-0.13637742,0.10643244
1013,0.10960377,0.40990682
1014,0.06724098,0.93268973
1015,0.11525946,-1.00000340
1016,0.12048598,-0.15537944
1017,-0.10297011,-0.33499732
1018,0.21478478,-1.03696580
1019,-0.08566598,0.06101461
1020,-0.10361196,-0.31893961
1021,0.13445276,0.86499995
1022,-0.15178444,-0.88243641
1023,-0.06594638,-0.30506418
1024,0.11506132,0.41707726
1025,-0.12322720,-0.84613425
1026,-0.11041915,0.57217122
1027,0.03366362,-0.52940019
1028,-0.10434302,-0.33652365
1029,-0.05814125,0.04111748
1030,-0.10755685,0.67687086
1031,0.06533232,0.44820513
1032,0.12838260,0.85362496
1033,-0.11870487,0.58578045
1034,-0.06959258,0.05263390
1035,-0.05994442,0.19837796
1036,0.10473265,-0.56212714
1037,0.10779350,-0.16449420
1038,-0.11086356,0.68570055
1039,0.10576414,-0.56648238
1040,-0.10854378,-0.42902859
1041,0.10096712,0.42214049
1042,-0.05264778,0.20603164
1043,0.13417857,-0.57661542
1044,0.07457827,-0.69357221
1045,-0.08464563,-0.81439988
1046,-0.00760688,0.99571760
1047,-0.09118134,-0.90326381
1048,0.11532292,-0.57137143
1049,-0.13618313,-0.89759666
1050,-0.03736123,-0.27998875
1051,-0.06479243,-0.30148046
1052,0.09805860,0.42711537
1053,0.13797422,0.84574245
1054,-0.12916897,-0.85800791
1055,0.13607479,-0.62200327
1056,0.11827656,0.87939444
1057,0.10073232,0.42435723
1058,0.08776460,-0.06213913
1059,0.06388194,-0.19823327
1060,-0.03970700,0.53396077
1061,-0.08759081,-0.81079420
1062,0.11815785,-0.11559029
1063,0.11397184,-0.68146842
1064,0.04655305,-0.20603792
1065,0.06372301,-0.05355899
1066,-0.09212649,0.06342515
1067,0.08653362,-0.18367005
1068,-0.10597683,0.68254507
1069,-0.00023282,0.49799798
1070,0.11977861,0.34364977
1071,0.17212378,-1.00000527
1072,-0.13097123,0.63777067
1073,0.11767471,0.82413734
1074,0.12594252,-0.57074424
1075,0.04787415,0.78918861
1076,0.01443930,-0.96219182
1077,0.09371206,0.80904934
1078,-0.00620690,-0.49175261
1079,-0.10123972,0.68425490
1080,0.12503305,0.89949584
1081,-0.11982920,0.59979451
1082,-0.13829592,-0.88287062
1083,0.08444069,-0.07166599
1084,0.11783937,-0.12742961
1085,0.10866364,-0.16001207
1086,0.00117463,0.74729128
1087,0.08224161,-0.05777258
1088,0.12415958,0.35718221
1089,-0.11845944,-0.88512851
1090,-0.09874347,-0.40975555
1091,0.11402568,-0.14566874
1092,0.12006426,0.37575954
1093,-0.11938867,-0.89538900
1094,-0.12119243,-0.84055226
1095,-0.09125654,-0.42531141
1096,-0.11991191,-0.86923058
1097,-0.11348862,0.58425040
1098,0.06764162,0.93183827
1099,-0.00414012,0.50554829
1100,-0.11058410,-0.85349701
1101,-0.11013663,0.68255571
1102,0.09009736,0.43718111
1103,0.14003979,0.86214136
1104,-0.09034756,-0.90313871
1105,-0.07763988,-0.44351493
1106,0.12766933,-0.65101079
1107,0.12039473,-1.00000357
1108,0.11073116,0.42399214
1109,0.08100785,0.80904172
1110,-0.10773527,-0.32639349
1111,0.08385757,0.92705290
1112,0.12821988,-0.62264221
1113,0.05938498,-0.19807936
1114,-0.14356275,-0.85928038
1115,0.14019327,-0.64944559
1116,-0.06893711,-0.44355692
1117,-0.13066742,0.65428157
1118,-0.00136568,0.24509049
1119,0.06887075,0.80289394
1120,-0.14759612,-0.85794693
1121,0.05538578,0.79820038
1122,-0.10882034,-0.82583768
1123,-0.12637913,0.07267434
1124,-0.11745703,0.14711171
1125,0.11279850,-0.15462045
1126,0.11869341,-0.15783670
1127,0.13529713,-0.63445668
1128,0.09167372,0.92706289
1129,0.11822324,0.36016123
1130,-0.09896912,-0.82106949
1131,-0.08615824,-0.44176876
1132,0.13701649,-0.59458076
1133,-0.12682444,-0.39359630
1134,-0.04412714,-0.45798978
1135,-0.07085932,-0.90473598
1136,-0.12176062,-0.89374399
1137,0.10678672,-0.68056023
1138,0.07251059,0.93195697
1139,0.12723223,0.89949583
1140,0.08740080,0.41707925
1141,0.14298577,0.85021897
1142,0.10257295,0.82000010
1143,-0.13633270,0.65829319
1144,-0.11765383,0.61981306
1145,-0.10850294,-0.81739493
1146,0.11522793,0.33025880
1147,-0.10360175,-0.82517710
1148,-0.08803689,0.56398660
1149,-0.09531181,-0.31469917
1150,-0.10555703,0.17222167
1151,-0.09533291,0.59105281
1152,-0.10259991,-0.42957402
1153,-0.09710278,-0.41995692
1154,0.21323061,-1.03177624
1155,-0.13547561,-0.84393185
1156,0.11369600,-0.67965714
1157,0.04957010,-0.70429653
1158,-0.10315421,0.57899186
1159,-0.11099882,0.09213981
1160,0.01569156,0.26710423
1161,-0.14259927,-0.88870177
1162,-0.12570780,-0.37110491
1163,0.11665800,0.39674477
1164,0.12783084,0.35996053
1165,-0.04151283,0.21406793
1166,-0.10019171,-0.81947988
1167,0.04595825,0.78894365
1168,-0.13034061,-0.83463167
1169,0.10840468,-0.09871263
1170,0.11902749,0.32329937
1171,0.10649421,-0.57078023
1172,-0.12950565,0.62172508
1173,0.09423560,-0.14296980
1174,0.13067384,0.33159041
1175,-0.01016735,0.50633629
1176,0.14344179,-0.65014871
1177,-0.08945022,-0.81244035
1178,-0.08802867,0.56327375
1179,0.10161926,0.81514007
1180,0.13985682,0.35873301
1181,-0.10142685,0.09743322
1182,0.11026000,0.41707767
1183,-0.12510185,-0.35964423
1184,0.09785925,0.81230478
1185,-0.11730657,-0.38690839
1186,0.06970971,0.30506494
1187,-0.06408926,-0.30511010
1188,0.10902458,-0.67483587
1189,0.13442704,0.88944521
1190,-0.01727689,-0.26635141
1191,-0.10886246,-0.82116786
1192,0.08762292,-0.07944730
1193,0.13640969,-0.59868957
1194,-0.03254923,0.02792617
1195,-0.14450059,-0.87327948
1196,-0.11301920,0.09123996
1197,-0.02187581,0.52191533
1198,0.11239903,-0.08544097
1199,0.09445193,-0.06814039
1200,-0.08280400,-0.80743388
1201,0.06787466,0.79899266
1202,0.22861983,-1.05238049
1203,0.10066802,0.42238839
1204,0.12764485,-0.59680172
1205,0.10911401,-0.08544058
1206,-0.11337394,-0.36064938
1207,0.05307064,0.79273760
1208,-0.07076494,0.55585772
1209,-0.12401962,0.13188244
1210,0.10718942,-0.12727228
1211,0.02644453,0.77369116
1212,0.09417284,0.43219423
1213,0.06403325,-0.19823841
1214,0.13954531,0.85017248
1215,0.07385642,0.30510678
1216,-0.11684638,0.65776466
1217,-0.10658687,0.08980521
1218,0.15409560,-1.00000467
1219,0.14316156,-0.64308953
1220,-0.12407276,-0.83004376
1221,-0.10883896,0.57789930
1222,-0.10850916,0.07757273
1223,-0.10822150,0.67740140
1224,0.12589508,0.38692338
1225,0.11443998,0.36305928
1226,-0.10264855,0.63819210
1227,0.09903964,-0.18225105
1228,0.12446859,0.39697393
1229,0.00104374,0.24972069
1230,0.08365815,0.92595818
1231,-0.12623955,0.07855730
1232,-0.13197754,0.59896382
1233,-0.09459878,0.18103406
1234,0.06138876,-0.18967934
1235,0.13903249,-0.58058141
1236,-0.12559537,-0.87645236
1237,0.11415128,-0.66648987
1238,0.12516012,0.87939429
1239,0.04715141,0.29647774
1240,0.10381305,0.42065274
1241,0.08734662,0.43547143
1242,0.08741323,-0.06317463
1243,0.12522956,-0.63399140
1244,0.12447111,-0.13457011
1245,-0.11881442,0.11178616
1246,-0.10115411,-0.43228924
1247,-0.11754857,0.60311931
1248,0.13891700,0.86556393
1249,-0.05882998,-0.30524091
1250,-0.06383059,-0.80125168
1251,0.11734938,0.90954636
1252,-0.11897568,-0.82736990
1253,0.19550496,-1.01962623
1254,0.05591932,0.94249067
1255,-0.12054951,-0.38710171
1256,-0.12497934,0.14363745
1257,0.07329479,0.44787066
1258,-0.07180550,-0.80827687
1259,-0.11552525,-0.83537504
1260,-0.11651590,0.15856407
1261,0.10661585,0.32265715
1262,0.03430591,0.46414304
1263,-0.13195331,0.12982097
1264,0.00036284,-0.74738233
1265,0.04987547,0.94324781
1266,-0.11108150,0.10816095
1267,0.12855247,0.41707636
1268,0.17153722,-1.00000516
1269,0.09412325,-0.56070144
1270,-0.11913218,0.11560553
1271,0.10044108,-0.17609551
1272,0.12031726,-0.09553519
1273,0.11538352,-0.11239545
1274,0.03025457,-0.52502915
1275,0.01440109,-0.51463220
1276,-0.08203180,0.19442548
1277,-0.03127146,0.22143785
1278,0.12848059,0.39697352
1279,-0.12263304,0.58937310
1280,0.11104941,-0.17328463
1281,0.03883284,-0.21175941
1282,-0.08929004,0.68907175
1283,0.12101510,0.39359514
1284,-0.11092537,-0.88488149
1285,-0.12550872,0.66144959
1286,-0.13893396,-0.87155850
1287,-0.00916047,0.00483420
1288,-0.11147386,0.63201841
1289,-0.01545053,0.72829431
1290,-0.14062858,-0.87886421
1291,-0.11012999,0.17530827
1292,0.11579193,0.83123105
1293,0.05109650,-0.04409255
1294,0.10428851,-0.17250946
1295,-0.10593644,0.08246320
1296,0.11396130,0.87735111
1297,-0.09095089,-0.31756416
1298,-0.11547256,-0.41706370
1299,0.13341609,0.36761453
1300,-0.02816751,-0.27270737
1301,-0.01440832,-0.26833743
1302,-0.01198917,-0.48385452
1303,-0.11572632,-0.40128003
1304,-0.09783507,-0.90365371
1305,0.00016545,-0.75143412
1306,0.09380458,-0.07178454
1307,0.14351860,-0.61607345
1308,0.09459263,-0.07473939
1309,0.22919073,-1.05565934
1310,-0.09966588,-0.81782539
1311,-0.09705237,-0.81581927
1312,0.11931414,0.81940716
1313,-0.11863363,-0.88748302
1314,-0.09897216,-0.43510236
1315,-0.11181756,0.59615582
1316,0.11980356,0.32619158
1317,0.08778017,-0.18056208
1318,0.12151824,-0.57683739
1319,0.07311365,-1.00000216
1320,-0.10266788,-0.42614359
1321,0.10328968,-0.56610074
1322,0.11209989,0.91644545
1323,-0.10931298,-0.35762180
1324,0.02927649,-0.52418448
1325,-0.10242809,0.17346170
1326,0.14581654,-0.65919459
1327,0.07042879,0.80521193
1328,-0.11534821,-0.83520999
1329,0.09580656,-0.18236576
1330,0.12842625,0.85002228
1331,-0.11256576,-0.82189921
1332,-0.11182361,0.17168777
1333,0.11610800,-0.14386048
1334,-0.12983291,-0.87069540
1335,-0.10694478,0.58618211
1336,0.13033186,-0.66977884
1337,0.03846071,-0.71218065
1338,0.10946500,0.91511332
1339,0.01252691,-0.01550071
1340,-0.14534684,-0.88927751
1341,-0.09235643,0.18581939
1342,0.05024252,0.29675521
1343,0.06325448,-0.05689043
1344,0.06437686,0.79939735
1345,-0.10558787,0.60076797
1346,-0.12804045,-0.37134405
1347,0.12957937,0.85003786
1348,0.14600791,-0.61604544
1349,0.10593824,-0.09600600
1350,0.08242427,-0.07544662
1351,-0.09268372,0.57311656
1352,-0.03491412,0.71208103
1353,0.12006533,0.37315447
1354,0.10891091,-0.66538672
1355,-0.12484342,-0.35220551
1356,-0.11585125,-0.42695332
1357,0.14607873,0.87939384
1358,-0.12086753,-0.41946075
1359,0.00762984,0.25647808
1360,0.08661796,-0.06300120
1361,-0.12111437,-0.39074877
1362,0.06956422,-0.19682129
1363,0.10237542,-1.00000300
1364,0.01016247,-0.24107813
1365,-0.04426670,-0.46312812
1366,0.03713852,-0.03555477
1367,0.10038672,0.38692568
1368,0.12910720,-0.63995874
1369,-0.12147266,-0.85470047
1370,0.00476725,0.26096658
1371,-0.05334577,-0.79500185
1372,0.09512488,-0.55679777
1373,-0.12217221,0.13320662
1374,0.11516104,0.87939450
1375,0.10747956,-0.07675854
1376,-0.13346717,-0.88983114
1377,-0.13244594,0.62097618
1378,0.10251253,-0.12788040
1379,0.10300277,-0.09896712
1380,0.12167587,0.83376695
1381,0.08954371,-0.06258089
1382,-0.12987750,0.10572744
1383,-0.12738976,0.16336011
1384,0.07128759,-0.06672947
1385,-0.02451584,0.22785503
1386,0.14061069,-0.58213934
1387,-0.12307388,0.16571236
1388,-0.08003026,0.55875518
1389,0.01620809,-0.01865060
1390,0.17908458,-1.00267446
1391,0.09464544,-0.08050586
1392,-0.12843499,-0.37201508
1393,-0.11318793,0.66435393
1394,0.11146099,0.82382651
1395,0.11688692,0.32159430
1396,0.03858249,0.29082020
1397,0.01242789,-0.23888888
1398,-0.08755420,0.18251069
1399,-0.11656792,0.60001737
1400,-0.12097658,0.14524987
1401,0.09544056,0.92458161
1402,0.12578053,0.86429460
1403,-0.01350945,-0.48502301
1404,-0.12714353,0.14263424
1405,0.02803760,0.27747082
1406,-0.13325053,-0.37219561
1407,0.08971278,0.92218510
1408,-0.07349518,-0.44327914
1409,0.09668782,0.31683158
1410,0.09488510,0.31437674
1411,-0.10424291,0.63749765
1412,0.09133799,-0.10553944
1413,0.10631611,-0.11076848
1414,0.11169294,-1.00000345
1415,0.09400250,-0.18734160
1416,0.10907791,0.34934928
1417,0.09653001,-0.17411095
1418,0.19117602,-1.01203872
1419,0.10623432,0.82142707
1420,0.12607183,0.83732739
1421,0.09158905,-0.07346436
1422,-0.01954880,0.72779656
1423,-0.06737219,-0.90528049
1424,0.13033185,0.35982371
1425,0.10270287,-0.56637181
1426,-0.11785909,-0.39352595
1427,0.08845021,0.43497606
1428,0.05237244,0.79149327
1429,0.12834611,0.85407806
1430,0.11214175,-0.08111711
1431,-0.11234973,0.57263672
1432,-0.11713877,0.64274975
1433,0.06307670,0.44817075
1434,0.08871550,0.33100864
1435,-0.01153075,-0.25904048
1436,0.11334772,0.83780516
1437,-0.04983557,-0.79000647
1438,-0.10589297,0.07981723
1439,0.05216325,-0.20347947
1440,0.09990155,-0.68347468
1441,0.13909307,-0.59191870
1442,0.07481684,-0.06485782
1443,0.13259036,-0.64130886
1444,-0.11438680,0.07060140
1445,-0.10435756,0.07674272
1446,0.08451217,-0.55804780
1447,0.14080661,0.88944453
1448,-0.10932379,-0.35905951
1449,-0.11440943,0.06809576
1450,-0.07692166,-0.44303005
1451,-0.12185282,-0.37522525
1452,0.11143402,0.90954644
1453,0.05755405,-0.70239310
1454,0.01429921,-0.01928621
1455,-0.10442114,-0.42022872
1456,0.08720319,-0.18821442
1457,-0.11908715,-0.84024514
1458,0.11250716,0.40152336
1459,0.13334699,0.38692272
1460,0.09204322,-0.16559808
1461,-0.11309097,-0.37133927
1462,0.10267215,0.91959693
1463,0.13029090,-0.61919318
1464,0.12504907,0.39306506
1465,-0.09416870,0.09325355
1466,0.12345638,0.37611559
1467,0.11384652,0.39694987
1468,-0.04761013,0.20785918
1469,-0.11436142,0.13155114
1470,0.14104167,0.83189331
1471,0.10201719,0.32022300
1472,0.13595444,-0.66075916
1473,0.11389620,-0.14800175
1474,0.02343919,0.47880751
1475,0.14254602,-0.63479173
1476,0.03590338,-0.03990095
1477,0.13377996,-0.66112666
1478,0.11918348,-0.15988831
1479,0.09045567,-0.68779468
1480,0.09359559,-0.13206674
1481,-0.09237489,0.56262664
1482,-0.09538488,-0.90276268
1483,-0.11361408,-0.89350628
1484,-0.08406511,0.19231339
1485,0.00629274,-0.24574724
1486,0.06417283,0.93265113
1487,-0.13465644,0.11560919
1488,0.11537159,0.32825268
1489,-0.08474744,-0.31055188
1490,-0.09372927,-0.32612878
1491,-0.11278136,-0.37388327
1492,-0.12783591,-0.37659430
1493,0.11709156,0.37579748
1494,0.11993472,0.34145811
1495,0.14414602,-0.59345541
1496,-0.03884858,0.21518919
1497,0.09774247,-0.56352381
1498,0.14664489,0.86557671
1499,0.13854512,-0.65303092
1500,0.10745554,-0.67602531
1501,0.12607041,0.87939427
1502,-0.14288022,0.11566679
1503,0.09202781,0.42966133
1504,0.07340341,0.44087751
1505,0.08326937,0.92755177
1506,0.10539334,-0.14677058
1507,0.00536858,0.75215062
1508,-0.11619347,0.08212171
1509,-0.06547699,0.54972413
1510,0.06753703,0.30511239
1511,0.01040630,-0.23657673
1512,0.05000685,0.45728376
1513,-0.05981704,0.20314515
1514,0.02038785,0.47928192
1515,-0.12669785,-0.87440636
1516,0.09899443,-0.09923466
1517,-0.12144915,-0.32653308
1518,-0.10757627,0.68702289
1519,-0.12995236,-0.88704293
1520,-0.12203100,-0.36951428
1521,0.10892462,0.37638909
1522,0.15889185,-1.00000489
1523,-0.02925543,0.52665118
1524,-0.10077883,-0.32884772
1525,-0.12420449,-0.41862462
1526,-0.12994474,0.07071756
1527,0.13286820,0.88906595
1528,0.11790648,-0.13459928
1529,0.04502315,-0.03760671
1530,0.13426316,0.84836003
1531,-0.11975542,-0.37055144
1532,0.00333920,0.74514917
1533,0.10673202,-0.59319942
1534,0.02013083,0.47448764
1535,0.10840856,0.89533892
1536,-0.10876045,-0.82394649
1537,0.05780767,0.44809042
1538,-0.06909699,-0.44473192
1539,0.10332393,-0.67327433
1540,0.00581011,0.25899583
1541,0.10443924,0.41707808
1542,0.12855132,-0.58973179
1543,0.06640584,0.30513398
1544,0.07714962,-0.05876245
1545,-0.12788548,-0.83778515
1546,-0.11822554,-0.42039084
1547,0.07729334,-0.18754104
1548,0.09710064,0.92301378
1549,0.11102239,0.38587276
1550,-0.12655984,-0.83477747
1551,0.08617853,-0.68692540
1552,-0.13355500,-0.34940088
1553,0.12615523,-0.58623905
1554,0.12592039,0.87748648
1555,0.04903128,0.44795663
1556,0.06143916,0.30354335
1557,0.13722076,-0.61614493
1558,-0.08828500,0.06631359
1559,-0.12702297,-0.38848564
1560,-0.02334068,-0.77239034
1561,-0.11947519,0.62340734
1562,-0.10546708,-0.34208821
1563,0.01460867,-0.72926969
1564,0.07046836,-0.55513576
1565,0.12694057,0.87939425
1566,0.00435115,0.98712316
1567,0.10210683,-0.08853856
1568,0.01772737,-0.72996043
1569,-0.10845528,-0.43425172
1570,-0.05951711,0.04502050
1571,-0.06527115,-0.44896746
1572,0.13755226,0.34990576
1573,0.11629013,0.34772324
1574,-0.12143535,0.59947328
1575,-0.06438921,0.55618053
1576,0.10870202,0.82862103
1577,-0.08584575,0.68589127
1578,-0.11732702,0.63819226
1579,0.11131015,0.33914220
1580,0.11672643,-0.66729061
1581,0.08455814,0.43518262
1582,-0.11751303,0.62138650
1583,-0.09170601,0.18999372
1584,0.11589978,-0.11559008
1585,0.12211076,-0.57318714
1586,-0.11977486,0.64752317
1587,-0.10121782,0.59017106
1588,0.09527265,-0.16560012
1589,0.10714805,0.91565896
1590,0.14317920,-0.64466385
1591,0.06961216,0.79992631
1592,0.15211657,-0.63523406
1593,-0.09224805,-0.90211315
1594,-0.04319868,0.53552179
1595,0.10183940,0.92371641
1596,0.09575983,0.81447607
1597,-0.11271549,-0.83924854
1598,-0.11305490,0.67304182
1599,0.06387585,-0.20054684
1600,-0.12441697,0.68599339
1601,-0.07243800,0.55724838
1602,0.09313185,0.42713040
1603,-0.05688388,-0.44875915
1604,0.00245746,-0.49648174
1605,0.11938365,0.32458965
1606,-0.12625630,-0.38745267
1607,0.12034812,-0.66879313
1608,-0.05592256,0.70408769
1609,-0.10701025,-0.42767811
1610,0.13096401,0.83608585
1611,0.14384016,-0.62536873
1612,-0.10653925,0.10758577
1613,-0.09370714,0.18910604
1614,-0.04806275,-0.29226180
1615,0.10462269,-0.68368197
1616,0.00956726,-0.50788908
1617,0.12186350,-0.62055198
1618,-0.12799638,-0.39874074
1619,-0.05724242,-0.79392478
1620,-0.09352111,-0.81013994
1621,0.22137630,-1.04601006
1622,0.08284288,-0.06809923
1623,-0.09643473,-0.90301829
1624,0.11820193,0.34107349
1625,0.03607121,-0.03729397
1626,-0.11391716,0.64785552
1627,-0.07418247,0.05269760
1628,0.09141134,-0.07142150
1629,-0.11764556,0.12269626
1630,0.11071919,0.91698616
1631,0.12914061,0.87939420
1632,0.11019200,-0.68250362
1633,0.12464240,0.82226447
1634,-0.12013927,0.64824253
1635,0.13452894,0.82967288
1636,0.09785634,-0.07551225
1637,0.13239290,0.87939410
1638,-0.08657972,-0.32293058
1639,-0.12657966,0.15508539
1640,0.14589456,-0.61408911
1641,-0.13465115,-0.88747124
1642,-0.10666233,0.07599898
1643,-0.15202293,-0.87340510
1644,-0.10864058,0.15020268
1645,-0.10496270,-0.41504262
1646,-0.02991171,0.02217279
1647,0.03439619,0.27920550
1648,-0.11023721,-0.32637554
1649,0.03892870,0.46260900
1650,-0.11749018,0.57633461
1651,0.09156545,0.31334052
1652,0.05681893,0.44807535
1653,-0.11750021,0.66826480
1654,0.13474748,0.85010767
1655,-0.12852899,-0.34917169
1656,0.09074081,-0.07048116
1657,0.06490821,-0.19683916
1658,-0.08487963,0.56693987
1659,-0.00236867,0.74376473
1660,0.06880144,-0.19717440
1661,-0.10434684,0.57591819
1662,-0.11083885,0.12889508
1663,-0.04138911,0.21006975
1664,0.13407026,-0.64042775
1665,0.03218870,0.46513498
1666,0.10143717,0.42149718
1667,0.12333518,-0.58519319
1668,0.08232232,-0.06377347
1669,0.13322102,-0.61619103
1670,0.04390970,0.94908368
1671,-0.11625835,0.15175363
1672,-0.11591718,0.66479177
1673,0.10217704,-0.13166572
1674,0.16197180,-1.00000496
1675,0.03386582,0.46515677
1676,0.10137954,0.34733506
1677,0.03957924,0.94884253
1678,0.00178239,0.25427485
1679,0.10706727,-0.13513458
1680,0.00862940,0.98646417
1681,0.08828172,-0.68688541
1682,-0.06076974,0.20153837
1683,0.03623781,0.28295218
1684,0.01567284,0.26949382
1685,0.01440027,-0.73074953
1686,0.10932043,0.31761131
1687,-0.11661155,0.64310957
1688,0.16053904,-1.00000473
1689,-0.11339457,0.16420609
1690,0.13392096,0.86497479
1691,-0.09754765,0.68858745
1692,0.00190449,0.98714762
1693,0.14279013,0.84698845
1694,-0.12268389,0.67766786
1695,0.10388609,0.91249051
1696,-0.12045548,-0.33127287
1697,0.14945122,-0.64857849
1698,0.10527278,0.33400590
1699,0.07533499,0.44248581
1700,0.02666103,-0.52741607
1701,0.13299115,-0.12742534
1702,0.01782660,-0.51022773
1703,0.13629396,-0.60729067
1704,-0.05903702,0.04766841
1705,-0.03233347,0.02357793
1706,-0.10820081,0.17574427
1707,-0.10632966,0.60117318
1708,0.10872173,0.91389787
1709,-0.12548297,-0.35746026
1710,0.14501224,-1.00000440
1711,0.03881482,0.46114491
1712,0.06722265,0.80111852
1713,0.11175409,0.41707753
1714,-0.04835274,0.21412666
1715,0.10214841,-0.15899364
1716,0.12679675,0.83320885
1717,0.09017264,-0.68949499
1718,-0.12765530,-0.84623325
1719,-0.12394557,0.61987316
1720,0.08151145,-0.08646578
1721,-0.05911223,-0.44263324
1722,-0.02248736,-0.47740253
1723,0.12118523,0.40497024
1724,0.09805085,-0.15132366
1725,0.05881102,-0.20433216
1726,0.18241841,-1.01074089
1727,0.05258974,0.79291654
1728,0.08508733,-0.06744175
1729,-0.08560824,-0.90476476
1730,-0.10460637,0.07920692
1731,-0.08876703,0.18826913
1732,0.11331558,0.32053352
1733,-0.10288867,0.58279583
1734,-0.12136111,0.66275727
1735,-0.12365950,-0.42058004
1736,0.10133471,-0.16515262
1737,0.00632710,0.74980089
1738,-0.08329409,0.55594506
1739,0.13088936,0.35677174
1740,0.06849737,-0.06429940
1741,0.11544766,-0.15331393
1742,0.10168450,-0.17411049
1743,-0.00575820,-0.00092367
1744,-0.13428621,0.63736729
1745,-0.09852260,0.06436465
1746,0.03177989,-0.52760208
1747,0.09496674,-0.16066958
1748,0.08643646,0.43589712
1749,0.11569955,-0.11559003
1750,0.12444068,-0.63420955
1751,0.11583929,-0.64809556
1752,0.12882107,0.83522001
1753,-0.12198432,0.14197800
1754,0.05254420,-0.19876060
1755,-0.13873448,-0.85677564
1756,0.14373631,0.37560410
1757,-0.09313672,0.68659778
1758,0.05235682,-0.20603798
1759,0.06296076,0.44540200
1760,0.04073030,0.78379966
1761,0.04427607,0.95187736
1762,-0.06421263,-0.79887892
1763,0.03634411,-0.71347538
1764,0.22173062,-1.04891520
1765,-0.12942785,-0.37348366
1766,0.09630591,0.31383947
1767,0.08734762,-1.00000263
1768,-0.11874360,0.13321042
1769,-0.11538588,0.09589652
1770,0.03086800,-0.03315853
1771,0.09170368,0.43157273
1772,-0.10796312,0.18310497
1773,-0.13116480,0.09762672
1774,0.08701370,-0.08827786
1775,0.02809629,-0.72078260
1776,-0.11209148,0.66082024
1777,0.01425078,-0.51108331
1778,-0.09273901,-0.89984469
1779,0.10319241,0.81713535
1780,-0.04750878,0.54454476
1781,0.12183357,0.89949590
1782,-0.03112399,0.71584069
1783,-0.12560865,0.61938964
1784,-0.11209744,0.67617455
1785,0.10298619,0.41323798
1786,0.01362181,-0.73096496
1787,-0.05447327,0.53962006
1788,0.01209568,0.99275156
1789,0.03175445,-0.71820879
1790,0.08682817,0.30478124
1791,-0.11303159,0.15765913
1792,0.17573934,-1.00000515
1793,-0.11840124,0.16652412
1794,0.12401531,-0.11201333
1795,-0.03693689,0.53163938
1796,0.10543449,-0.18340666
1797,-0.09418267,0.65237900
1798,0.06341193,-0.19145797
1799,0.09436413,-1.00000281
1800,-0.14107313,-0.88605968
1801,0.07355408,-0.19008604
1802,0.09948538,0.91373830
1803,-0.11123342,-0.82790677
1804,-0.10548627,0.09826999
1805,0.11604345,-0.12740306
1806,-0.10190423,0.08962189
1807,0.12072965,0.33758753
1808,0.07246446,0.30500960
1809,0.03999670,-0.21610368
