neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
605,-1.021114,0.216453,-7.289467e-04,1.096981e-04,5.067977e-04,1,1
625,-1.005169,0.188009,-7.208655e-04,9.528229e-05,5.067977e-04,1,1
999,-1.002908,0.194596,-7.197198e-04,9.862067e-05,5.067977e-04,1,1
187,-1.002265,0.189347,-7.193938e-04,9.596049e-05,5.067977e-04,1,1
928,-1.000005,0.199419,-7.182484e-04,1.010651e-04,5.067977e-04,1,1
219,-1.000004,0.188190,-7.182483e-04,9.537425e-05,5.067977e-04,1,1
503,-1.000004,0.186260,-7.182482e-04,9.439636e-05,5.067977e-04,1,1
590,-1.000004,0.184783,-7.182482e-04,9.364739e-05,5.067977e-04,1,1
998,-1.000004,0.183107,-7.182482e-04,9.279801e-05,5.067977e-04,1,1
835,-1.000004,0.180661,-7.182481e-04,9.155880e-05,5.067977e-04,1,1
456,-1.000004,0.176793,-7.182481e-04,8.959813e-05,5.067977e-04,1,1
916,-1.000004,0.174670,-7.182481e-04,8.852215e-05,5.067977e-04,1,1
130,-1.000004,0.170734,-7.182480e-04,8.652764e-05,5.067977e-04,1,1
447,-1.000004,0.167023,-7.182480e-04,8.464704e-05,5.067977e-04,1,1
217,-1.000004,0.161230,-7.182479e-04,8.171085e-05,5.067977e-04,1,1
450,-1.000004,0.161630,-7.182479e-04,8.191380e-05,5.067977e-04,1,1
206,-1.000004,0.154186,-7.182478e-04,7.814117e-05,5.067977e-04,1,1
280,-1.000004,0.152923,-7.182478e-04,7.750084e-05,5.067977e-04,1,1
784,-1.000004,0.150558,-7.182478e-04,7.630237e-05,5.067977e-04,1,1
106,-1.000003,0.144797,-7.182477e-04,7.338287e-05,5.067977e-04,1,1
517,-1.000003,0.141656,-7.182477e-04,7.179085e-05,5.067977e-04,1,1
673,-1.000003,0.136383,-7.182476e-04,6.911858e-05,5.067977e-04,1,1
722,-1.000003,0.132043,-7.182476e-04,6.691893e-05,5.067977e-04,1,1
886,-1.000003,0.131086,-7.182476e-04,6.643430e-05,5.067977e-04,1,1
