neuron_idx,a_j,b_j
520,-0.09595152,-0.77779485
521,-0.07099630,-0.70051995
522,-0.08584888,0.18413733
523,0.05719769,0.81491659
524,0.05513597,0.86169610
525,0.08064657,-0.18050704
526,0.01889030,0.95418146
527,-0.01820069,0.44528496
528,-0.05267949,0.33320770
529,-0.06940013,-0.79321177
530,-0.07359393,-0.74442817
531,0.05543728,-0.98011281
532,0.08893846,-0.99476719
533,0.00611490,0.51093756
534,0.04082218,-0.08088123
535,0.02949007,0.88902257
536,0.02419856,-0.45944077
537,-0.02881412,0.41161944
538,-0.06581995,-0.85939495
539,0.07594080,-0.28888241
540,-0.04137383,0.41433569
541,-0.08599202,0.23932332
542,0.07564103,0.69006364
543,-0.07450141,-0.73291164
544,0.04638133,-0.41261268
545,-0.02170752,0.05063717
546,-0.02670857,-0.89125894
547,0.06798659,-0.17953851
548,-0.08193025,0.19668717
549,-0.06473686,-0.80783995
550,0.18639472,-1.03880871
551,-0.06072338,0.19446263
552,-0.01563967,-0.55217270
553,-0.04899933,-0.59493828
554,-0.09202826,-0.82898298
555,0.04803062,-0.25066903
556,-0.06956308,0.22128730
557,-0.01079207,0.02407501
558,0.07027651,-0.20812821
559,-0.01479080,-0.52014000
560,0.05262396,-0.40454819
561,0.02471464,0.56801805
562,0.04165073,0.88858230
563,0.02907664,0.57555750
564,0.06086911,0.83199275
565,0.00979337,-0.50055751
566,-0.05485627,0.14869439
567,0.05681936,0.62703090
568,0.01706272,-0.02223974
569,0.06030195,-0.09829076
570,-0.05941244,-0.63510467
571,-0.02539014,0.99005821
572,-0.03517814,-0.86604185
573,-0.07812392,0.23941094
574,-0.06487668,0.28753642
575,0.04549814,0.86694334
576,0.04709095,-0.32128880
577,0.06547609,-0.14791060
578,-0.05513124,0.38739071
579,0.06759520,-0.30930498
580,0.06985679,0.70491942
581,0.01839312,0.49164338
582,0.16187686,-1.00000002
583,-0.08196346,0.19740908
584,-0.07865110,-0.70564712
585,-0.06553398,0.15933428
586,0.02417778,-0.39702980
587,0.01033780,0.98184223
588,-0.07788528,-0.80479201
589,0.01911118,0.93642401
590,0.05792555,0.65911743
591,-0.03496160,-0.58070209
592,0.01273999,0.50126055
593,0.03088346,0.56522374
594,-0.03982944,0.08063431
595,0.01678368,0.89806727
596,-0.05408366,-0.62737181
597,-0.07149478,0.17218420
598,-0.04432662,-0.62436651
599,0.08225571,-0.18902309
600,-0.05771705,-0.64728181
601,0.04832962,0.61961227
602,-0.06335270,-0.81106876
603,0.05291647,0.86104931
604,-0.03412452,0.44624257
605,0.03380414,-0.36307255
606,0.03079214,-0.40947523
607,-0.05867123,-0.86886211
608,-0.06796121,-0.70225692
609,-0.05182954,0.37367777
610,0.05789713,-0.11755666
611,-0.03985317,-0.60407823
612,0.03806415,-0.08753357
613,-0.09352885,-0.77404368
614,0.00802267,0.98786895
615,0.05606137,0.78455920
616,-0.06978080,-0.79141580
617,-0.03823868,0.44593289
618,0.07972211,-0.32545404
619,0.08004822,0.65918661
620,0.04604322,0.90652326
621,0.04253822,-0.41637482
622,0.01675918,-0.01844154
623,-0.06386142,0.33745286
624,-0.02023969,-0.54737796
625,-0.05561388,0.12189486
626,-0.03580476,0.06900640
627,-0.07998147,0.26582722
628,-0.06970071,-0.80140405
629,0.05291928,-0.08354478
630,0.05585935,-0.36172166
631,0.03014127,0.58204618
632,-0.02500703,-0.56887754
633,0.08624270,-0.16464007
634,-0.06203975,0.34194219
635,0.05454854,-0.30711294
636,0.02532259,-0.46151228
637,-0.04919082,0.32227108
638,0.00065338,-0.48353339
639,0.08787607,-0.20898677
640,-0.03791099,0.46867349
641,0.18836304,-1.03028627
642,0.06220609,0.73424514
643,0.07090713,0.67564478
644,0.03196500,0.88142882
645,0.05431852,-0.36416865
646,0.00741641,-0.46893561
647,-0.02680846,0.43221651
648,0.02713640,0.54221019
649,-0.03878166,0.09945726
650,0.08808006,-0.99380766
651,0.07051445,-0.17147347
652,-0.02841415,0.06534619
653,0.07032732,0.75025812
654,0.05695515,-0.26730521
655,0.14353258,-0.99999988
656,0.06607945,0.78698937
657,0.06783922,-0.11786140
658,0.13075508,-1.00000004
659,-0.07542696,-0.70060456
660,0.13285723,-0.99999988
661,0.08319083,-0.28045993
662,0.07996395,0.75245456
663,-0.00326853,0.00919439
664,-0.06932411,-0.74883938
665,0.18259297,-1.03638547
666,0.08534824,-0.14026576
667,0.06488625,0.76322123
668,0.09181055,0.76069227
669,0.09224347,0.75785375
670,0.00193937,-0.00286119
671,-0.07846852,0.19141975
672,0.06538349,0.62686840
673,0.05450251,-0.12411048
674,-0.06208751,0.11336432
675,0.02567133,-0.06940719
676,-0.06563034,-0.64569801
677,-0.07053140,-0.71670275
678,0.06543730,0.87134033
679,-0.03886936,-0.59865538
680,0.07267509,-0.29597371
681,0.05381789,-0.36197879
682,-0.01495546,0.45888707
683,-0.02580760,0.06010212
684,-0.01154606,0.47319359
685,0.06897518,0.72076066
686,0.07290585,0.80074151
687,0.05834023,-0.12128713
688,-0.08971698,-0.79907528
689,0.06831959,0.71105973
690,-0.02528216,0.42528295
691,0.04858946,-0.12306197
692,0.00955983,-0.01933088
693,0.06272007,-0.14211389
694,0.08034961,0.69005959
695,0.03822557,-0.07265844
696,0.05311443,0.84869042
697,0.04342985,-0.41068330
698,-0.04669026,-0.59140899
699,0.01639514,-0.94035932
700,0.00018443,0.99955150
701,-0.04241806,0.09073197
702,0.00550658,0.01477172
703,0.05801041,0.63645887
704,0.06857687,-0.17142312
705,-0.08632218,0.21268056
706,-0.02129148,-0.90128251
707,0.06459168,0.85542546
708,0.06482552,0.73153132
709,-0.05212810,0.35817837
710,-0.06534640,-0.65356258
711,-0.05805193,0.16080824
712,0.08937373,-0.33306855
713,0.02264057,0.92706288
714,-0.06843722,0.16470297
715,0.05987761,-0.23459664
716,-0.09629496,-0.75389204
717,-0.05647660,0.33657109
718,-0.00551675,0.45434042
719,0.07626215,-0.22837059
720,0.06744400,-0.21655254
721,-0.05985076,0.33256224
722,0.04606921,0.84381241
723,0.03305021,0.56567836
724,0.08347685,-0.27239351
725,0.05728302,0.59659838
726,-0.06304204,0.36118423
727,0.08776899,-0.28408303
728,0.06420089,0.77340838
729,0.06366369,-0.10704930
730,-0.05895337,0.29587077
731,0.04707562,0.67224932
732,-0.06423231,-0.58551792
733,0.06743052,0.83805922
734,-0.00311345,0.47397717
735,0.06671865,-0.24974254
736,-0.07329893,-0.77759751
737,0.07701144,-0.28168080
738,0.08447717,-0.29634504
739,-0.07412257,-0.65454185
740,-0.07264275,-0.80050668
741,-0.09060093,-0.78766534
742,0.06478691,0.70481533
743,-0.04901525,0.07181530
744,-0.00639535,0.02619885
745,0.03465389,-0.05539626
746,0.08106519,0.66250330
747,0.06077973,0.68947873
748,0.05411621,-0.34880636
749,0.04422816,0.61262491
750,-0.04242603,-0.88124265
751,0.03663390,0.58576110
752,-0.06594391,-0.71587510
753,0.05711241,-0.39548422
754,0.05631230,0.63881168
755,0.00533539,0.98080257
756,-0.05696726,-0.64851815
757,-0.07424397,-0.68467767
758,-0.01582155,0.42300484
759,0.13954138,-1.00000004
760,-0.07722339,-0.81599206
761,0.07464659,0.70075750
762,-0.06210252,-0.86079947
763,0.06423145,0.68263477
764,-0.06722679,-0.83703489
765,-0.08714194,-0.80746060
766,-0.05380279,0.26852076
767,0.07743277,-0.21262666
768,0.04760505,-0.34238717
769,-0.02038904,0.44588348
770,0.11150927,-0.99999993
771,-0.02115791,-0.55319379
772,0.01431025,0.96499970
773,-0.03898727,0.38389692
774,-0.07757051,0.36062852
775,-0.08787250,-0.82617726
776,-0.03619531,-0.60370262
777,-0.04679645,0.12963989
778,-0.00039245,-0.54071672
779,-0.07420053,-0.68422406
780,0.05943731,-0.19543857
781,0.05152566,0.58484989
782,0.06888923,-0.21426810
783,0.06877465,-0.29003105
784,0.08085463,0.77839492
785,-0.04081182,-0.86680004
786,0.06921708,-0.20150811
787,-0.00845881,0.03041713
788,0.00772788,-0.50781456
789,-0.07758411,0.20931596
790,-0.04775129,0.36085402
791,-0.05916513,0.10706867
792,0.06706842,0.80337170
793,0.18260675,-1.03127038
794,0.06847625,-0.31661421
795,-0.00108508,0.99437657
796,-0.07079224,-0.85678813
797,0.08013363,0.73869348
798,-0.04237145,-0.58778318
799,-0.06727094,-0.65844816
800,0.03671617,-0.40772725
801,0.06478315,-0.09859203
802,-0.07186157,-0.77760733
803,-0.08347431,0.19459869
804,-0.08434796,0.28004695
805,0.09032686,0.73201826
806,0.05935285,0.84316205
807,-0.03472369,-0.58693168
808,-0.01517095,0.07387938
809,-0.05044182,-0.62863338
810,0.15881716,-0.99999985
811,0.07074902,-0.16267186
812,-0.05826287,-0.63184491
813,-0.01010685,-0.50754635
814,-0.07054830,0.14501510
815,-0.02030139,-0.52784324
816,0.05417480,0.87272829
817,-0.03427684,-0.55729977
818,0.04770688,0.88930434
819,0.03979734,0.54639584
820,0.03306940,-0.06363046
821,-0.00903560,0.03498210
822,-0.06502386,0.26194463
823,-0.04003916,0.07311026
824,-0.00799636,-0.52459533
825,0.07480272,0.75206777
826,0.05836373,0.67416479
827,-0.08544917,-0.75385648
828,-0.05702575,0.14328564
829,0.01175991,0.98310080
830,0.06549459,-0.22347864
831,0.05567883,0.63522996
832,0.18374005,-1.03625720
833,-0.05579950,0.34151897
834,0.03415527,0.92206712
835,0.00387595,-0.48914880
836,0.04441654,-0.08206793
837,0.03354920,0.54645402
838,-0.03216085,0.40883221
839,-0.07433176,-0.61036808
840,0.08130896,-0.22537273
841,-0.05029185,-0.61770445
842,0.06172766,-0.13533491
843,0.10147493,-0.99885415
844,-0.01938619,0.44202955
845,-0.07442443,-0.78879485
846,-0.03561005,-0.56497226
847,0.07402786,-0.19033465
848,0.05888334,0.77943872
849,-0.06798438,-0.79122303
850,0.07449870,-0.27904564
851,0.05400355,0.80235742
852,0.06820135,0.68494197
853,-0.03704148,0.03473332
854,0.07941592,0.66460295
855,-0.06436838,0.13531042
856,0.05487474,0.59977346
857,-0.06436236,-0.82383167
858,-0.05256496,0.24940260
859,0.07014816,0.69423172
860,-0.07083252,-0.84446090
861,0.01201929,-0.01640905
862,0.04879063,-0.41447142
863,0.06273400,-0.34060911
864,0.02795028,0.95099982
865,-0.01229862,0.47553311
866,-0.08052056,0.27184518
867,-0.07121901,-0.68924021
868,-0.07005423,-0.68535661
869,-0.05996200,0.37349311
870,-0.06438391,0.14741220
871,0.07139340,0.77525871
872,-0.06866799,-0.78226172
873,-0.03604230,0.10420865
874,0.06756885,-0.28262456
875,0.07052360,-0.17032939
876,0.03583533,0.89757583
877,-0.05189091,-0.62072794
878,0.06079741,-0.07112923
879,0.06434604,0.60635961
880,-0.00584049,0.98120150
881,-0.04428482,-0.63285901
882,-0.04301116,0.10822032
883,-0.03939534,-0.57971171
884,-0.00627655,0.48604938
885,0.07827834,0.79296271
886,-0.08048678,0.20603116
887,0.04862289,0.80195162
888,0.06467290,-0.39777515
889,0.09635083,-0.33998393
890,0.06105988,0.84659605
891,-0.04378508,0.07307626
892,0.06660366,0.74404231
893,0.06775016,0.81143210
894,-0.06514378,0.20017048
895,0.06495758,-0.37256664
896,0.02057586,-0.01394053
897,0.02773157,0.83229936
898,0.07070417,0.76255487
899,0.08922843,-0.19462069
900,-0.04802299,0.09182168
901,0.04779870,0.91990646
902,0.03364909,0.61491100
903,-0.06421781,0.13233111
904,0.05109169,-0.32648817
905,-0.04734869,0.12433133
906,0.06124780,0.83660805
907,0.01267552,0.94693057
908,0.06384019,0.82001548
909,0.07234060,0.76837867
910,0.07023797,0.75597012
911,-0.06426668,0.09365431
912,-0.02668218,-0.56197142
913,0.01197277,0.52172322
914,-0.08164640,-0.72401186
915,-0.05012936,0.07457651
916,-0.05699037,0.29349525
917,0.00174241,0.95294775
918,-0.07014427,0.20926048
919,0.05946719,0.85817404
920,0.00994117,-0.03907697
921,0.00292492,-0.01910631
922,0.07637835,-0.35143053
923,-0.05098889,0.12117535
924,0.08187209,0.74222994
925,0.05301379,0.86061138
926,0.07555844,-0.31136493
927,0.07203378,0.81850642
928,-0.05344509,0.16481392
929,0.00680740,-0.49916690
930,0.04256950,0.84092621
931,-0.03933257,0.42200457
932,0.01163576,0.53301116
933,0.05908086,-0.27403067
