neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
130,-1.008553,-0.127595,8.245340e-04,7.289954e-05,-5.713373e-04,1,1
625,-1.007547,-0.117732,8.239593e-04,6.726489e-05,-5.713373e-04,1,1
998,-1.002783,-0.116280,8.212372e-04,6.643518e-05,-5.713373e-04,1,1
447,-1.000001,-0.114962,8.196479e-04,6.568198e-05,-5.713373e-04,1,1
187,-1.000001,-0.110556,8.196479e-04,6.316465e-05,-5.713373e-04,1,1
219,-1.000001,-0.107071,8.196479e-04,6.117364e-05,-5.713373e-04,1,1
590,-1.000001,-0.105290,8.196479e-04,6.015603e-05,-5.713373e-04,1,1
722,-1.000001,-0.105365,8.196479e-04,6.019893e-05,-5.713373e-04,1,1
456,-1.000001,-0.104069,8.196479e-04,5.945827e-05,-5.713373e-04,1,1
517,-1.000001,-0.102027,8.196479e-04,5.829195e-05,-5.713373e-04,1,1
674,-1.000001,-0.102034,8.196479e-04,5.829587e-05,-5.713373e-04,1,1
400,-1.000001,-0.101540,8.196479e-04,5.801335e-05,-5.713373e-04,1,1
999,-1.000001,-0.101409,8.196479e-04,5.793861e-05,-5.713373e-04,1,1
835,-1.000001,-0.099387,8.196479e-04,5.678342e-05,-5.713373e-04,1,1
217,-1.000001,-0.096932,8.196478e-04,5.538069e-05,-5.713373e-04,1,1
503,-1.000001,-0.096100,8.196478e-04,5.490568e-05,-5.713373e-04,1,1
450,-1.000001,-0.093026,8.196478e-04,5.314914e-05,-5.713373e-04,1,1
605,-1.000001,-0.089192,8.196478e-04,5.095871e-05,-5.713373e-04,1,1
139,-1.000001,-0.087441,8.196478e-04,4.995858e-05,-5.713373e-04,1,1
158,-1.000001,-0.085901,8.196478e-04,4.907852e-05,-5.713373e-04,1,1
916,-1.000001,-0.086155,8.196478e-04,4.922375e-05,-5.713373e-04,1,1
928,-1.000001,-0.083223,8.196478e-04,4.754833e-05,-5.713373e-04,1,1
673,-1.000001,-0.083091,8.196478e-04,4.747291e-05,-5.713373e-04,1,1
280,-1.000001,-0.081571,8.196478e-04,4.660459e-05,-5.713373e-04,1,1
607,-1.000001,-0.073870,8.196477e-04,4.220477e-05,-5.713373e-04,1,1
945,-1.000001,-0.072696,8.196477e-04,4.153416e-05,-5.713373e-04,1,1
43,-1.000001,-0.070996,8.196477e-04,4.056270e-05,-5.713373e-04,1,1
206,-1.000001,-0.070814,8.196477e-04,4.045865e-05,-5.713373e-04,1,1
4,-1.000001,-0.067076,8.196477e-04,3.832307e-05,-5.713373e-04,1,1
784,-1.000001,-0.066049,8.196477e-04,3.773625e-05,-5.713373e-04,1,1
714,-1.000000,-0.056278,8.196477e-04,3.215374e-05,-5.713373e-04,1,1
484,-0.998347,-0.052099,8.187413e-04,2.855899e-05,-5.481679e-04,1,1
886,-0.995358,-0.043375,8.171026e-04,2.377705e-05,-5.481679e-04,1,1
354,-0.994470,-0.044289,8.166158e-04,2.427789e-05,-5.481679e-04,1,1
126,-0.988922,-0.041326,8.135802e-04,2.244144e-05,-5.430339e-04,1,1
498,-0.984722,-0.037209,8.112992e-04,2.020563e-05,-5.430339e-04,1,1
120,-0.949326,-0.004327,7.918222e-04,2.459654e-06,-5.684833e-04,0,1
53,-0.949122,-0.005176,7.917065e-04,2.942418e-06,-5.684833e-04,0,1
570,-0.945574,-0.005991,7.896894e-04,3.405680e-06,-5.684833e-04,0,1
106,-0.941683,0.007729,7.874777e-04,-4.393966e-06,-5.684833e-04,1,1
530,-0.938887,0.001447,7.858811e-04,-8.353471e-07,-5.773304e-04,0,1
907,-0.937275,0.003287,7.849502e-04,-1.897947e-06,-5.773304e-04,0,1
169,-0.933201,-0.004878,7.825979e-04,2.816479e-06,-5.773304e-04,0,1
935,-0.928052,-0.001693,7.796152e-04,9.883888e-07,-5.837378e-04,0,1
987,-0.923894,0.011701,7.771881e-04,-6.830058e-06,-5.837378e-04,1,1
252,-0.922253,0.023574,7.762303e-04,-1.376105e-05,-5.837378e-04,1,1
768,-0.915765,0.001148,7.724331e-04,-6.728330e-07,-5.862730e-04,0,1
727,-0.909995,0.011282,7.690502e-04,-6.614591e-06,-5.862730e-04,1,1
6,-0.908122,0.023829,7.679541e-04,-1.393872e-05,-5.849563e-04,1,1
117,-0.902834,-0.002252,7.648607e-04,1.317560e-06,-5.849563e-04,0,1
702,-0.901473,0.002329,7.640646e-04,-1.362288e-06,-5.849563e-04,0,1
420,-0.897956,0.029591,7.620148e-04,-1.716726e-05,-5.801481e-04,1,1
418,-0.896647,0.020705,7.612555e-04,-1.201214e-05,-5.801481e-04,1,1
644,-0.896254,0.006522,7.610276e-04,-3.783916e-06,-5.801481e-04,1,1
325,-0.893666,-0.002986,7.595258e-04,1.732504e-06,-5.801481e-04,0,1
23,-0.893401,-0.005064,7.593724e-04,2.937670e-06,-5.801481e-04,0,1
224,-0.892535,0.004313,7.588700e-04,-2.501977e-06,-5.801481e-04,0,1
429,-0.889393,-0.008292,7.570474e-04,4.754334e-06,-5.733970e-04,1,1
415,-0.889062,0.001046,7.568576e-04,-6.000478e-07,-5.733970e-04,0,1
764,-0.887697,0.020030,7.560748e-04,-1.148490e-05,-5.733970e-04,1,1
715,-0.886930,0.019503,7.556352e-04,-1.118314e-05,-5.733970e-04,1,1
