neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
2571,-1.144710,-0.300568,-7.973615e-03,-1.304599e-03,4.340449e-03,1,0
3359,-1.118022,-0.273487,-7.857777e-03,-1.187055e-03,4.340449e-03,1,0
2517,-1.114225,-0.272356,-7.841293e-03,-1.182149e-03,4.340449e-03,1,0
340,-1.111744,-0.267018,-7.830526e-03,-1.158978e-03,4.340449e-03,1,0
289,-1.105914,-0.260900,-7.805220e-03,-1.132423e-03,4.340449e-03,1,0
3146,-1.099726,-0.255024,-7.778363e-03,-1.106918e-03,4.340449e-03,1,0
1914,-1.091968,-0.249719,-7.744688e-03,-1.083892e-03,4.340449e-03,1,0
2318,-1.091300,-0.246471,-7.741790e-03,-1.069796e-03,4.340449e-03,1,0
2301,-1.088881,-0.245019,-7.731291e-03,-1.063493e-03,4.340449e-03,1,0
2827,-1.077801,-0.232235,-7.683200e-03,-1.008004e-03,4.340449e-03,1,0
1686,-1.062888,-0.218484,-7.618468e-03,-9.483171e-04,4.340449e-03,1,0
2135,-1.048997,-0.205126,-7.558176e-03,-8.903371e-04,4.340449e-03,1,0
542,-1.044683,-0.198609,-7.539452e-03,-8.620503e-04,4.340449e-03,1,0
2117,-1.043036,-0.200203,-7.532303e-03,-8.689705e-04,4.340449e-03,1,0
3286,-1.042647,-0.198405,-7.530614e-03,-8.611656e-04,4.340449e-03,1,0
2097,-1.040827,-0.198214,-7.522717e-03,-8.603393e-04,4.340449e-03,1,0
110,-1.032302,-0.191805,-7.485714e-03,-8.325211e-04,4.340449e-03,1,0
464,-1.025582,-0.181268,-7.456546e-03,-7.867823e-04,4.340449e-03,1,0
947,-1.023281,-0.180273,-7.446556e-03,-7.824661e-04,4.340449e-03,1,0
1511,-1.019288,-0.175298,-7.429224e-03,-7.608711e-04,4.340449e-03,1,0
2461,-1.008528,-0.162790,-7.382523e-03,-7.065825e-04,4.340449e-03,1,0
799,-1.006456,-0.162293,-7.373531e-03,-7.044261e-04,4.340449e-03,1,0
3433,-1.001934,-0.158159,-7.353899e-03,-6.864813e-04,4.340449e-03,1,0
3478,-1.001780,-0.155329,-7.353234e-03,-6.741993e-04,4.340449e-03,1,0
865,-1.000001,-0.152456,-7.345512e-03,-6.617289e-04,4.340449e-03,1,0
2794,-1.000001,-0.146907,-7.345512e-03,-6.376442e-04,4.340449e-03,1,0
3296,-1.000001,-0.144605,-7.345512e-03,-6.276507e-04,4.340449e-03,1,0
3413,-1.000001,-0.143440,-7.345512e-03,-6.225940e-04,4.340449e-03,1,0
2067,-1.000001,-0.145582,-7.345512e-03,-6.318903e-04,4.340449e-03,1,0
633,-1.000001,-0.139445,-7.345511e-03,-6.052536e-04,4.340449e-03,1,0
697,-1.000001,-0.139354,-7.345511e-03,-6.048601e-04,4.340449e-03,1,0
2047,-1.000001,-0.138286,-7.345511e-03,-6.002226e-04,4.340449e-03,1,0
320,-1.000001,-0.133872,-7.345511e-03,-5.810644e-04,4.340449e-03,1,0
1348,-1.000001,-0.135380,-7.345511e-03,-5.876100e-04,4.340449e-03,1,0
3426,-1.000001,-0.132967,-7.345511e-03,-5.771364e-04,4.340449e-03,1,0
3138,-1.000001,-0.129733,-7.345511e-03,-5.631006e-04,4.340449e-03,1,0
2376,-1.000001,-0.125847,-7.345511e-03,-5.462320e-04,4.340449e-03,1,0
1038,-1.000001,-0.126943,-7.345511e-03,-5.509912e-04,4.340449e-03,1,0
67,-1.000001,-0.116315,-7.345511e-03,-5.048591e-04,4.340449e-03,1,0
2664,-1.000001,-0.116559,-7.345511e-03,-5.059183e-04,4.340449e-03,1,0
1554,-1.000001,-0.094727,-7.345510e-03,-4.111577e-04,4.340449e-03,1,0
334,-1.000001,-0.105652,-7.345510e-03,-4.585766e-04,4.340449e-03,1,0
910,-0.980038,-0.023809,-7.166736e-03,-2.386453e-04,1.002350e-02,1,0
