neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
130,-1.100952,-0.283629,9.877859e-04,3.764009e-04,-1.327088e-03,1,0
625,-1.085946,-0.265702,9.678717e-04,3.526101e-04,-1.327088e-03,1,0
998,-1.075966,-0.256816,9.546273e-04,3.408177e-04,-1.327088e-03,1,0
187,-1.063432,-0.243338,9.379940e-04,3.229314e-04,-1.327088e-03,1,0
447,-1.056811,-0.240811,9.292077e-04,3.195772e-04,-1.327088e-03,1,0
219,-1.050977,-0.231328,9.214650e-04,3.069932e-04,-1.327088e-03,1,0
590,-1.042443,-0.223575,9.101398e-04,2.967040e-04,-1.327088e-03,1,0
999,-1.039385,-0.218746,9.060818e-04,2.902955e-04,-1.327088e-03,1,0
456,-1.032586,-0.215315,8.970586e-04,2.857419e-04,-1.327088e-03,1,0
835,-1.022489,-0.204719,8.836588e-04,2.716807e-04,-1.327088e-03,1,0
605,-1.021983,-0.197551,8.829876e-04,2.621682e-04,-1.327088e-03,1,0
503,-1.017572,-0.198893,8.771341e-04,2.639479e-04,-1.327088e-03,1,0
722,-1.011888,-0.201711,8.695904e-04,2.676889e-04,-1.327088e-03,1,0
517,-1.008080,-0.196706,8.645375e-04,2.610463e-04,-1.327088e-03,1,0
217,-1.005117,-0.190910,8.606045e-04,2.533543e-04,-1.327088e-03,1,0
674,-1.001379,-0.192517,8.556446e-04,2.554875e-04,-1.327088e-03,1,0
928,-1.000004,-0.172895,8.538196e-04,2.294467e-04,-1.327088e-03,1,0
450,-1.000004,-0.182379,8.538193e-04,2.420326e-04,-1.327088e-03,1,0
400,-1.000004,-0.189695,8.538189e-04,2.517424e-04,-1.327088e-03,1,0
673,-1.000003,-0.155499,8.538185e-04,2.063609e-04,-1.327088e-03,1,0
916,-1.000003,-0.170974,8.538185e-04,2.268977e-04,-1.327088e-03,1,0
206,-1.000003,-0.129687,8.538183e-04,1.721063e-04,-1.327088e-03,1,0
280,-1.000003,-0.155609,8.538182e-04,2.065070e-04,-1.327088e-03,1,0
158,-1.000003,-0.155940,8.538179e-04,2.069466e-04,-1.327088e-03,1,0
139,-1.000003,-0.159491,8.538178e-04,2.116590e-04,-1.327088e-03,1,0
784,-1.000003,-0.116772,8.538178e-04,1.549673e-04,-1.327088e-03,1,0
607,-1.000002,-0.124797,8.538174e-04,1.656160e-04,-1.327088e-03,1,0
43,-1.000002,-0.123836,8.538173e-04,1.643415e-04,-1.327088e-03,1,0
945,-1.000002,-0.122993,8.538173e-04,1.632220e-04,-1.327088e-03,1,0
4,-1.000002,-0.113788,8.538169e-04,1.510069e-04,-1.327088e-03,1,0
714,-0.993036,-0.083559,8.553986e-04,-1.901290e-05,2.275378e-04,1,1
