neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
1078,-1.206193,0.296845,-2.457285e-02,4.802365e-03,1.617800e-02,1,0
1581,-1.180969,0.271394,-2.416478e-02,4.390606e-03,1.617800e-02,1,0
769,-1.170116,0.261860,-2.398919e-02,4.236377e-03,1.617800e-02,1,0
669,-1.167609,0.258137,-2.394863e-02,4.176143e-03,1.617800e-02,1,0
166,-1.159691,0.249872,-2.382054e-02,4.042423e-03,1.617800e-02,1,0
363,-1.134497,0.224330,-2.341295e-02,3.629218e-03,1.617800e-02,1,0
1955,-1.131733,0.223303,-2.336823e-02,3.612604e-03,1.617800e-02,1,0
354,-1.127486,0.216694,-2.329953e-02,3.505681e-03,1.617800e-02,1,0
1364,-1.122674,0.214074,-2.322168e-02,3.463282e-03,1.617800e-02,1,0
270,-1.105520,0.197626,-2.294416e-02,3.197193e-03,1.617800e-02,1,0
1603,-1.083073,0.171601,-2.258101e-02,2.776159e-03,1.617800e-02,1,0
56,-1.079610,0.168121,-2.252498e-02,2.719859e-03,1.617800e-02,1,0
213,-1.074917,0.166111,-2.244906e-02,2.687352e-03,1.617800e-02,1,0
1607,-1.069932,0.162983,-2.236841e-02,2.636733e-03,1.617800e-02,1,0
723,-1.055557,0.147238,-2.213586e-02,2.382013e-03,1.617800e-02,1,0
1196,-1.048354,0.138784,-2.201933e-02,2.245244e-03,1.617800e-02,1,0
550,-1.037838,0.128634,-2.184920e-02,2.081046e-03,1.617800e-02,1,0
84,-1.032796,0.122067,-2.176763e-02,1.974800e-03,1.617800e-02,1,0
144,-1.029297,0.120550,-2.171102e-02,1.950253e-03,1.617800e-02,1,0
63,-1.017226,0.106048,-2.151573e-02,1.715642e-03,1.617800e-02,1,0
1548,-1.014155,0.106648,-2.146606e-02,1.725359e-03,1.617800e-02,1,0
1416,-1.002650,0.093918,-2.127992e-02,1.519398e-03,1.617800e-02,1,0
559,-1.001687,0.092062,-2.126435e-02,1.489375e-03,1.617800e-02,1,0
269,-1.000004,0.089298,-2.123712e-02,1.444657e-03,1.617800e-02,1,0
1507,-1.000004,0.088997,-2.123712e-02,1.439792e-03,1.617800e-02,1,0
765,-1.000004,0.083662,-2.123712e-02,1.353478e-03,1.617800e-02,1,0
1141,-1.000004,0.076816,-2.123712e-02,1.242725e-03,1.617800e-02,1,0
715,-1.000003,0.071079,-2.123711e-02,1.149919e-03,1.617800e-02,1,0
1863,-1.000003,0.064242,-2.123710e-02,1.039315e-03,1.617800e-02,1,0
518,-0.931501,-0.027075,-2.068313e-02,-2.597794e-04,9.594849e-03,1,0
1998,-0.929050,-0.030387,-2.065848e-02,-3.498482e-04,1.151290e-02,1,0
1234,-0.924644,-0.037795,-2.060775e-02,-4.351275e-04,1.151290e-02,1,0
569,-0.913616,-0.059687,-2.047036e-02,-7.912518e-04,1.325660e-02,1,0
1162,-0.904999,-0.090788,-2.035059e-02,-1.313827e-03,1.447140e-02,1,0
1402,-0.904349,-0.091501,-2.034119e-02,-1.324148e-03,1.447140e-02,1,0
1587,-0.903337,-0.096368,-2.032654e-02,-1.394587e-03,1.447140e-02,1,0
539,-0.902754,-0.098598,-2.031810e-02,-1.426854e-03,1.447140e-02,1,0
922,-0.902505,-0.098976,-2.031451e-02,-1.432325e-03,1.447140e-02,1,0
459,-0.902494,-0.099927,-2.031435e-02,-1.446078e-03,1.447140e-02,1,0
871,-0.902297,-0.100378,-2.031149e-02,-1.452610e-03,1.447140e-02,1,0
1120,-0.900846,-0.103960,-2.029049e-02,-1.504444e-03,1.447140e-02,1,0
1938,-0.900236,-0.106126,-2.028167e-02,-1.535790e-03,1.447140e-02,1,0
134,-0.900230,-0.107881,-2.028158e-02,-1.561195e-03,1.447140e-02,1,0
1648,-0.900129,-0.106397,-2.028011e-02,-1.539711e-03,1.447140e-02,1,0
1377,-0.899369,-0.111124,-2.026907e-02,-1.648356e-03,1.483343e-02,1,0
155,-0.899207,-0.115183,-2.026666e-02,-1.708557e-03,1.483343e-02,1,0
137,-0.899119,-0.116108,-2.026536e-02,-1.722281e-03,1.483343e-02,1,0
429,-0.899116,-0.117295,-2.026531e-02,-1.739886e-03,1.483343e-02,1,0
427,-0.898972,-0.117095,-2.026318e-02,-1.736923e-03,1.483343e-02,1,0
1397,-0.898799,-0.120988,-2.026061e-02,-1.794668e-03,1.483343e-02,1,0
1959,-0.898556,-0.122836,-2.025702e-02,-1.822074e-03,1.483343e-02,1,0
160,-0.898430,-0.125550,-2.025515e-02,-1.862339e-03,1.483343e-02,1,0
1686,-0.898293,-0.126714,-2.025311e-02,-1.879599e-03,1.483343e-02,1,0
675,-0.898284,-0.127130,-2.025298e-02,-1.885780e-03,1.483343e-02,1,0
955,-0.898251,-0.125076,-2.025248e-02,-1.855312e-03,1.483343e-02,1,0
1778,-0.898002,-0.130098,-2.024880e-02,-1.929802e-03,1.483343e-02,1,0
836,-0.897977,-0.127277,-2.024843e-02,-1.887960e-03,1.483343e-02,1,0
281,-0.897825,-0.130629,-2.024617e-02,-1.937683e-03,1.483343e-02,1,0
875,-0.897682,-0.132321,-2.024405e-02,-1.962781e-03,1.483343e-02,1,0
864,-0.897614,-0.134878,-2.024304e-02,-2.000702e-03,1.483343e-02,1,0
1106,-0.897566,-0.134307,-2.024233e-02,-1.992239e-03,1.483343e-02,1,0
351,-0.897553,-0.134524,-2.024214e-02,-1.995458e-03,1.483343e-02,1,0
1869,-0.897536,-0.135600,-2.024189e-02,-2.011414e-03,1.483343e-02,1,0
1293,-0.897507,-0.135329,-2.024145e-02,-2.007401e-03,1.483343e-02,1,0
1509,-0.897272,-0.136986,-2.023797e-02,-2.031966e-03,1.483343e-02,1,0
759,-0.897247,-0.108840,-2.023759e-02,-1.614476e-03,1.483343e-02,1,0
609,-0.897194,-0.111009,-2.023681e-02,-1.646640e-03,1.483343e-02,1,0
1551,-0.897174,-0.141153,-2.023651e-02,-2.093785e-03,1.483343e-02,1,0
773,-0.897161,-0.112337,-2.023632e-02,-1.666347e-03,1.483343e-02,1,0
171,-0.897153,-0.141519,-2.023621e-02,-2.099207e-03,1.483343e-02,1,0
970,-0.897147,-0.112932,-2.023611e-02,-1.675168e-03,1.483343e-02,1,0
613,-0.897090,-0.142643,-2.023527e-02,-2.115887e-03,1.483343e-02,1,0
963,-0.897065,-0.116266,-2.023490e-02,-1.724631e-03,1.483343e-02,1,0
834,-0.896992,-0.144397,-2.023381e-02,-2.141896e-03,1.483343e-02,1,0
1115,-0.896990,-0.144446,-2.023378e-02,-2.142626e-03,1.483343e-02,1,0
335,-0.896988,-0.119390,-2.023376e-02,-1.770961e-03,1.483343e-02,1,0
961,-0.896974,-0.119952,-2.023354e-02,-1.779296e-03,1.483343e-02,1,0
717,-0.896951,-0.120885,-2.023321e-02,-1.793143e-03,1.483343e-02,1,0
1246,-0.896934,-0.145449,-2.023296e-02,-2.157501e-03,1.483343e-02,1,0
15,-0.896919,-0.122187,-2.023273e-02,-1.812459e-03,1.483343e-02,1,0
1812,-0.896896,-0.123137,-2.023238e-02,-1.826546e-03,1.483343e-02,1,0
211,-0.896876,-0.123929,-2.023209e-02,-1.838297e-03,1.483343e-02,1,0
1703,-0.896854,-0.124814,-2.023177e-02,-1.851419e-03,1.483343e-02,1,0
1014,-0.896806,-0.126782,-2.023105e-02,-1.880612e-03,1.483343e-02,1,0
1541,-0.896801,-0.136675,-2.023098e-02,-2.027355e-03,1.483343e-02,1,0
1832,-0.896791,-0.127391,-2.023083e-02,-1.889648e-03,1.483343e-02,1,0
574,-0.896771,-0.128203,-2.023053e-02,-1.901695e-03,1.483343e-02,1,0
1886,-0.896766,-0.128407,-2.023047e-02,-1.904718e-03,1.483343e-02,1,0
1414,-0.896755,-0.148709,-2.023030e-02,-2.205859e-03,1.483343e-02,1,0
490,-0.896744,-0.129308,-2.023013e-02,-1.918078e-03,1.483343e-02,1,0
685,-0.896696,-0.138990,-2.022942e-02,-2.061693e-03,1.483343e-02,1,0
470,-0.896685,-0.131731,-2.022925e-02,-1.954019e-03,1.483343e-02,1,0
1410,-0.896679,-0.139363,-2.022918e-02,-2.067239e-03,1.483343e-02,1,0
1462,-0.896641,-0.150825,-2.022861e-02,-2.237252e-03,1.483343e-02,1,0
1411,-0.896620,-0.146449,-2.022830e-02,-2.172336e-03,1.483343e-02,1,0
591,-0.896603,-0.135051,-2.022805e-02,-2.003271e-03,1.483343e-02,1,0
1,-0.896593,-0.135443,-2.022789e-02,-2.009088e-03,1.483343e-02,1,0
1833,-0.896584,-0.107802,-2.022777e-02,-1.599078e-03,1.483343e-02,1,0
749,-0.896579,-0.136053,-2.022769e-02,-2.018139e-03,1.483343e-02,1,0
476,-0.896555,-0.142240,-2.022733e-02,-2.109902e-03,1.483343e-02,1,0
1140,-0.896538,-0.137647,-2.022709e-02,-2.041784e-03,1.483343e-02,1,0
178,-0.896527,-0.138119,-2.022692e-02,-2.048783e-03,1.483343e-02,1,0
61,-0.896523,-0.142998,-2.022686e-02,-2.121151e-03,1.483343e-02,1,0
626,-0.896518,-0.138504,-2.022678e-02,-2.054486e-03,1.483343e-02,1,0
310,-0.896508,-0.152100,-2.022663e-02,-2.256170e-03,1.483343e-02,1,0
1769,-0.896504,-0.147027,-2.022657e-02,-2.180912e-03,1.483343e-02,1,0
336,-0.896492,-0.139552,-2.022640e-02,-2.070043e-03,1.483343e-02,1,0
747,-0.896489,-0.143861,-2.022635e-02,-2.133952e-03,1.483343e-02,1,0
1419,-0.896481,-0.147467,-2.022623e-02,-2.187448e-03,1.483343e-02,1,0
1668,-0.896481,-0.144745,-2.022623e-02,-2.147064e-03,1.483343e-02,1,0
53,-0.896474,-0.144201,-2.022614e-02,-2.138999e-03,1.483343e-02,1,0
852,-0.896466,-0.140621,-2.022601e-02,-2.085898e-03,1.483343e-02,1,0
742,-0.896456,-0.141035,-2.022586e-02,-2.092029e-03,1.483343e-02,1,0
38,-0.896452,-0.141195,-2.022580e-02,-2.094406e-03,1.483343e-02,1,0
1195,-0.896445,-0.144895,-2.022571e-02,-2.149292e-03,1.483343e-02,1,0
1688,-0.896426,-0.145416,-2.022542e-02,-2.157013e-03,1.483343e-02,1,0
1243,-0.896384,-0.146482,-2.022479e-02,-2.172827e-03,1.483343e-02,1,0
1793,-0.896359,-0.147116,-2.022443e-02,-2.182233e-03,1.483343e-02,1,0
1260,-0.896343,-0.147515,-2.022419e-02,-2.188150e-03,1.483343e-02,1,0
1362,-0.896331,-0.151050,-2.022400e-02,-2.240597e-03,1.483343e-02,1,0
105,-0.896320,-0.148128,-2.022385e-02,-2.197250e-03,1.483343e-02,1,0
616,-0.896318,-0.148184,-2.022381e-02,-2.198082e-03,1.483343e-02,1,0
1719,-0.896311,-0.148362,-2.022371e-02,-2.200723e-03,1.483343e-02,1,0
391,-0.896295,-0.148756,-2.022347e-02,-2.206568e-03,1.483343e-02,1,0
840,-0.896255,-0.152675,-2.022288e-02,-2.264697e-03,1.483343e-02,1,0
1661,-0.896250,-0.149983,-2.022281e-02,-2.224764e-03,1.483343e-02,1,0
1430,-0.896248,-0.150030,-2.022278e-02,-2.225460e-03,1.483343e-02,1,0
184,-0.896237,-0.150343,-2.022262e-02,-2.230101e-03,1.483343e-02,1,0
58,-0.896217,-0.150985,-2.022232e-02,-2.239622e-03,1.483343e-02,1,0
96,-0.896217,-0.150988,-2.022231e-02,-2.239666e-03,1.483343e-02,1,0
1824,-0.896209,-0.151253,-2.022221e-02,-2.243595e-03,1.483343e-02,1,0
1261,-0.896205,-0.151362,-2.022214e-02,-2.245212e-03,1.483343e-02,1,0
1537,-0.896202,-0.151495,-2.022210e-02,-2.247185e-03,1.483343e-02,1,0
