neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
605,-1.108783,0.509289,-4.380346e-03,1.553933e-03,3.051184e-03,1,0
999,-1.045131,0.444507,-4.186130e-03,1.356272e-03,3.051184e-03,1,0
928,-1.044851,0.447002,-4.185275e-03,1.363887e-03,3.051184e-03,1,0
625,-1.039688,0.436288,-4.169524e-03,1.331194e-03,3.051184e-03,1,0
187,-1.036492,0.434420,-4.159771e-03,1.325495e-03,3.051184e-03,1,0
219,-1.028693,0.427355,-4.135975e-03,1.303940e-03,3.051184e-03,1,0
998,-1.020888,0.418048,-4.112162e-03,1.275540e-03,3.051184e-03,1,0
590,-1.015416,0.414577,-4.095467e-03,1.264952e-03,3.051184e-03,1,0
503,-1.012101,0.412777,-4.085351e-03,1.259460e-03,3.051184e-03,1,0
835,-1.000030,0.397413,-4.048520e-03,1.212580e-03,3.051184e-03,1,0
130,-1.000030,0.386286,-4.048520e-03,1.178631e-03,3.051184e-03,1,0
456,-1.000030,0.388375,-4.048519e-03,1.185005e-03,3.051184e-03,1,0
916,-1.000029,0.371879,-4.048518e-03,1.134671e-03,3.051184e-03,1,0
447,-1.000028,0.364658,-4.048513e-03,1.112639e-03,3.051184e-03,1,0
217,-1.000027,0.335511,-4.048510e-03,1.023704e-03,3.051184e-03,1,0
450,-1.000026,0.334898,-4.048507e-03,1.021835e-03,3.051184e-03,1,0
280,-1.000023,0.296984,-4.048498e-03,9.061538e-04,3.051184e-03,1,0
206,-1.000023,0.296749,-4.048497e-03,9.054360e-04,3.051184e-03,1,0
784,-1.000021,0.274436,-4.048493e-03,8.373556e-04,3.051184e-03,1,0
517,-1.000018,0.230106,-4.048484e-03,7.020946e-04,3.051184e-03,1,0
106,-0.899498,-0.056243,-3.969483e-03,-1.582863e-04,2.814323e-03,1,0
126,-0.894531,-0.196453,-3.954216e-03,-6.039134e-04,3.074078e-03,1,0
498,-0.894491,-0.194892,-3.954093e-03,-5.991137e-04,3.074078e-03,1,0
607,-0.894311,-0.184672,-3.953538e-03,-5.676953e-04,3.074078e-03,1,0
935,-0.894266,-0.201443,-3.953401e-03,-6.192517e-04,3.074078e-03,1,0
484,-0.894264,-0.184799,-3.953395e-03,-5.680865e-04,3.074078e-03,1,0
169,-0.894206,-0.204803,-3.953217e-03,-6.295807e-04,3.074078e-03,1,0
570,-0.894100,-0.183906,-3.952890e-03,-5.653409e-04,3.074078e-03,1,0
945,-0.893907,-0.178985,-3.952298e-03,-5.502149e-04,3.074078e-03,1,0
727,-0.893767,-0.196572,-3.951866e-03,-6.042767e-04,3.074078e-03,1,0
987,-0.893505,-0.175546,-3.951063e-03,-5.396417e-04,3.074078e-03,1,0
702,-0.893483,-0.213902,-3.950992e-03,-6.575504e-04,3.074078e-03,1,0
224,-0.893479,-0.213590,-3.950982e-03,-6.565927e-04,3.074078e-03,1,0
768,-0.893467,-0.208039,-3.950945e-03,-6.395283e-04,3.074078e-03,1,0
6,-0.893466,-0.179766,-3.950942e-03,-5.526136e-04,3.074078e-03,1,0
644,-0.893392,-0.210153,-3.950714e-03,-6.460280e-04,3.074078e-03,1,0
117,-0.893360,-0.218858,-3.950616e-03,-6.727853e-04,3.074078e-03,1,0
139,-0.893323,-0.163321,-3.950502e-03,-5.020603e-04,3.074078e-03,1,0
158,-0.893317,-0.164195,-3.950482e-03,-5.047492e-04,3.074078e-03,1,0
354,-0.893097,-0.159920,-3.949809e-03,-4.916068e-04,3.074078e-03,1,0
53,-0.892928,-0.161619,-3.949288e-03,-4.968301e-04,3.074078e-03,1,0
120,-0.892836,-0.153613,-3.949005e-03,-4.722170e-04,3.074078e-03,1,0
400,-0.892833,-0.151359,-3.948995e-03,-4.652879e-04,3.074078e-03,1,0
420,-0.892829,-0.183146,-3.948982e-03,-5.630038e-04,3.074078e-03,1,0
325,-0.892709,-0.221008,-3.948614e-03,-6.793952e-04,3.074078e-03,1,0
907,-0.892637,-0.166067,-3.948392e-03,-5.105043e-04,3.074078e-03,1,0
715,-0.892634,-0.198564,-3.948385e-03,-6.104011e-04,3.074078e-03,1,0
530,-0.892593,-0.168055,-3.948258e-03,-5.166150e-04,3.074078e-03,1,0
764,-0.892581,-0.197826,-3.948222e-03,-6.081330e-04,3.074078e-03,1,0
722,-0.892471,-0.093009,-3.947882e-03,-2.859175e-04,3.074078e-03,1,0
418,-0.892366,-0.193891,-3.947560e-03,-5.960370e-04,3.074078e-03,1,0
714,-0.892348,-0.146619,-3.947503e-03,-4.507193e-04,3.074078e-03,1,0
415,-0.892311,-0.216809,-3.947390e-03,-6.664883e-04,3.074078e-03,1,0
673,-0.892001,-0.076255,-3.946437e-03,-2.344135e-04,3.074078e-03,1,0
674,-0.891758,-0.130125,-3.945691e-03,-4.000143e-04,3.074078e-03,1,0
4,-0.891539,-0.139547,-3.945017e-03,-4.289778e-04,3.074078e-03,1,0
23,-0.891461,-0.222958,-3.944779e-03,-6.853888e-04,3.074078e-03,1,0
252,-0.891263,-0.137234,-3.944168e-03,-4.218678e-04,3.074078e-03,1,0
785,-0.891250,-0.199931,-3.944128e-03,-6.146033e-04,3.074078e-03,1,0
886,-0.891117,-0.114949,-3.943722e-03,-3.533620e-04,3.074078e-03,1,0
43,-0.891022,-0.134694,-3.943428e-03,-4.140596e-04,3.074078e-03,1,0
950,-0.889700,-0.212214,-3.939365e-03,-6.523626e-04,3.074078e-03,1,0
501,-0.849208,-0.187621,-3.805392e-03,-5.521181e-04,2.942728e-03,1,0
875,-0.849207,-0.188686,-3.805391e-03,-5.552526e-04,2.942728e-03,1,0
399,-0.849206,-0.193865,-3.805388e-03,-5.704913e-04,2.942728e-03,1,0
701,-0.849206,-0.196052,-3.805387e-03,-5.769268e-04,2.942728e-03,1,0
942,-0.849205,-0.198581,-3.805385e-03,-5.843703e-04,2.942728e-03,1,0
308,-0.849205,-0.201247,-3.805383e-03,-5.922142e-04,2.942728e-03,1,0
492,-0.849204,-0.205123,-3.805381e-03,-6.036208e-04,2.942728e-03,1,0
197,-0.849204,-0.205153,-3.805381e-03,-6.037102e-04,2.942728e-03,1,0
840,-0.849204,-0.205620,-3.805381e-03,-6.050852e-04,2.942728e-03,1,0
983,-0.849203,-0.207334,-3.805380e-03,-6.101277e-04,2.942728e-03,1,0
42,-0.849203,-0.207959,-3.805379e-03,-6.119667e-04,2.942728e-03,1,0
310,-0.849203,-0.208498,-3.805379e-03,-6.135529e-04,2.942728e-03,1,0
633,-0.849203,-0.209557,-3.805379e-03,-6.166693e-04,2.942728e-03,1,0
712,-0.849203,-0.210928,-3.805378e-03,-6.207032e-04,2.942728e-03,1,0
301,-0.849203,-0.210915,-3.805377e-03,-6.206669e-04,2.942728e-03,1,0
380,-0.849202,-0.213128,-3.805376e-03,-6.271790e-04,2.942728e-03,1,0
750,-0.849202,-0.215676,-3.805375e-03,-6.346749e-04,2.942728e-03,1,0
499,-0.849201,-0.216817,-3.805374e-03,-6.380334e-04,2.942728e-03,1,0
502,-0.849200,-0.220881,-3.805371e-03,-6.499914e-04,2.942728e-03,1,0
429,-0.849200,-0.222219,-3.805371e-03,-6.539301e-04,2.942728e-03,1,0
689,-0.849193,-0.199940,-3.805350e-03,-5.883702e-04,2.942728e-03,1,0
22,-0.849188,-0.203389,-3.805335e-03,-5.985173e-04,2.942728e-03,1,0
95,-0.849180,-0.221377,-3.805312e-03,-6.514535e-04,2.942728e-03,1,0
643,-0.849180,-0.221391,-3.805311e-03,-6.514934e-04,2.942728e-03,1,0
14,-0.849128,-0.222630,-3.805159e-03,-6.551388e-04,2.942728e-03,1,0
518,-0.849032,-0.202779,-3.804875e-03,-5.967231e-04,2.942728e-03,1,0
753,-0.848363,-0.192992,-3.802908e-03,-5.679243e-04,2.942728e-03,1,0
348,-0.847285,-0.206447,-3.799736e-03,-6.075179e-04,2.942728e-03,1,0
302,-0.846995,-0.193143,-3.798883e-03,-5.683677e-04,2.942728e-03,1,0
358,-0.846781,-0.196097,-3.798252e-03,-5.770598e-04,2.942728e-03,1,0
822,-0.846731,-0.177898,-3.798104e-03,-5.235059e-04,2.942728e-03,1,0
271,-0.846166,-0.207947,-3.796440e-03,-6.119309e-04,2.942728e-03,1,0
954,-0.846100,-0.193348,-3.796246e-03,-5.689706e-04,2.942728e-03,1,0
279,-0.846061,-0.194434,-3.796133e-03,-5.721668e-04,2.942728e-03,1,0
926,-0.846023,-0.195521,-3.796020e-03,-5.753654e-04,2.942728e-03,1,0
513,-0.845962,-0.197239,-3.795841e-03,-5.804213e-04,2.942728e-03,1,0
227,-0.845642,-0.194305,-3.794899e-03,-5.717860e-04,2.942728e-03,1,0
332,-0.844903,-0.186682,-3.792725e-03,-5.493551e-04,2.942728e-03,1,0
145,-0.844560,-0.181863,-3.791715e-03,-5.351746e-04,2.942728e-03,1,0
