neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
130,-1.542769,-0.530169,1.034952e-02,2.837673e-03,-5.352396e-03,1,0
625,-1.395044,-0.382119,9.558843e-03,2.045251e-03,-5.352396e-03,1,0
998,-1.309570,-0.296768,9.101351e-03,1.588418e-03,-5.352396e-03,1,0
187,-1.193179,-0.180273,8.478381e-03,9.648930e-04,-5.352396e-03,1,0
447,-1.149127,-0.136714,8.242597e-03,7.317489e-04,-5.352396e-03,1,0
219,-1.085775,-0.072938,7.903513e-03,3.903945e-04,-5.352396e-03,1,0
590,-1.016342,-0.003616,7.531880e-03,1.935386e-05,-5.352396e-03,0,0
999,-0.924640,0.094127,7.710874e-03,-2.307912e-04,-2.451919e-03,1,0
712,-0.919585,0.115665,7.698444e-03,-5.859615e-04,-5.066021e-03,1,0
23,-0.919582,0.140475,7.698432e-03,-7.116497e-04,-5.066021e-03,1,0
633,-0.919581,0.151153,7.698426e-03,-7.657466e-04,-5.066021e-03,1,0
456,-0.919581,0.147465,7.698424e-03,-7.470634e-04,-5.066021e-03,1,0
308,-0.919580,0.157696,7.698420e-03,-7.988928e-04,-5.066021e-03,1,0
325,-0.919579,0.164341,7.698417e-03,-8.325552e-04,-5.066021e-03,1,0
492,-0.919579,0.164559,7.698417e-03,-8.336590e-04,-5.066021e-03,1,0
415,-0.919578,0.178593,7.698409e-03,-9.047560e-04,-5.066021e-03,1,0
950,-0.919577,0.181879,7.698406e-03,-9.214009e-04,-5.066021e-03,1,0
835,-0.919577,0.186425,7.698403e-03,-9.444338e-04,-5.066021e-03,1,0
503,-0.919576,0.197533,7.698399e-03,-1.000707e-03,-5.066021e-03,1,0
605,-0.919576,0.199634,7.698398e-03,-1.011352e-03,-5.066021e-03,1,0
701,-0.919575,0.195147,7.698395e-03,-9.886190e-04,-5.066021e-03,1,0
117,-0.919575,0.195661,7.698395e-03,-9.912220e-04,-5.066021e-03,1,0
722,-0.919575,0.195675,7.698395e-03,-9.912923e-04,-5.066021e-03,1,0
501,-0.919575,0.206000,7.698394e-03,-1.043603e-03,-5.066021e-03,1,0
217,-0.919575,0.207879,7.698393e-03,-1.053119e-03,-5.066021e-03,1,0
674,-0.919574,0.205396,7.698393e-03,-1.040541e-03,-5.066021e-03,1,0
224,-0.919574,0.198739,7.698392e-03,-1.006818e-03,-5.066021e-03,1,0
517,-0.919574,0.201521,7.698392e-03,-1.020909e-03,-5.066021e-03,1,0
399,-0.919574,0.207531,7.698391e-03,-1.051358e-03,-5.066021e-03,1,0
400,-0.919574,0.208502,7.698390e-03,-1.056274e-03,-5.066021e-03,1,0
702,-0.919574,0.208501,7.698390e-03,-1.056269e-03,-5.066021e-03,1,0
875,-0.919574,0.216331,7.698388e-03,-1.095937e-03,-5.066021e-03,1,0
644,-0.919573,0.213083,7.698386e-03,-1.079481e-03,-5.066021e-03,1,0
450,-0.919573,0.216059,7.698384e-03,-1.094560e-03,-5.066021e-03,1,0
785,-0.919572,0.217607,7.698383e-03,-1.102400e-03,-5.066021e-03,1,0
768,-0.919572,0.224698,7.698382e-03,-1.138323e-03,-5.066021e-03,1,0
715,-0.919572,0.227295,7.698379e-03,-1.151481e-03,-5.066021e-03,1,0
139,-0.919572,0.223659,7.698378e-03,-1.133061e-03,-5.066021e-03,1,0
169,-0.919571,0.228997,7.698377e-03,-1.160106e-03,-5.066021e-03,1,0
764,-0.919571,0.229266,7.698377e-03,-1.161466e-03,-5.066021e-03,1,0
158,-0.919571,0.224951,7.698377e-03,-1.139605e-03,-5.066021e-03,1,0
607,-0.919571,0.228805,7.698377e-03,-1.159129e-03,-5.066021e-03,1,0
673,-0.919571,0.228790,7.698377e-03,-1.159057e-03,-5.066021e-03,1,0
945,-0.919571,0.230258,7.698376e-03,-1.166492e-03,-5.066021e-03,1,0
916,-0.919571,0.225879,7.698376e-03,-1.144310e-03,-5.066021e-03,1,0
928,-0.919571,0.227622,7.698376e-03,-1.153136e-03,-5.066021e-03,1,0
126,-0.919571,0.231836,7.698375e-03,-1.174485e-03,-5.066021e-03,1,0
935,-0.919571,0.232094,7.698374e-03,-1.175791e-03,-5.066021e-03,1,0
498,-0.919571,0.232978,7.698374e-03,-1.180274e-03,-5.066021e-03,1,0
570,-0.919571,0.241511,7.698373e-03,-1.223501e-03,-5.066021e-03,1,0
280,-0.919571,0.231092,7.698373e-03,-1.170717e-03,-5.066021e-03,1,0
886,-0.919571,0.246640,7.698373e-03,-1.249485e-03,-5.066021e-03,1,0
484,-0.919570,0.234482,7.698372e-03,-1.187889e-03,-5.066021e-03,1,0
43,-0.919570,0.235415,7.698372e-03,-1.192618e-03,-5.066021e-03,1,0
727,-0.919570,0.237362,7.698370e-03,-1.202483e-03,-5.066021e-03,1,0
4,-0.919570,0.236981,7.698370e-03,-1.200551e-03,-5.066021e-03,1,0
420,-0.919570,0.251646,7.698370e-03,-1.274843e-03,-5.066021e-03,1,0
6,-0.919570,0.252357,7.698369e-03,-1.278446e-03,-5.066021e-03,1,0
418,-0.919570,0.239143,7.698369e-03,-1.211505e-03,-5.066021e-03,1,0
206,-0.919570,0.239428,7.698369e-03,-1.212945e-03,-5.066021e-03,1,0
714,-0.919569,0.240423,7.698367e-03,-1.217989e-03,-5.066021e-03,1,0
784,-0.919569,0.241917,7.698367e-03,-1.225558e-03,-5.066021e-03,1,0
530,-0.919569,0.248433,7.698367e-03,-1.258566e-03,-5.066021e-03,1,0
354,-0.919569,0.241324,7.698366e-03,-1.222552e-03,-5.066021e-03,1,0
106,-0.919569,0.260843,7.698363e-03,-1.321438e-03,-5.066021e-03,1,0
53,-0.919568,0.248550,7.698362e-03,-1.259161e-03,-5.066021e-03,1,0
987,-0.919568,0.249192,7.698362e-03,-1.262410e-03,-5.066021e-03,1,0
907,-0.919568,0.249506,7.698361e-03,-1.264005e-03,-5.066021e-03,1,0
120,-0.919568,0.250308,7.698361e-03,-1.268064e-03,-5.066021e-03,1,0
252,-0.919567,0.263065,7.698356e-03,-1.332693e-03,-5.066021e-03,1,0
