neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
3296,-1.165922,0.260978,-2.578658e-02,4.453133e-03,1.706326e-02,1,0
3478,-1.129599,0.224413,-2.516679e-02,3.829215e-03,1.706326e-02,1,0
1426,-1.122676,0.219718,-2.504867e-02,3.749112e-03,1.706326e-02,1,0
542,-1.115136,0.208915,-2.492001e-02,3.564764e-03,1.706326e-02,1,0
903,-1.100745,0.196592,-2.467446e-02,3.354494e-03,1.706326e-02,1,0
2461,-1.100304,0.194947,-2.466693e-02,3.326437e-03,1.706326e-02,1,0
2827,-1.094422,0.187399,-2.456656e-02,3.197630e-03,1.706326e-02,1,0
67,-1.086384,0.181983,-2.442942e-02,3.105230e-03,1.706326e-02,1,0
334,-1.080513,0.176204,-2.432924e-02,3.006622e-03,1.706326e-02,1,0
289,-1.071798,0.164092,-2.418052e-02,2.799951e-03,1.706326e-02,1,0
1421,-1.070087,0.166287,-2.415133e-02,2.837398e-03,1.706326e-02,1,0
2318,-1.063943,0.156586,-2.404650e-02,2.671875e-03,1.706326e-02,1,0
340,-1.059916,0.152067,-2.397778e-02,2.594754e-03,1.706326e-02,1,0
3146,-1.058781,0.151220,-2.395841e-02,2.580304e-03,1.706326e-02,1,0
3347,-1.052236,0.150180,-2.384673e-02,2.562556e-03,1.706326e-02,1,0
3359,-1.052075,0.144073,-2.384399e-02,2.458354e-03,1.706326e-02,1,0
3138,-1.046827,0.142283,-2.375444e-02,2.427815e-03,1.706326e-02,1,0
1686,-1.045952,0.139271,-2.373950e-02,2.376417e-03,1.706326e-02,1,0
251,-1.044608,0.141166,-2.371657e-02,2.408751e-03,1.706326e-02,1,0
464,-1.042226,0.136449,-2.367593e-02,2.328272e-03,1.706326e-02,1,0
2664,-1.039249,0.134895,-2.362512e-02,2.301745e-03,1.706326e-02,1,0
3286,-1.039105,0.132910,-2.362268e-02,2.267871e-03,1.706326e-02,1,0
799,-1.036750,0.131456,-2.358250e-02,2.243073e-03,1.706326e-02,1,0
2571,-1.036080,0.127431,-2.357106e-02,2.174381e-03,1.706326e-02,1,0
3426,-1.029996,0.125414,-2.346725e-02,2.139973e-03,1.706326e-02,1,0
1511,-1.029545,0.123933,-2.345955e-02,2.114698e-03,1.706326e-02,1,0
1549,-1.028116,0.125952,-2.343516e-02,2.149144e-03,1.706326e-02,1,0
2135,-1.024177,0.117829,-2.336795e-02,2.010539e-03,1.706326e-02,1,0
2301,-1.023766,0.116446,-2.336093e-02,1.986944e-03,1.706326e-02,1,0
1038,-1.023335,0.118878,-2.335358e-02,2.028439e-03,1.706326e-02,1,0
3433,-1.021708,0.116542,-2.332583e-02,1.988586e-03,1.706326e-02,1,0
376,-1.020277,0.117496,-2.330141e-02,2.004867e-03,1.706326e-02,1,0
320,-1.017238,0.112655,-2.324955e-02,1.922255e-03,1.706326e-02,1,0
2794,-1.017042,0.112163,-2.324620e-02,1.913863e-03,1.706326e-02,1,0
3161,-1.015668,0.112005,-2.322276e-02,1.911173e-03,1.706326e-02,1,0
1407,-1.015316,0.114304,-2.321676e-02,1.950396e-03,1.706326e-02,1,0
2047,-1.011595,0.106917,-2.315326e-02,1.824351e-03,1.706326e-02,1,0
2067,-1.007043,0.102188,-2.307560e-02,1.743657e-03,1.706326e-02,1,0
2249,-1.000003,0.095102,-2.295546e-02,1.622759e-03,1.706326e-02,1,0
3041,-1.000003,0.091221,-2.295546e-02,1.556535e-03,1.706326e-02,1,0
3373,-1.000003,0.090679,-2.295546e-02,1.547283e-03,1.706326e-02,1,0
865,-1.000003,0.086638,-2.295546e-02,1.478333e-03,1.706326e-02,1,0
947,-1.000002,0.085162,-2.295546e-02,1.453134e-03,1.706326e-02,1,0
2117,-1.000002,0.075048,-2.295545e-02,1.280565e-03,1.706326e-02,1,0
2649,-1.000002,0.070395,-2.295545e-02,1.201176e-03,1.706326e-02,1,0
633,-1.000002,0.066879,-2.295545e-02,1.141181e-03,1.706326e-02,1,0
1554,-1.000002,0.062549,-2.295545e-02,1.067291e-03,1.706326e-02,1,0
2097,-1.000002,0.060492,-2.295545e-02,1.032193e-03,1.706326e-02,1,0
1545,-1.000002,0.058011,-2.295545e-02,9.898485e-04,1.706326e-02,1,0
2376,-1.000002,0.058723,-2.295544e-02,1.002013e-03,1.706326e-02,1,0
1698,-0.990651,0.037424,-2.282931e-02,5.047531e-04,1.348758e-02,1,0
2837,-0.986423,0.032570,-2.278057e-02,3.629363e-04,1.114310e-02,1,0
910,-0.982758,0.027167,-2.273972e-02,3.027228e-04,1.114310e-02,1,0
1506,-0.966193,0.010296,-2.257202e-02,1.007875e-04,9.789184e-03,0,0
2955,-0.962791,0.007502,-2.253872e-02,7.343403e-05,9.789184e-03,0,0
71,-0.953548,-0.001810,-2.244412e-02,-1.891816e-05,1.044917e-02,0,0
1914,-0.950759,-0.006374,-2.241497e-02,-6.660802e-05,1.044917e-02,0,0
1202,-0.942699,-0.014432,-2.232202e-02,-1.686792e-04,1.168770e-02,1,0
3339,-0.937135,-0.020349,-2.225308e-02,-2.688941e-04,1.321398e-02,1,0
2418,-0.931968,-0.028077,-2.218479e-02,-3.710117e-04,1.321398e-02,1,0
3203,-0.929264,-0.031175,-2.214849e-02,-4.584206e-04,1.470496e-02,1,0
3413,-0.926982,-0.037738,-2.211493e-02,-5.549427e-04,1.470496e-02,1,0
863,-0.922256,-0.043464,-2.204545e-02,-6.391310e-04,1.470496e-02,1,0
115,-0.920986,-0.047044,-2.202676e-02,-6.917816e-04,1.470496e-02,1,0
2517,-0.920464,-0.049847,-2.201908e-02,-7.330040e-04,1.470496e-02,1,0
