neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
605,-1.040990,0.207318,-1.539824e-03,2.384649e-04,1.150235e-03,1,0
625,-1.022180,0.177186,-1.518189e-03,2.038057e-04,1.150235e-03,1,0
999,-1.020558,0.183579,-1.516323e-03,2.111588e-04,1.150235e-03,1,0
187,-1.019396,0.178244,-1.514986e-03,2.050231e-04,1.150235e-03,1,0
928,-1.017107,0.188041,-1.512354e-03,2.162913e-04,1.150235e-03,1,0
219,-1.015798,0.176746,-1.510848e-03,2.032995e-04,1.150235e-03,1,0
998,-1.014994,0.171614,-1.509923e-03,1.973966e-04,1.150235e-03,1,0
590,-1.010606,0.172956,-1.504876e-03,1.989398e-04,1.150235e-03,1,0
503,-1.007649,0.174274,-1.501475e-03,2.004566e-04,1.150235e-03,1,0
130,-1.006539,0.158724,-1.500199e-03,1.825705e-04,1.150235e-03,1,0
835,-1.002828,0.168534,-1.495930e-03,1.938535e-04,1.150235e-03,1,0
456,-1.000725,0.164645,-1.493510e-03,1.893805e-04,1.150235e-03,1,0
916,-1.000003,0.162522,-1.492680e-03,1.869381e-04,1.150235e-03,1,0
447,-1.000002,0.154880,-1.492680e-03,1.781485e-04,1.150235e-03,1,0
450,-1.000002,0.149490,-1.492680e-03,1.719490e-04,1.150235e-03,1,0
217,-1.000002,0.149090,-1.492680e-03,1.714887e-04,1.150235e-03,1,0
206,-1.000002,0.142051,-1.492679e-03,1.633919e-04,1.150235e-03,1,0
280,-1.000002,0.140788,-1.492679e-03,1.619395e-04,1.150235e-03,1,0
784,-1.000002,0.138425,-1.492679e-03,1.592212e-04,1.150235e-03,1,0
106,-1.000002,0.132668,-1.492679e-03,1.525992e-04,1.150235e-03,1,0
517,-1.000002,0.129528,-1.492679e-03,1.489881e-04,1.150235e-03,1,0
673,-1.000002,0.124259,-1.492679e-03,1.429269e-04,1.150235e-03,1,0
886,-1.000002,0.118966,-1.492679e-03,1.368384e-04,1.150235e-03,1,0
722,-1.000002,0.119921,-1.492679e-03,1.379377e-04,1.150235e-03,1,0
252,-1.000002,0.112990,-1.492679e-03,1.299651e-04,1.150235e-03,1,0
43,-1.000002,0.110116,-1.492679e-03,1.266592e-04,1.150235e-03,1,0
4,-1.000002,0.108073,-1.492679e-03,1.243094e-04,1.150235e-03,1,0
714,-1.000002,0.104564,-1.492679e-03,1.202733e-04,1.150235e-03,1,0
674,-1.000002,0.110549,-1.492679e-03,1.271575e-04,1.150235e-03,1,0
400,-1.000002,0.100918,-1.492679e-03,1.160789e-04,1.150235e-03,1,0
120,-1.000002,0.099759,-1.492679e-03,1.147465e-04,1.150235e-03,1,0
354,-1.000002,0.094354,-1.492679e-03,1.085298e-04,1.150235e-03,1,0
158,-1.000002,0.091524,-1.492679e-03,1.052745e-04,1.150235e-03,1,0
139,-1.000001,0.092364,-1.492679e-03,1.062400e-04,1.150235e-03,1,0
53,-0.999349,0.091898,-1.492145e-03,7.518090e-05,8.180928e-04,1,1
907,-0.997089,0.085882,-1.490296e-03,7.025930e-05,8.180928e-04,1,1
530,-0.996235,0.083276,-1.489597e-03,6.812754e-05,8.180928e-04,1,1
945,-0.994200,0.073682,-1.487932e-03,6.027846e-05,8.180928e-04,1,1
607,-0.990864,0.064299,-1.485203e-03,5.260294e-05,8.180928e-04,1,1
987,-0.990643,0.068603,-1.485022e-03,5.612350e-05,8.180928e-04,1,1
484,-0.988025,0.060396,-1.483280e-03,3.684406e-05,6.100450e-04,1,1
570,-0.982564,0.054730,-1.479949e-03,3.338803e-05,6.100450e-04,1,1
6,-0.972218,0.046772,-1.474527e-03,2.311734e-05,4.942518e-04,1,1
498,-0.960217,0.029208,-1.468932e-03,1.341569e-05,4.593220e-04,1,1
126,-0.955940,0.025005,-1.466834e-03,1.235195e-05,4.939779e-04,1,1
420,-0.936484,0.017715,-1.455608e-03,1.267444e-05,7.154493e-04,1,1
935,-0.919689,-0.004733,-1.442025e-03,-4.130833e-06,8.728187e-04,0,1
727,-0.918382,-0.002733,-1.440682e-03,-2.837629e-06,1.038226e-03,0,0
169,-0.912760,-0.012052,-1.434846e-03,-1.251222e-05,1.038226e-03,1,0
418,-0.906069,-0.009798,-1.427359e-03,-1.169314e-05,1.193387e-03,0,0
768,-0.899871,-0.024882,-1.419963e-03,-2.969423e-05,1.193387e-03,1,0
764,-0.890277,-0.024184,-1.407362e-03,-3.188337e-05,1.318341e-03,1,0
715,-0.888783,-0.025827,-1.405343e-03,-3.596105e-05,1.392401e-03,1,0
644,-0.885619,-0.036951,-1.400937e-03,-5.145071e-05,1.392401e-03,1,0
702,-0.884927,-0.040546,-1.399973e-03,-5.645628e-05,1.392401e-03,1,0
117,-0.883200,-0.047764,-1.397569e-03,-6.650677e-05,1.392401e-03,1,0
785,-0.882216,-0.032084,-1.396199e-03,-4.467339e-05,1.392401e-03,1,0
224,-0.881520,-0.044130,-1.395230e-03,-6.144735e-05,1.392401e-03,1,0
415,-0.878566,-0.050262,-1.391108e-03,-7.050956e-05,1.402842e-03,1,0
325,-0.878517,-0.054415,-1.391038e-03,-7.633625e-05,1.402842e-03,1,0
950,-0.877331,-0.047534,-1.389375e-03,-6.668236e-05,1.402842e-03,1,0
23,-0.877039,-0.057485,-1.388966e-03,-8.064178e-05,1.402842e-03,1,0
875,-0.876673,-0.030681,-1.388453e-03,-4.304003e-05,1.402842e-03,1,0
399,-0.875984,-0.035576,-1.387486e-03,-4.990765e-05,1.402842e-03,1,0
701,-0.874146,-0.039413,-1.384907e-03,-5.528985e-05,1.402842e-03,1,0
429,-0.873784,-0.065161,-1.384399e-03,-9.141089e-05,1.402842e-03,1,0
633,-0.873755,-0.051725,-1.384359e-03,-7.256206e-05,1.402842e-03,1,0
492,-0.872998,-0.048075,-1.383297e-03,-6.744096e-05,1.402842e-03,1,0
501,-0.872495,-0.033404,-1.382591e-03,-4.686054e-05,1.402842e-03,1,0
712,-0.872144,-0.053992,-1.382098e-03,-7.574171e-05,1.402842e-03,1,0
310,-0.871063,-0.053550,-1.380582e-03,-7.512264e-05,1.402842e-03,1,0
308,-0.870137,-0.046422,-1.379282e-03,-6.512239e-05,1.402842e-03,1,0
750,-0.867726,-0.061979,-1.375955e-03,-8.489332e-05,1.369702e-03,1,0
983,-0.865362,-0.055556,-1.372717e-03,-7.609491e-05,1.369702e-03,1,0
42,-0.864487,-0.058294,-1.371518e-03,-7.984496e-05,1.369702e-03,1,0
197,-0.863666,-0.056292,-1.370394e-03,-7.710361e-05,1.369702e-03,1,0
502,-0.861930,-0.071833,-1.368015e-03,-9.838921e-05,1.369702e-03,1,0
95,-0.860020,-0.075243,-1.365400e-03,-1.030610e-04,1.369702e-03,1,0
942,-0.855485,-0.056538,-1.359406e-03,-7.420135e-05,1.312413e-03,1,0
643,-0.855257,-0.078888,-1.359108e-03,-1.035341e-04,1.312413e-03,1,0
840,-0.852692,-0.064420,-1.355740e-03,-8.454539e-05,1.312413e-03,1,0
301,-0.852466,-0.070284,-1.355444e-03,-9.224192e-05,1.312413e-03,1,0
689,-0.851700,-0.059993,-1.354439e-03,-7.873560e-05,1.312413e-03,1,0
753,-0.851170,-0.054302,-1.353743e-03,-7.126632e-05,1.312413e-03,1,0
822,-0.850999,-0.042183,-1.353518e-03,-5.536129e-05,1.312413e-03,1,0
14,-0.849622,-0.083422,-1.351711e-03,-1.094836e-04,1.312413e-03,1,0
22,-0.849534,-0.065124,-1.351596e-03,-8.546893e-05,1.312413e-03,1,0
380,-0.849422,-0.074414,-1.351450e-03,-9.766243e-05,1.312413e-03,1,0
