neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
6,-1.007629,-0.576103,5.336490e-04,2.252709e-04,-3.910257e-04,1,1
32,-1.000067,-0.545902,5.306920e-04,2.134616e-04,-3.910257e-04,1,1
34,-1.000063,-0.510535,5.306902e-04,1.996321e-04,-3.910257e-04,1,1
17,-1.000048,-0.390272,5.306845e-04,1.526065e-04,-3.910257e-04,1,1
11,-1.000044,-0.354488,5.306829e-04,1.386140e-04,-3.910257e-04,1,1
43,-1.000041,-0.330398,5.306817e-04,1.291940e-04,-3.910257e-04,1,1
2,-1.000038,-0.313050,5.306808e-04,1.224107e-04,-3.910257e-04,1,1
33,-0.861286,0.153900,4.810132e-04,-6.781802e-05,-4.406633e-04,1,1
13,-0.847242,0.176249,4.749990e-04,-7.321823e-05,-4.154243e-04,1,1
24,-0.815282,0.232930,4.624690e-04,-8.712422e-05,-3.740368e-04,1,1
0,-0.759909,0.324536,4.416606e-04,-1.254399e-04,-3.865206e-04,1,1
45,-0.714489,0.350161,4.241696e-04,-1.356782e-04,-3.874739e-04,1,1
5,-0.667933,0.407825,4.063020e-04,-1.543441e-04,-3.784572e-04,1,1
42,-0.621036,0.429021,3.885720e-04,-1.617992e-04,-3.771359e-04,1,1
39,-0.573593,0.438872,3.706603e-04,-1.641101e-04,-3.739359e-04,1,1
44,-0.530582,0.419984,3.546193e-04,-1.559228e-04,-3.712590e-04,1,1
18,-0.487439,0.413664,3.386774e-04,-1.520052e-04,-3.674605e-04,1,1
36,-0.445534,0.423011,3.233154e-04,-1.539533e-04,-3.639462e-04,1,1
19,-0.401999,0.402431,3.075821e-04,-1.447549e-04,-3.597009e-04,1,1
16,-0.357855,0.404606,2.916640e-04,-1.435891e-04,-3.548858e-04,1,1
12,-0.310551,0.408586,2.748912e-04,-1.428946e-04,-3.497291e-04,1,1
40,-0.259908,0.368215,2.574229e-04,-1.264156e-04,-3.433198e-04,1,1
31,-0.204525,0.359187,2.386154e-04,-1.204827e-04,-3.354318e-04,1,1
23,-0.143121,0.221440,2.183787e-04,-7.407957e-05,-3.345353e-04,1,1
29,-0.101505,0.172002,2.051747e-04,-5.202541e-05,-3.024691e-04,1,1
37,-0.034944,0.035001,1.846050e-04,-1.149993e-05,-3.285621e-04,1,1
30,0.041715,-0.041285,1.594827e-04,1.289169e-05,-3.122592e-04,1,1
27,0.101943,-0.188839,1.423292e-04,5.092960e-05,-2.696979e-04,1,1
15,0.159786,-0.290576,1.268801e-04,7.889249e-05,-2.715038e-04,1,1
48,0.212745,-0.283796,1.125782e-04,7.393040e-05,-2.605059e-04,1,1
21,0.260028,-0.289947,1.007077e-04,6.999447e-05,-2.414044e-04,1,1
35,0.292917,-0.299942,9.268748e-05,7.349579e-05,-2.450332e-04,1,1
8,0.335895,-0.322409,8.249436e-05,7.292988e-05,-2.262033e-04,1,1
25,0.368227,-0.314623,7.521642e-05,6.995924e-05,-2.223590e-04,1,1
9,0.406287,-0.305113,6.702794e-05,6.279337e-05,-2.058039e-04,1,1
20,0.432148,-0.295841,6.167614e-05,6.123467e-05,-2.069853e-04,1,1
41,0.468307,-0.300735,5.451557e-05,5.642509e-05,-1.876239e-04,1,1
26,0.493469,-0.311780,4.976143e-05,5.860650e-05,-1.879736e-04,1,1
28,0.536732,-0.299779,4.218987e-05,5.020204e-05,-1.674633e-04,1,1
10,0.548835,-0.298427,4.005441e-05,5.427135e-05,-1.818583e-04,1,1
4,0.591534,-0.299528,3.248308e-05,4.713727e-05,-1.573717e-04,1,1
1,0.622832,-0.296625,2.783881e-05,4.196195e-05,-1.414645e-04,1,1
47,0.654088,-0.282012,2.347332e-05,3.857946e-05,-1.368007e-04,1,1
7,0.684183,-0.283357,1.932160e-05,3.825855e-05,-1.350189e-04,1,1
14,0.725505,-0.274394,1.430083e-05,2.942331e-05,-1.072301e-04,1,1
49,0.758435,-0.266236,1.088609e-05,2.686683e-05,-1.009136e-04,1,1
22,0.801707,-0.228522,6.919579e-06,1.830200e-05,-8.008845e-05,1,1
38,0.844599,-0.221154,3.710495e-06,1.598369e-05,-7.227396e-05,1,1
46,0.882020,-0.177219,7.296611e-07,1.416214e-05,-7.991311e-05,1,1
3,0.982185,0.003636,-4.391442e-07,1.344327e-07,3.697475e-05,0,1
