neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
2571,-1.073377,-0.234330,-4.008191e-03,-5.310223e-04,2.266130e-03,1,0
3359,-1.060401,-0.220565,-3.978786e-03,-4.998295e-04,2.266130e-03,1,0
340,-1.057423,-0.217204,-3.972036e-03,-4.922130e-04,2.266130e-03,1,0
2517,-1.056699,-0.222195,-3.970396e-03,-5.035221e-04,2.266130e-03,1,0
289,-1.054741,-0.213944,-3.965958e-03,-4.848253e-04,2.266130e-03,1,0
3146,-1.051428,-0.211257,-3.958451e-03,-4.787362e-04,2.266130e-03,1,0
2318,-1.047333,-0.206908,-3.949172e-03,-4.688804e-04,2.266130e-03,1,0
1914,-1.045925,-0.210651,-3.945980e-03,-4.773632e-04,2.266130e-03,1,0
2301,-1.045399,-0.206916,-3.944790e-03,-4.688994e-04,2.266130e-03,1,0
2827,-1.041177,-0.199271,-3.935221e-03,-4.515737e-04,2.266130e-03,1,0
1686,-1.032882,-0.193310,-3.916423e-03,-4.380650e-04,2.266130e-03,1,0
2135,-1.025643,-0.187131,-3.900019e-03,-4.240640e-04,2.266130e-03,1,0
542,-1.025090,-0.182163,-3.898766e-03,-4.128058e-04,2.266130e-03,1,0
3286,-1.022723,-0.183474,-3.893403e-03,-4.157758e-04,2.266130e-03,1,0
2117,-1.022011,-0.185534,-3.891788e-03,-4.204453e-04,2.266130e-03,1,0
2097,-1.020761,-0.184712,-3.888955e-03,-4.185814e-04,2.266130e-03,1,0
110,-1.015639,-0.183575,-3.877349e-03,-4.160053e-04,2.266130e-03,1,0
464,-1.014303,-0.174897,-3.874322e-03,-3.963391e-04,2.266130e-03,1,0
947,-1.012253,-0.175400,-3.869675e-03,-3.974803e-04,2.266130e-03,1,0
1511,-1.010935,-0.172157,-3.866688e-03,-3.901295e-04,2.266130e-03,1,0
2461,-1.006842,-0.164607,-3.857413e-03,-3.730216e-04,2.266130e-03,1,0
799,-1.004605,-0.165471,-3.852344e-03,-3.749778e-04,2.266130e-03,1,0
3478,-1.004016,-0.160362,-3.851009e-03,-3.634006e-04,2.266130e-03,1,0
3433,-1.002038,-0.163656,-3.846526e-03,-3.708649e-04,2.266130e-03,1,0
865,-1.000001,-0.161420,-3.841910e-03,-3.657986e-04,2.266130e-03,1,0
2794,-1.000001,-0.158120,-3.841910e-03,-3.583205e-04,2.266130e-03,1,0
3296,-1.000001,-0.154474,-3.841910e-03,-3.500590e-04,2.266130e-03,1,0
1348,-1.000001,-0.155632,-3.841910e-03,-3.526828e-04,2.266130e-03,1,0
2067,-1.000001,-0.157660,-3.841910e-03,-3.572778e-04,2.266130e-03,1,0
2047,-1.000001,-0.154114,-3.841910e-03,-3.492428e-04,2.266130e-03,1,0
3138,-1.000001,-0.149702,-3.841910e-03,-3.392440e-04,2.266130e-03,1,0
2376,-1.000001,-0.149665,-3.841910e-03,-3.391612e-04,2.266130e-03,1,0
3413,-1.000001,-0.157943,-3.841910e-03,-3.579191e-04,2.266130e-03,1,0
